TITLE,NEIGHBORHOOD,CITY,SQUARE METERS,NUM OF ROOMS,STREET NAME,ADDRESS,STREET NUM,DISTRICT CODE,DISTRICT,RENT PRICE,RENT PRICE BY SQ METER,RENT BY ROOM,ENERGY CERTIFICATE
"Piso en venta en avenida de Córdoba, 8",ALMENDRALES,Madrid,84,2,Avenida de Córdoba,Avenida de Córdoba 8,8,18,VILLA DE VALLECAS,1174,13,587,
"Piso en venta en calle de Antonio López, Madrid",ALMENDRALES,Madrid,68,2,"Calle de Antonio López, Madrid","Calle de Antonio López, Madrid",,18,VILLA DE VALLECAS,913,13,456,
"Piso en venta en calle de Antonio Salvador, 70",ALMENDRALES,Madrid,70,2,Calle de Antonio Salvador,Calle de Antonio Salvador 70,70,18,VILLA DE VALLECAS,631,9,315,
Piso en venta en camino de Perales,SAN FERMIN,Madrid,90,2,Camino de Perales,Camino de Perales,,18,VILLA DE VALLECAS,813,9,406,
Piso en venta en calle Gumersindo Azcárate,MOSCARDO,Madrid,77,3,Calle Gumersindo Azcárate,Calle Gumersindo Azcárate,,18,VILLA DE VALLECAS,666,8,222,
Piso en venta en Pradolongo,USERA,Madrid,100,3,,,,18,VILLA DE VALLECAS,743,7,247,
Piso en venta en carrascales,PRADOLONGO,Madrid,50,2,carrascales,carrascales,,18,VILLA DE VALLECAS,517,10,258,
"Piso en venta en calle Dodge, 3",ORCASITAS,Madrid,85,2,Calle Dodge,Calle Dodge 3,3,18,VILLA DE VALLECAS,881,10,440,
Piso en venta en Orcasitas,USERA,Madrid,109,3,,,,18,VILLA DE VALLECAS,777,7,259,
"Piso en venta en calle de Fermin Donaire, 25",ZOFIO,Madrid,87,3,Calle de Fermin Donaire,Calle de Fermin Donaire 25,25,18,VILLA DE VALLECAS,762,8,254,
"Piso en venta en calle Cristo de la Victoria, 113",PRADOLONGO,Madrid,120,4,Calle Cristo de la Victoria,Calle Cristo de la Victoria 113,113,18,VILLA DE VALLECAS,816,6,204,
"Ático en venta en calle Ordicia, 27",ORCASITAS,Madrid,62,2,Calle Ordicia,Calle Ordicia 27,27,18,VILLA DE VALLECAS,1067,17,533,
"Piso en venta en calle de Ferroviarios, 65",ALMENDRALES,Madrid,120,4,Calle de Ferroviarios,Calle de Ferroviarios 65,65,18,VILLA DE VALLECAS,884,7,221,
"Piso en venta en calle Jesús del Gran Poder, 7",MOSCARDO,Madrid,60,1,Calle Jesús del Gran Poder,Calle Jesús del Gran Poder 7,7,18,VILLA DE VALLECAS,851,14,851,G
"Piso en venta en avenida los Rosales, 16",SAN FERMIN,Madrid,67,1,Avenida los Rosales,Avenida los Rosales 16,16,18,VILLA DE VALLECAS,979,14,979,E
"Piso en venta en calle Jesús del Gran Poder, 10",MOSCARDO,Madrid,70,2,Calle Jesús del Gran Poder,Calle Jesús del Gran Poder 10,10,18,VILLA DE VALLECAS,913,13,456,
"Piso en venta en calle Horizon, 1",ORCASITAS,Madrid,87,2,Calle Horizon,Calle Horizon 1,1,18,VILLA DE VALLECAS,942,10,471,A
Piso en venta en 12 de Octubre-Orcasur,USERA,Madrid,40,1,,,,18,VILLA DE VALLECAS,625,15,625,
"Piso en venta en calle de Cocheros, 4",PRADOLONGO,Madrid,61,2,Calle de Cocheros,Calle de Cocheros 4,4,18,VILLA DE VALLECAS,658,10,329,G
"Piso en venta en calle de Salasierra, 3",MOSCARDO,Madrid,60,3,Calle de Salasierra,Calle de Salasierra 3,3,18,VILLA DE VALLECAS,823,13,274,G
"Piso en venta en calle Gumersindo Azcárate, 29",MOSCARDO,Madrid,62,3,Calle Gumersindo Azcárate,Calle Gumersindo Azcárate 29,29,18,VILLA DE VALLECAS,762,12,254,G
"Piso en venta en calle de Elisa, 2",MOSCARDO,Madrid,66,3,Calle de Elisa,Calle de Elisa 2,2,18,VILLA DE VALLECAS,809,12,269,G
Piso en venta en Pradolongo,USERA,Madrid,62,3,,,,18,VILLA DE VALLECAS,646,10,215,
Piso en venta en Moscardó,USERA,Madrid,49,2,,,,18,VILLA DE VALLECAS,561,11,280,
"Piso en venta en calle de Amparo Usera, 40 -42",MOSCARDO,Madrid,70,1,Calle de Amparo Usera,Calle de Amparo Usera 40 -42,40 -42,18,VILLA DE VALLECAS,615,8,615,
"Piso en venta en calle de Amparo Usera, 40 -42",MOSCARDO,Madrid,71,1,Calle de Amparo Usera,Calle de Amparo Usera 40 -42,40 -42,18,VILLA DE VALLECAS,725,10,725,
"Piso en venta en calle de Amparo Usera, 40 -42",MOSCARDO,Madrid,66,1,Calle de Amparo Usera,Calle de Amparo Usera 40 -42,40 -42,18,VILLA DE VALLECAS,592,8,592,
Piso en venta en Hermenegildo Bielsa,MOSCARDO,Madrid,60,1,Hermenegildo Bielsa,Hermenegildo Bielsa,,18,VILLA DE VALLECAS,851,14,851,F
Piso en venta en calle de Ernestina Manuel de Villena,MOSCARDO,Madrid,59,3,Calle de Ernestina Manuel de Villena,Calle de Ernestina Manuel de Villena,,18,VILLA DE VALLECAS,674,11,224,
"Piso en venta en calle Santa María Reina, 15",ORCASUR,Madrid,80,3,Calle Santa María Reina,Calle Santa María Reina 15,15,18,VILLA DE VALLECAS,780,9,260,A
"Piso en venta en calle Nicolás Sánchez, 77",PRADOLONGO,Madrid,75,3,Calle Nicolás Sánchez,Calle Nicolás Sánchez 77,77,18,VILLA DE VALLECAS,816,10,272,
"Piso en venta en calle Dodge, 3",ORCASITAS,Madrid,70,2,Calle Dodge,Calle Dodge 3,3,18,VILLA DE VALLECAS,881,12,440,
"Piso en venta en Nicolás Sánchez, 121",PRADOLONGO,Madrid,57,2,Nicolás Sánchez,Nicolás Sánchez 121,121,18,VILLA DE VALLECAS,583,10,291,
"Piso en venta en calle de Antonio López, 174",MOSCARDO,Madrid,80,2,Calle de Antonio López,Calle de Antonio López 174,174,18,VILLA DE VALLECAS,1530,19,765,E
Piso en venta en 12 de Octubre-Orcasur,USERA,Madrid,127,4,,,,18,VILLA DE VALLECAS,777,6,194,
"Piso en venta en camino de Perales, 8",ORCASUR,Madrid,110,2,Camino de Perales,Camino de Perales 8,8,18,VILLA DE VALLECAS,1135,10,567,
"Piso en venta en calle de la Marquesa de Silvela, 14",MOSCARDO,Madrid,42,2,Calle de la Marquesa de Silvela,Calle de la Marquesa de Silvela 14,14,18,VILLA DE VALLECAS,705,16,352,
Piso en venta en Almendrales,USERA,Madrid,68,3,,,,18,VILLA DE VALLECAS,744,10,248,
"Piso en venta en calle de Ferroviarios, 65",ALMENDRALES,Madrid,100,3,Calle de Ferroviarios,Calle de Ferroviarios 65,65,18,VILLA DE VALLECAS,884,8,294,E
"Piso en venta en calle de Madridejos, 56",PRADOLONGO,Madrid,87,2,Calle de Madridejos,Calle de Madridejos 56,56,18,VILLA DE VALLECAS,913,10,456,C
"Piso en venta en calle General Marva, 12",MOSCARDO,Madrid,73,2,Calle General Marva,Calle General Marva 12,12,18,VILLA DE VALLECAS,816,11,408,
"Piso en venta en calle Jesús del Gran Poder, 13",MOSCARDO,Madrid,78,3,Calle Jesús del Gran Poder,Calle Jesús del Gran Poder 13,13,18,VILLA DE VALLECAS,795,10,265,
"Piso en venta en calle San Máximo, 23",SAN FERMIN,Madrid,100,3,Calle San Máximo,Calle San Máximo 23,23,18,VILLA DE VALLECAS,1346,13,448,
"Piso en venta en calle Cristo de Lepanto, 1",ALMENDRALES,Madrid,62,3,Calle Cristo de Lepanto,Calle Cristo de Lepanto 1,1,18,VILLA DE VALLECAS,667,10,222,
"Piso en venta en plaza Promesas, 1",ORCASITAS,Madrid,85,2,Plaza Promesas,Plaza Promesas 1,1,18,VILLA DE VALLECAS,583,6,291,A
"Piso en venta en calle San Máximo, 21",SAN FERMIN,Madrid,92,2,Calle San Máximo,Calle San Máximo 21,21,18,VILLA DE VALLECAS,1052,11,526,
"Piso en venta en calle Máximo Carazo, 1",PRADOLONGO,Madrid,65,2,Calle Máximo Carazo,Calle Máximo Carazo 1,1,18,VILLA DE VALLECAS,725,11,362,B
"Piso en venta en calle de Isabelita Usera, 18",PRADOLONGO,Madrid,35,2,Calle de Isabelita Usera,Calle de Isabelita Usera 18,18,18,VILLA DE VALLECAS,666,19,333,
"Piso en venta en calle Olvido, 72",ALMENDRALES,Madrid,60,3,Calle Olvido,Calle Olvido 72,72,18,VILLA DE VALLECAS,851,14,283,
"Dúplex en venta en calle del Jaspe, 18",PRADOLONGO,Madrid,105,2,Calle del Jaspe,Calle del Jaspe 18,18,18,VILLA DE VALLECAS,1200,11,600,
"Piso en venta en calle de Ferroviarios, 103",ALMENDRALES,Madrid,47,2,Calle de Ferroviarios,Calle de Ferroviarios 103,103,18,VILLA DE VALLECAS,604,12,302,
"Piso en venta en calle San Nicomedes, 23",MOSCARDO,Madrid,80,3,Calle San Nicomedes,Calle San Nicomedes 23,23,18,VILLA DE VALLECAS,717,8,239,
"Piso en venta en calle De Silvio Abad, 35",ZOFIO,Madrid,75,3,Calle De Silvio Abad,Calle De Silvio Abad 35,35,18,VILLA DE VALLECAS,654,8,218,E
"Piso en venta en paseo de Santa María de la Cabeza, 173",MOSCARDO,Madrid,62,1,Paseo de Santa María de la Cabeza,Paseo de Santa María de la Cabeza 173,173,18,VILLA DE VALLECAS,769,12,769,E
"Piso en venta en calle de La Silvina, 19",SAN FERMIN,Madrid,120,3,Calle de La Silvina,Calle de La Silvina 19,19,18,VILLA DE VALLECAS,1094,9,364,A
"Piso en venta en calle Socuéllamos, 4",ALMENDRALES,Madrid,62,2,Calle Socuéllamos,Calle Socuéllamos 4,4,18,VILLA DE VALLECAS,744,12,372,
"Ático en venta en calle Dodge, 2",ORCASITAS,Madrid,78,2,Calle Dodge,Calle Dodge 2,2,18,VILLA DE VALLECAS,1119,14,559,
"Piso en venta en calle Cristo de Lepanto, 4",ALMENDRALES,Madrid,60,2,Calle Cristo de Lepanto,Calle Cristo de Lepanto 4,4,18,VILLA DE VALLECAS,583,9,291,
"Piso en venta en calle Santa María Reina, 6",ORCASUR,Madrid,95,3,Calle Santa María Reina,Calle Santa María Reina 6,6,18,VILLA DE VALLECAS,1009,10,336,F
"Piso en venta en calle Silvina, 19",SAN FERMIN,Madrid,86,2,Calle Silvina,Calle Silvina 19,19,18,VILLA DE VALLECAS,994,11,497,
"Piso en venta en Rutilo, 13",SAN FERMIN,Madrid,105,3,Rutilo,Rutilo 13,13,18,VILLA DE VALLECAS,1148,10,382,
"Piso en venta en calle Marina Usera, 38",ZOFIO,Madrid,64,2,Calle Marina Usera,Calle Marina Usera 38,38,18,VILLA DE VALLECAS,948,14,474,
Piso en venta en Pradolongo,USERA,Madrid,118,3,,,,18,VILLA DE VALLECAS,1817,15,605,
Piso en venta en Almendrales,USERA,Madrid,60,3,,,,18,VILLA DE VALLECAS,744,12,248,
Piso en venta en Pradolongo,USERA,Madrid,94,3,,,,18,VILLA DE VALLECAS,851,9,283,
"Piso en venta en calle del Alerce, 15",ORCASUR,Madrid,99,3,Calle del Alerce,Calle del Alerce 15,15,18,VILLA DE VALLECAS,917,9,305,E
"Dúplex en venta en calle Esmeralda, 19",MOSCARDO,Madrid,85,3,Calle Esmeralda,Calle Esmeralda 19,19,18,VILLA DE VALLECAS,705,8,235,
"Piso en venta en plaza de las Asambleas 11 2 B, 11",ORCASITAS,Madrid,140,3,Plaza de las Asambleas 11 2 B,Plaza de las Asambleas 11 2 B 11,11,18,VILLA DE VALLECAS,851,6,283,B
Piso en venta en Moscardó,USERA,Madrid,70,3,,,,18,VILLA DE VALLECAS,798,11,266,E
"Piso en venta en calle Cristo de la Victoria, 201",PRADOLONGO,Madrid,125,3,Calle Cristo de la Victoria,Calle Cristo de la Victoria 201,201,18,VILLA DE VALLECAS,798,6,266,B
"Dúplex en venta en calle de Ferroviarios, 70",ALMENDRALES,Madrid,130,2,Calle de Ferroviarios,Calle de Ferroviarios 70,70,18,VILLA DE VALLECAS,1143,8,571,
"Piso en venta en avenida de Rafaela Ybarra, 2",ZOFIO,Madrid,68,3,Avenida de Rafaela Ybarra,Avenida de Rafaela Ybarra 2,2,18,VILLA DE VALLECAS,728,10,242,E
"Piso en venta en calle Dolores Barranco, 18",ALMENDRALES,Madrid,70,2,Calle Dolores Barranco,Calle Dolores Barranco 18,18,18,VILLA DE VALLECAS,780,11,390,
"Piso en venta en calle estafeta, 8",SAN FERMIN,Madrid,120,3,Calle estafeta,Calle estafeta 8,8,18,VILLA DE VALLECAS,1122,9,374,
Piso en venta en Zofío,USERA,Madrid,141,3,,,,18,VILLA DE VALLECAS,1067,7,355,
Piso en venta en calle de Ramón Luján,ALMENDRALES,Madrid,55,2,Calle de Ramón Luján,Calle de Ramón Luján,,18,VILLA DE VALLECAS,494,8,247,
"Piso en venta en calle Quince de Agosto, Madrid",MOSCARDO,Madrid,69,3,"Calle Quince de Agosto, Madrid","Calle Quince de Agosto, Madrid",,18,VILLA DE VALLECAS,728,10,242,
"Piso en venta en avenida de Rafaela Ybarra, Madrid",ORCASITAS,Madrid,47,2,"Avenida de Rafaela Ybarra, Madrid","Avenida de Rafaela Ybarra, Madrid",,18,VILLA DE VALLECAS,642,13,321,
"Piso en venta en calle Tomelloso, 63",ALMENDRALES,Madrid,79,3,Calle Tomelloso,Calle Tomelloso 63,63,18,VILLA DE VALLECAS,816,10,272,
"Piso en venta en calle de Nicolás Usera, 22",MOSCARDO,Madrid,85,3,Calle de Nicolás Usera,Calle de Nicolás Usera 22,22,18,VILLA DE VALLECAS,850,10,283,
"Chalet pareado en venta en calle de Gainza, 211",ORCASITAS,Madrid,90,3,Calle de Gainza,Calle de Gainza 211,211,18,VILLA DE VALLECAS,979,10,326,
"Piso en venta en calle Cristo de la Victoria, 237",PRADOLONGO,Madrid,113,3,Calle Cristo de la Victoria,Calle Cristo de la Victoria 237,237,18,VILLA DE VALLECAS,816,7,272,
Piso en venta en Pradolongo,USERA,Madrid,112,3,,,,18,VILLA DE VALLECAS,833,7,277,
Piso en venta en avenida Gran,ORCASITAS,Madrid,115,3,Avenida Gran,Avenida Gran,,18,VILLA DE VALLECAS,744,6,248,
Piso en venta en calle de Fermin Donaire,ZOFIO,Madrid,80,3,Calle de Fermin Donaire,Calle de Fermin Donaire,,18,VILLA DE VALLECAS,674,8,224,
Piso en venta en avenida Gran,ORCASITAS,Madrid,115,3,Avenida Gran,Avenida Gran,,18,VILLA DE VALLECAS,833,7,277,G
Piso en venta en calle de Isabelita Usera,PRADOLONGO,Madrid,43,2,Calle de Isabelita Usera,Calle de Isabelita Usera,,18,VILLA DE VALLECAS,666,15,333,C
Piso en venta en Pradolongo,USERA,Madrid,118,3,,,,18,VILLA DE VALLECAS,1795,15,598,
Piso en venta en Pradolongo,USERA,Madrid,118,4,,,,18,VILLA DE VALLECAS,1847,15,461,
Piso en venta en calle de Santa Cruz de Mudela,ALMENDRALES,Madrid,80,3,Calle de Santa Cruz de Mudela,Calle de Santa Cruz de Mudela,,18,VILLA DE VALLECAS,623,7,207,G
Piso en venta en Orcasitas,USERA,Madrid,129,3,,,,18,VILLA DE VALLECAS,702,5,234,
Piso en venta en 12 de Octubre-Orcasur,USERA,Madrid,84,4,,,,18,VILLA DE VALLECAS,702,8,175,
"Piso en venta en calle gran avenida, 12",ORCASITAS,Madrid,110,3,Calle gran avenida,Calle gran avenida 12,12,18,VILLA DE VALLECAS,798,7,266,D
Piso en venta en calle Adora,SAN FERMIN,Madrid,80,3,Calle Adora,Calle Adora,,18,VILLA DE VALLECAS,662,8,220,
Piso en venta en calle Taconera,SAN FERMIN,Madrid,80,3,Calle Taconera,Calle Taconera,,18,VILLA DE VALLECAS,662,8,220,
"Piso en venta en calle Dodge, 1",ORCASITAS,Madrid,122,4,Calle Dodge,Calle Dodge 1,1,18,VILLA DE VALLECAS,1250,10,312,
"Piso en venta en calle de Isabelita Usera, 25",PRADOLONGO,Madrid,46,1,Calle de Isabelita Usera,Calle de Isabelita Usera 25,25,18,VILLA DE VALLECAS,539,11,539,
"Piso en venta en calle Alajate, 5",SAN FERMIN,Madrid,95,3,Calle Alajate,Calle Alajate 5,5,18,VILLA DE VALLECAS,884,9,294,A
"Piso en venta en avenida Orcasur, 5",ORCASUR,Madrid,120,3,Avenida Orcasur,Avenida Orcasur 5,5,18,VILLA DE VALLECAS,736,6,245,
"Piso en venta en calle Mirasierra, 37",MOSCARDO,Madrid,120,3,Calle Mirasierra,Calle Mirasierra 37,37,18,VILLA DE VALLECAS,1335,11,445,
"Piso en venta en paseo de Santa María de la Cabeza, 101",MOSCARDO,Madrid,75,3,Paseo de Santa María de la Cabeza,Paseo de Santa María de la Cabeza 101,101,18,VILLA DE VALLECAS,816,10,272,
Piso en venta en calle María Antonia,MOSCARDO,Madrid,70,2,Calle María Antonia,Calle María Antonia,,18,VILLA DE VALLECAS,600,8,300,G
"Piso en venta en calle Julio Aguirre, 1",ALMENDRALES,Madrid,80,3,Calle Julio Aguirre,Calle Julio Aguirre 1,1,18,VILLA DE VALLECAS,833,10,277,
"Chalet adosado en venta en calle Barranca, 25",SAN FERMIN,Madrid,120,3,Calle Barranca,Calle Barranca 25,25,18,VILLA DE VALLECAS,1122,9,374,
Piso en venta en calle ZONA ZOFÍO,ZOFIO,Madrid,72,2,Calle ZONA ZOFÍO,Calle ZONA ZOFÍO,,18,VILLA DE VALLECAS,709,9,354,
Piso en venta en Cereza,ZOFIO,Madrid,160,4,Cereza,Cereza,,18,VILLA DE VALLECAS,1122,7,280,
"Piso en venta en calle Torcal, Madrid",SAN FERMIN,Madrid,90,3,"Calle Torcal, Madrid","Calle Torcal, Madrid",,18,VILLA DE VALLECAS,736,8,245,
Piso en venta en San Fermín,USERA,Madrid,98,3,,,,18,VILLA DE VALLECAS,1135,11,378,
Casa o chalet independiente en venta en Almendrales,USERA,Madrid,111,3,,,,18,VILLA DE VALLECAS,942,8,314,
Piso en venta en calle de Ramón Luján,MOSCARDO,Madrid,46,1,Calle de Ramón Luján,Calle de Ramón Luján,,18,VILLA DE VALLECAS,707,15,707,
"Piso en venta en calle Asunción, 24",ALMENDRALES,Madrid,70,2,Calle Asunción,Calle Asunción 24,24,18,VILLA DE VALLECAS,744,10,372,F
"Piso en venta en Olvido, 101",ALMENDRALES,Madrid,49,2,Olvido,Olvido 101,101,18,VILLA DE VALLECAS,646,13,323,
Piso en venta en calle del Parque de la Paloma,ZOFIO,Madrid,63,3,Calle del Parque de la Paloma,Calle del Parque de la Paloma,,18,VILLA DE VALLECAS,646,10,215,
"Ático en venta en calle de Guetaria, 108",ORCASITAS,Madrid,100,2,Calle de Guetaria,Calle de Guetaria 108,108,18,VILLA DE VALLECAS,1122,11,561,
"Piso en venta en calle Gainza, 323",ORCASITAS,Madrid,87,2,Calle Gainza,Calle Gainza 323,323,18,VILLA DE VALLECAS,994,11,497,
Piso en venta en 12 de Octubre-Orcasur,USERA,Madrid,118,3,,,,18,VILLA DE VALLECAS,798,6,266,
"Piso en venta en calle Cristo de la Victoria, 103",PRADOLONGO,Madrid,100,3,Calle Cristo de la Victoria,Calle Cristo de la Victoria 103,103,18,VILLA DE VALLECAS,868,8,289,
"Piso en venta en calle del Amor Hermoso, 55",ALMENDRALES,Madrid,98,3,Calle del Amor Hermoso,Calle del Amor Hermoso 55,55,18,VILLA DE VALLECAS,713,7,237,
Piso en venta en Orcasitas,USERA,Madrid,116,3,,,,18,VILLA DE VALLECAS,780,6,260,F
"Piso en venta en calle Dodge, 3",ORCASITAS,Madrid,120,3,Calle Dodge,Calle Dodge 3,3,18,VILLA DE VALLECAS,1094,9,364,
"Piso en venta en calle María Antonia, 9",MOSCARDO,Madrid,70,4,Calle María Antonia,Calle María Antonia 9,9,18,VILLA DE VALLECAS,758,10,189,
"Piso en venta en calle Periana, 7",SAN FERMIN,Madrid,100,3,Calle Periana,Calle Periana 7,7,18,VILLA DE VALLECAS,1135,11,378,
"Dúplex en venta en Urb. Jardines de Ybarra, Orcasitas",USERA,Madrid,90,1,Urb. Jardines de Ybarra,Urb. Jardines de Ybarra,,18,VILLA DE VALLECAS,1122,12,1122,
Piso en venta en Orcasitas,USERA,Madrid,130,4,,,,18,VILLA DE VALLECAS,871,6,217,E
Piso en venta en calle de la Estafeta,SAN FERMIN,Madrid,110,3,Calle de la Estafeta,Calle de la Estafeta,,18,VILLA DE VALLECAS,1122,10,374,
Piso en venta en San Fermín,USERA,Madrid,100,3,,,,18,VILLA DE VALLECAS,979,9,326,
Piso en venta en calle de Antonio López,MOSCARDO,Madrid,88,4,Calle de Antonio López,Calle de Antonio López,,18,VILLA DE VALLECAS,994,11,248,
Piso en venta en calle de Marcelo Usera,MOSCARDO,Madrid,94,2,Calle de Marcelo Usera,Calle de Marcelo Usera,,18,VILLA DE VALLECAS,994,10,497,
Dúplex en venta en calle de Antonio López,ALMENDRALES,Madrid,186,4,Calle de Antonio López,Calle de Antonio López,,18,VILLA DE VALLECAS,2245,12,561,B
Piso en venta en Almendrales,USERA,Madrid,65,3,,,,18,VILLA DE VALLECAS,609,9,203,
Piso en venta en Moscardó,USERA,Madrid,67,3,,,,18,VILLA DE VALLECAS,917,13,305,
Piso en venta en calle de Ramón Luján,ALMENDRALES,Madrid,102,2,Calle de Ramón Luján,Calle de Ramón Luján,,18,VILLA DE VALLECAS,508,4,254,
Piso en venta en calle Monederos s/n,MOSCARDO,Madrid,77,3,,,,18,VILLA DE VALLECAS,698,9,232,C
Piso en venta en calle María Antonia s/n,MOSCARDO,Madrid,70,2,,,,18,VILLA DE VALLECAS,600,8,300,
Piso en venta en ISABELITA USERA,PRADOLONGO,Madrid,65,3,ISABELITA USERA,ISABELITA USERA,,18,VILLA DE VALLECAS,732,11,244,
Piso en venta en Santa Maria Reina,ORCASUR,Madrid,65,3,Santa Maria Reina,Santa Maria Reina,,18,VILLA DE VALLECAS,596,9,198,
Piso en venta en calle Tomelloso,ALMENDRALES,Madrid,68,2,Calle Tomelloso,Calle Tomelloso,,18,VILLA DE VALLECAS,646,9,323,
Piso en venta en calle De Silvio Abad,ZOFIO,Madrid,85,3,Calle De Silvio Abad,Calle De Silvio Abad,,18,VILLA DE VALLECAS,654,7,218,
Piso en venta en san magin,ZOFIO,Madrid,64,3,san magin,san magin,,18,VILLA DE VALLECAS,634,9,211,
Piso en venta en calle san fermin - orcasur,SAN FERMIN,Madrid,74,3,Calle san fermin - orcasur,Calle san fermin - orcasur,,18,VILLA DE VALLECAS,705,9,235,
Piso en venta en calle de Salvador Martínez,ORCASUR,Madrid,100,3,Calle de Salvador Martínez,Calle de Salvador Martínez,,18,VILLA DE VALLECAS,857,8,285,
Piso en venta en Guetaria,ORCASITAS,Madrid,118,3,Guetaria,Guetaria,,18,VILLA DE VALLECAS,798,6,266,
Piso en venta en calle Juan Zofio,ZOFIO,Madrid,67,3,Calle Juan Zofio,Calle Juan Zofio,,18,VILLA DE VALLECAS,646,9,215,
"Piso en venta en calle María Antonia, 9",MOSCARDO,Madrid,70,2,Calle María Antonia,Calle María Antonia 9,9,18,VILLA DE VALLECAS,600,8,300,
"Chalet adosado en venta en calle Máximo Carazo, 7",PRADOLONGO,Madrid,180,4,Calle Máximo Carazo,Calle Máximo Carazo 7,7,18,VILLA DE VALLECAS,1200,6,300,E
"Piso en venta en calle de Antonio López, 115",MOSCARDO,Madrid,90,3,Calle de Antonio López,Calle de Antonio López 115,115,18,VILLA DE VALLECAS,1148,12,382,
Ático en venta en San Fermín,USERA,Madrid,220,3,,,,18,VILLA DE VALLECAS,1530,6,510,
Piso en venta en San Fermín,USERA,Madrid,110,3,,,,18,VILLA DE VALLECAS,1081,9,360,E
Piso en venta en San Fermín,USERA,Madrid,82,3,,,,18,VILLA DE VALLECAS,698,8,232,
"Chalet adosado en venta en Urb. cartagena, 12 de Octubre-Orcasur",USERA,Madrid,114,3,Urb. cartagena,Urb. cartagena,,18,VILLA DE VALLECAS,881,7,293,
"Ático en venta en avenida de Córdoba, 9",ALMENDRALES,Madrid,170,4,Avenida de Córdoba,Avenida de Córdoba 9,9,18,VILLA DE VALLECAS,1873,11,468,
Piso en venta en Orcasitas,USERA,Madrid,105,3,,,,18,VILLA DE VALLECAS,721,6,240,
Piso en venta en 12 de Octubre-Orcasur,USERA,Madrid,110,3,,,,18,VILLA DE VALLECAS,702,6,234,
Piso en venta en 12 de Octubre-Orcasur,USERA,Madrid,74,3,,,,18,VILLA DE VALLECAS,646,8,215,
Piso en venta en Orcasitas,USERA,Madrid,109,3,,,,18,VILLA DE VALLECAS,762,6,254,
Piso en venta en Orcasitas,USERA,Madrid,95,3,,,,18,VILLA DE VALLECAS,1003,10,334,
"Piso en venta en calle Luis de la Torre, 15",PRADOLONGO,Madrid,90,2,Calle Luis de la Torre,Calle Luis de la Torre 15,15,18,VILLA DE VALLECAS,798,8,399,B
Piso en venta en paseo de Santa María de la Cabeza,MOSCARDO,Madrid,77,3,Paseo de Santa María de la Cabeza,Paseo de Santa María de la Cabeza,,18,VILLA DE VALLECAS,762,9,254,
Piso en venta en calle de Antequera,SAN FERMIN,Madrid,78,3,Calle de Antequera,Calle de Antequera,,18,VILLA DE VALLECAS,686,8,228,
Piso en venta en Mamerto López,PRADOLONGO,Madrid,114,4,Mamerto López,Mamerto López,,18,VILLA DE VALLECAS,964,8,241,
Piso en venta en Pradolongo,USERA,Madrid,124,3,,,,18,VILLA DE VALLECAS,777,6,259,
"Piso en venta en camino de Perales, 48",SAN FERMIN,Madrid,90,2,Camino de Perales,Camino de Perales 48,48,18,VILLA DE VALLECAS,1067,11,533,
"Piso en venta en calle de Antonio López, 195",ALMENDRALES,Madrid,118,3,Calle de Antonio López,Calle de Antonio López 195,195,18,VILLA DE VALLECAS,1710,14,570,
Piso en venta en calle de Carabelos,SAN FERMIN,Madrid,59,2,Calle de Carabelos,Calle de Carabelos,,18,VILLA DE VALLECAS,621,10,310,
Piso en venta en calle de Oreja,ORCASITAS,Madrid,109,3,Calle de Oreja,Calle de Oreja,,18,VILLA DE VALLECAS,596,5,198,
"Ático en venta en calle Esmeralda, 10",MOSCARDO,Madrid,196,3,Calle Esmeralda,Calle Esmeralda 10,10,18,VILLA DE VALLECAS,1250,6,416,
"Piso en venta en calle Tomelloso, 45",ALMENDRALES,Madrid,85,3,Calle Tomelloso,Calle Tomelloso 45,45,18,VILLA DE VALLECAS,658,7,219,G
