ID,BARRIO,WIKIDATA_BARRIO,DISTRITO,WIKIDATA_DISTRITO,LATITUD,LONGITUD,DIRECCION,FECHA_INSTALACION,MODELO
9156094,Orcasur,https://wikidata.org/entity/Q10341270,Usera,https://wikidata.org/entity/Q953368,40.36719434,-3.70256807,CALLE FERNANDO ORTIZ 2 28041,2023-01-03T00:00:00Z,"MU-51"
9024251,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42372317,-3.69402799,CALLE CONDE DE XIQUENA 17 28004,1900-01-01T00:00:00Z,"MU-51"
9024259,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42194515,-3.69519699,CALLE PRIM 4 28004,1900-01-01T00:00:00Z,"MU-51"
9380518,Adelfas,https://wikidata.org/entity/Q3774001,Retiro,https://wikidata.org/entity/Q2002296,40.40162815,-3.674288,CALLE DOCTOR ESQUERDO 217 28007,1900-01-01T00:00:00Z,"MU-51"
9090144,Quintana,https://wikidata.org/entity/Q71810,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.4369062,-3.64560978,CALLE HERMANOS DE PABLO 26 28027,2022-11-28T00:00:00Z,"MU-51"
9123913,Valdeacederas,https://wikidata.org/entity/Q10388711,Tetuán,https://wikidata.org/entity/Q1773540,40.46411118,-3.69804998,PLAZA REMONTA 17 28039,2022-12-15T00:00:00Z,"MU-51"
9126719,Costillares,https://wikidata.org/entity/Q331385,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.48130033,-3.66576092,CALLE ARTURO SORIA 336 28033,2022-12-16T00:00:00Z,"MU-51"
9127150,Concepción,https://wikidata.org/entity/Q11915156,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.44381882,-3.64613997,CALLE FERNANDEZ CARO 13 28027,2022-12-16T00:00:00Z,"MU-51"
9127344,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48632281,-3.61050358,CALLE FERNANDO HIGUERAS 31 28055,2022-12-20T00:00:00Z,"MU-51"
9128520,Costillares,https://wikidata.org/entity/Q331385,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.48248099,-3.66375334,CALLE LAUD 4 28033,2022-12-21T00:00:00Z,"MU-51"
9128522,Colina,https://wikidata.org/entity/Q18475981,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.45877845,-3.66000077,CALLE LOPEZ DE HOYOS 362 28043,2022-12-27T00:00:00Z,"MU-51"
9128591,Valdeacederas,https://wikidata.org/entity/Q10388711,Tetuán,https://wikidata.org/entity/Q1773540,40.46866919,-3.70053494,CALLE DIVINO REDENTOR 46 28029,2022-12-28T00:00:00Z,"MU-51"
9128617,El Viso,https://wikidata.org/entity/Q4778,Chamartín,https://wikidata.org/entity/Q1766348,40.43967217,-3.67910699,CALLE PRINCIPE DE VERGARA 109 28002,1900-01-01T00:00:00Z,"MU-51"
9129801,Bellas Vistas,https://wikidata.org/entity/Q11908929,Tetuán,https://wikidata.org/entity/Q1773540,40.45420917,-3.70932099,PASAJE BELLAS VISTAS 37 28039,2023-01-02T00:00:00Z,"MU-51"
9129802,Bellas Vistas,https://wikidata.org/entity/Q11908929,Tetuán,https://wikidata.org/entity/Q1773540,40.4542022,-3.70931199,PASAJE BELLAS VISTAS 34 28039,2023-01-02T00:00:00Z,"MU-51"
9129928,Pacífico,https://wikidata.org/entity/Q3773753,Retiro,https://wikidata.org/entity/Q2002296,40.40649414,-3.68120297,CALLE FUENTERRABIA 15 28014,2022-12-29T00:00:00Z,"MU-51"
9129937,Los Ángeles,https://wikidata.org/entity/Q390462,Villaverde,https://wikidata.org/entity/Q919536,40.3619049,-3.7004561,CALLE EDUARDO BARREIROS 63 28041,1900-01-01T00:00:00Z,"MU-51"
9129968,Los Ángeles,https://wikidata.org/entity/Q390462,Villaverde,https://wikidata.org/entity/Q919536,40.3552595,-3.70460841,CALLE EDUARDO BARREIROS 121 28041,1900-01-01T00:00:00Z,"MU-51"
9129991,Orcasur,https://wikidata.org/entity/Q10341270,Usera,https://wikidata.org/entity/Q953368,40.36634122,-3.69774638,CALLE PADUL 18 28041,2022-12-05T00:00:00Z,"MU-51"
9431719,Cortes,https://wikidata.org/entity/Q2535637,Centro,https://wikidata.org/entity/Q1763376,40.41626816,-3.699639,CALLE ECHEGARAY 1 28014,1900-01-01T00:00:00Z,"MU-51"
9024287,Cortes,https://wikidata.org/entity/Q2535637,Centro,https://wikidata.org/entity/Q1763376,40.41859915,-3.69650601,CALLE ALCALA 42 28014,2022-10-30T00:00:00Z,"MU-51"
9052486,Prosperidad,https://wikidata.org/entity/Q4776,Chamartín,https://wikidata.org/entity/Q1766348,40.44058717,-3.67860999,CALLE PRINCIPE DE VERGARA 118 28002,1900-01-01T00:00:00Z,"MU-51"
9123918,Valdeacederas,https://wikidata.org/entity/Q10388711,Tetuán,https://wikidata.org/entity/Q1773540,40.46410415,-3.69801995,PLAZA REMONTA 18 28039,2022-12-15T00:00:00Z,"MU-51"
9128595,Valdeacederas,https://wikidata.org/entity/Q10388711,Tetuán,https://wikidata.org/entity/Q1773540,40.46868113,-3.70052699,CALLE DIVINO REDENTOR 55 28029,2022-12-28T00:00:00Z,"MU-51"
9128599,Prosperidad,https://wikidata.org/entity/Q4776,Chamartín,https://wikidata.org/entity/Q1766348,40.43898519,-3.67880799,CALLE PRINCIPE DE VERGARA 108 28002,1900-01-01T00:00:00Z,"MU-51"
9129800,Bellas Vistas,https://wikidata.org/entity/Q11908929,Tetuán,https://wikidata.org/entity/Q1773540,40.4541852,-3.70929399,CALLE LEÑEROS 30 28039,2023-01-02T00:00:00Z,"MU-51"
9129929,Pacífico,https://wikidata.org/entity/Q3773753,Retiro,https://wikidata.org/entity/Q2002296,40.4064962,-3.68143398,CALLE FUENTERRABIA 13 28014,2022-12-29T00:00:00Z,"MU-51"
9129964,Los Ángeles,https://wikidata.org/entity/Q390462,Villaverde,https://wikidata.org/entity/Q919536,40.3574395,-3.70335534,CALLE EDUARDO BARREIROS 110 28041,1900-01-01T00:00:00Z,"MU-51"
9134076,Pacífico,https://wikidata.org/entity/Q3773753,Retiro,https://wikidata.org/entity/Q2002296,40.40397116,-3.67451597,CALLE DE VALDERRIBAS 49 28007,2023-03-16T00:00:00Z,"MU-51"
9134600,Ventas,https://wikidata.org/entity/Q71762,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.429621,-3.65447155,AVENIDA DAROCA 25 28017,2023-01-03T00:00:00Z,"MU-51"
9147960,Embajadores,https://wikidata.org/entity/Q2449844,Centro,https://wikidata.org/entity/Q1763376,40.4075652,-3.71117599,PLAZA PUERTA DEL SOL S/N 28005,2023-01-17T00:00:00Z,"MU-51"
9158516,Trafalgar,https://wikidata.org/entity/Q10384027,Chamberí,https://wikidata.org/entity/Q1763370,40.43821522,-3.702552,CALLE GENERAL ALVAREZ DE CASTRO 46 28010,2023-01-25T00:00:00Z,"MU-51"
9158524,Costillares,https://wikidata.org/entity/Q331385,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.46747371,-3.66424324,CALLE AÑASTRO 3 28033,2023-01-17T00:00:00Z,"MU-51"
9158793,La Paz,https://wikidata.org/entity/Q5869740,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.47995841,-3.68759642,CALLE ARZOBISPO MORCILLO 2 28029,2023-01-03T00:00:00Z,"MU-51"
9159427,Goya,https://wikidata.org/entity/Q3814578,Salamanca,https://wikidata.org/entity/Q1773521,40.42546421,-3.67399699,CALLE ALCALA 106 28009,1900-01-01T00:00:00Z,"MU-51"
9159506,Palos de la Frontera,https://wikidata.org/entity/Q521009,Arganzuela,https://wikidata.org/entity/Q2000929,40.40312818,-3.69355299,PASEO DELICIAS 45 28045,1900-01-01T00:00:00Z,"MU-51"
9160677,Ciudad Jardín,https://wikidata.org/entity/Q3773744,Chamartín,https://wikidata.org/entity/Q1766348,40.44442918,-3.67575805,CALLE LUIS VIVES 14 28002,2023-01-30T00:00:00Z,"MU-51"
9160679,Nueva España,https://wikidata.org/entity/Q10338128,Chamartín,https://wikidata.org/entity/Q1766348,40.46029019,-3.67207405,AVENIDA ALFONSO XIII 129 28016,2023-01-30T00:00:00Z,"MU-51"
9160692,Imperial,https://wikidata.org/entity/Q3773740,Arganzuela,https://wikidata.org/entity/Q2000929,40.40665819,-3.71235799,GLORIETA PUERTA DE TOLEDO 5 28005,1900-01-01T00:00:00Z,"MU-51"
9494329,Cortes,https://wikidata.org/entity/Q2535637,Centro,https://wikidata.org/entity/Q1763376,40.41767717,-3.69598399,CALLE DEL MADRAZO 28 28014,2024-04-19T00:00:00Z,"MU-51"
9494343,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42808717,-3.699439,CALLE DE MEJÍA LEQUERICA 21C 28004,2024-04-19T00:00:00Z,"MU-51"
9494346,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42000717,-3.695681,CALLE DEL BARQUILLO 6 28004,2024-04-10T00:00:00Z,"MU-51"
9497761,Vallehermoso,https://wikidata.org/entity/Q6122685,Chamberí,https://wikidata.org/entity/Q1763370,40.43892016,-3.708942,PLAZA PUERTA DEL SOL S/N 28003,2024-05-16T00:00:00Z,"MU-51"
9497854,Cuatro Caminos,https://wikidata.org/entity/Q5824684,Tetuán,https://wikidata.org/entity/Q1773540,40.45201916,-3.695118,CALLE ORENSE 31 28020,2024-05-17T00:00:00Z,"MU-51"
9160851,Berruguete,https://wikidata.org/entity/Q11909208,Tetuán,https://wikidata.org/entity/Q1773540,40.45702213,-3.70851399,CALLE LORENZANA 2 28039,2023-02-01T00:00:00Z,"MU-51"
9501604,Horcajo,https://wikidata.org/entity/Q10293641,Moratalaz,https://wikidata.org/entity/Q2076109,40.40545412,-3.63152528,CALLE CAÑON DEL RIO LOBOS 4 28030,2021-12-01T00:00:00Z,"MU-51"
9173230,Cuatro Caminos,https://wikidata.org/entity/Q5824684,Tetuán,https://wikidata.org/entity/Q1773540,40.4550312,-3.70245399,CALLE MANUEL LUNA 1 28020,2023-02-07T00:00:00Z,"MU-51"
9155213,Prosperidad,https://wikidata.org/entity/Q4776,Chamartín,https://wikidata.org/entity/Q1766348,40.44582112,-3.666923,CALLE CORAZON DE MARIA 43 28002,2023-01-04T00:00:00Z,"MU-51"
9155858,Niño Jesús,https://wikidata.org/entity/Q3773746,Retiro,https://wikidata.org/entity/Q2002296,40.41182015,-3.67633196,CALLE ANUNCIACION 1 28009,2023-01-04T00:00:00Z,"MU-51"
9159403,Ensanche de Vallecas,https://wikidata.org/entity/Q3847485,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.36099607,-3.59460782,AVENIDA ENSANCHE DE VALLECAS 108 28051,2023-01-26T00:00:00Z,"MU-51"
9159429,Goya,https://wikidata.org/entity/Q3814578,Salamanca,https://wikidata.org/entity/Q1773521,40.42540717,-3.674061,CALLE FERNAN GONZALEZ 1 28009,1900-01-01T00:00:00Z,"MU-51"
9160676,Ciudad Jardín,https://wikidata.org/entity/Q3773744,Chamartín,https://wikidata.org/entity/Q1766348,40.44443619,-3.67574703,CALLE SUERO DE QUIÑONES 5B 28002,2023-01-30T00:00:00Z,"MU-51"
9160694,Jerónimos,https://wikidata.org/entity/Q10306766,Retiro,https://wikidata.org/entity/Q2002296,40.41286817,-3.68898299,CALLE ALFONSO XII 44 28014,1900-01-01T00:00:00Z,"MU-51"
9494334,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42673917,-3.699304,CALLE DE BARCELO 6 28004,2024-04-19T00:00:00Z,"MU-51"
9494341,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42810117,-3.699442,PLAZA PUERTA DEL SOL S/N 28004,2024-04-19T00:00:00Z,"MU-51"
9176814,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42306515,-3.69401299,CALLE MARQUES DE MONASTERIO 1 28004,1900-01-01T00:00:00Z,"MU-51"
9176822,Sol,https://wikidata.org/entity/Q2465181,Centro,https://wikidata.org/entity/Q1763376,40.41721913,-3.70624999,CALLE ARENAL 14 28013,1900-01-01T00:00:00Z,"MU-51"
9128593,Valdeacederas,https://wikidata.org/entity/Q10388711,Tetuán,https://wikidata.org/entity/Q1773540,40.46862513,-3.70057999,CALLE DIVINO REDENTOR 44 28029,2022-12-28T00:00:00Z,"MU-51"
9130053,San Isidro,https://wikidata.org/entity/Q3813733,Carabanchel,https://wikidata.org/entity/Q1001991,40.39180113,-3.72691557,CALLE BLASA PEREZ 1 28019,2022-12-21T00:00:00Z,"MU-51"
9132394,Numancia,https://wikidata.org/entity/Q10338144,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.39420516,-3.65342418,CALLE PIO FELIPE 26 28038,2023-01-03T00:00:00Z,"MU-51"
9133682,Ventas,https://wikidata.org/entity/Q71762,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.42961782,-3.65449105,AVENIDA DAROCA 21 28017,2023-01-03T00:00:00Z,"MU-51"
9155529,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48613149,-3.61623922,CALLE MARIA DE LAS MERCEDES DE BORBON 2 28055,2023-01-20T00:00:00Z,"MU-51"
9156740,Sol,https://wikidata.org/entity/Q2465181,Centro,https://wikidata.org/entity/Q1763376,40.41457518,-3.70364699,PLAZA JACINTO BENAVENTE 3B 28012,2023-01-24T00:00:00Z,"MU-51"
9156762,Almagro,https://wikidata.org/entity/Q10954432,Chamberí,https://wikidata.org/entity/Q1763370,40.43796318,-3.69139899,CALLE MIGUEL ANGEL 33 28010,1900-01-01T00:00:00Z,"MU-51"
9158787,Trafalgar,https://wikidata.org/entity/Q10384027,Chamberí,https://wikidata.org/entity/Q1763370,40.43802813,-3.70245799,CALLE GENERAL ALVAREZ DE CASTRO 44 28010,1900-01-01T00:00:00Z,"MU-51"
9158804,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,40.45774963,-3.71401524,CALLE MARIA AUXILIADORA 1 28040,2023-01-03T00:00:00Z,"MU-51"
9160695,Palos de la Frontera,https://wikidata.org/entity/Q521009,Arganzuela,https://wikidata.org/entity/Q2000929,40.40461417,-3.693622,PASEO DELICIAS 30 28045,1900-01-01T00:00:00Z,"MU-51"
9497852,Vallehermoso,https://wikidata.org/entity/Q6122685,Chamberí,https://wikidata.org/entity/Q1763370,40.43917717,-3.70834,CALLE DE VALLEHERMOSO 83 28003,2024-05-17T00:00:00Z,"MU-51"
9175255,Lista,https://wikidata.org/entity/Q4779,Salamanca,https://wikidata.org/entity/Q1773521,40.42979216,-3.67518499,CALLE DEL CONDE DE PEÑALVER 46 28006,1900-01-01T00:00:00Z,"MU-51"
9175256,Lista,https://wikidata.org/entity/Q4779,Salamanca,https://wikidata.org/entity/Q1773521,40.4298022,-3.67517699,CALLE DE JOSE ORTEGA Y GASSET 46 28006,1900-01-01T00:00:00Z,"MU-51"
9176795,Universidad,https://wikidata.org/entity/Q10387767,Centro,https://wikidata.org/entity/Q1763376,40.42274221,-3.70753299,CALLE SAN BERNARDO 20 28015,2023-02-09T00:00:00Z,"MU-51"
9176812,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42251317,-3.694852,CALLE ALMIRANTE 7 28004,1900-01-01T00:00:00Z,"MU-51"
9176818,Sol,https://wikidata.org/entity/Q2465181,Centro,https://wikidata.org/entity/Q1763376,40.41695115,-3.705448,CALLE ARENAL 5 28013,1900-01-01T00:00:00Z,"MU-51"
9176837,Sol,https://wikidata.org/entity/Q2465181,Centro,https://wikidata.org/entity/Q1763376,40.41709621,-3.70576999,CALLE ARENAL 10 28013,1900-01-01T00:00:00Z,"MU-51"
9176861,Goya,https://wikidata.org/entity/Q3814578,Salamanca,https://wikidata.org/entity/Q1773521,40.42342718,-3.67595605,CALLE NARVAEZ 6 28009,2023-02-07T00:00:00Z,"MU-51"
9177516,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,Latina,https://wikidata.org/entity/Q794954,40.40850874,-3.72833828,CALLE FUENTEOVEJUNA 21 28011,2023-02-14T00:00:00Z,"MU-51"
9177519,Lucero,https://wikidata.org/entity/Q31162,Latina,https://wikidata.org/entity/Q794954,40.39614799,-3.75216027,CALLE DUQUESA DE PARCENT 120 28047,2023-02-14T00:00:00Z,"MU-51"
9177679,Valverde,https://wikidata.org/entity/Q31132,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.50070292,-3.68834798,AVENIDA CAMPO DE CALATRAVA 31 28034,2023-02-14T00:00:00Z,"MU-51"
9179711,Atocha,https://wikidata.org/entity/Q3814594,Arganzuela,https://wikidata.org/entity/Q2000929,40.39406517,-3.676008,CALLE RETAMA 5 28045,2023-02-16T00:00:00Z,"MU-51"
9181423,Castillejos,https://wikidata.org/entity/Q11913212,Tetuán,https://wikidata.org/entity/Q1773540,40.46079818,-3.690346,PASEO CASTELLANA 151 28046,2023-02-24T00:00:00Z,"MU-51"
9181439,Cuatro Caminos,https://wikidata.org/entity/Q5824684,Tetuán,https://wikidata.org/entity/Q1773540,40.45427519,-3.69078899,PASEO CASTELLANA 105 28046,2023-02-24T00:00:00Z,"MU-51"
9181450,Cuatro Caminos,https://wikidata.org/entity/Q5824684,Tetuán,https://wikidata.org/entity/Q1773540,40.44896617,-3.69119999,PASEO CASTELLANA 87 28046,2023-02-24T00:00:00Z,"MU-51"
9181947,Trafalgar,https://wikidata.org/entity/Q10384027,Chamberí,https://wikidata.org/entity/Q1763370,40.43495419,-3.70206799,CALLE GENERAL ALVAREZ DE CASTRO 9 28010,2023-02-27T00:00:00Z,"MU-51"
9186994,Numancia,https://wikidata.org/entity/Q10338144,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.39212296,-3.65543676,CALLE CANTALAPIEDRA 4 28038,2021-12-04T00:00:00Z,"MU-51"
9187013,Hispanoamérica,https://wikidata.org/entity/Q3814573,Chamartín,https://wikidata.org/entity/Q1766348,40.45715618,-3.669864,CALLE FERNAN NUÑEZ 61 28016,1900-01-01T00:00:00Z,"MU-51"
9187015,Hispanoamérica,https://wikidata.org/entity/Q3814573,Chamartín,https://wikidata.org/entity/Q1766348,40.45716012,-3.66988299,CALLE COLOMBIA 53 28016,1900-01-01T00:00:00Z,"MU-51"
9503085,Portazgo,https://wikidata.org/entity/Q18005921,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.39349504,-3.64455452,CALLE PONT DE MOLINS 31 28038,2024-04-10T00:00:00Z,"MU-51"
9187353,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.3733818,-3.6369997,AVENIDA MAYORAZGO 1 28051,2021-12-04T00:00:00Z,"MU-51"
9187493,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.37711631,-3.63342718,CAMINO HORMIGUERAS 171 28031,2021-12-04T00:00:00Z,"MU-51"
9187515,Moscardó,https://wikidata.org/entity/Q11937679,Usera,https://wikidata.org/entity/Q953368,40.38910593,-3.70491508,CALLE MIRASIERRA 29 28026,2021-12-04T00:00:00Z,"MU-51"
9187528,Orcasur,https://wikidata.org/entity/Q10341270,Usera,https://wikidata.org/entity/Q953368,40.36708579,-3.6959046,CALLE CONIFERAS 6 28041,2022-11-01T00:00:00Z,"MU-51"
9504676,Casa de Campo,https://wikidata.org/entity/Q16302441,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,40.4254475,-3.71849195,CALLE PROFESOR MARTIN ALMAGRO BASCH 1 28008,2024-06-07T00:00:00Z,"MU-51"
9176824,Sol,https://wikidata.org/entity/Q2465181,Centro,https://wikidata.org/entity/Q1763376,40.41763418,-3.70804699,CALLE ARENAL 19 28013,1900-01-01T00:00:00Z,"MU-51"
9176828,Universidad,https://wikidata.org/entity/Q10387767,Centro,https://wikidata.org/entity/Q1763376,40.43025512,-3.714153,CALLE SERRANO JOVER 5 28015,1900-01-01T00:00:00Z,"MU-51"
9176833,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42390016,-3.69475499,PLAZA SALESAS 9 28004,1900-01-01T00:00:00Z,"MU-51"
9177962,Valdeacederas,https://wikidata.org/entity/Q10388711,Tetuán,https://wikidata.org/entity/Q1773540,40.46361915,-3.69819303,PLAZA REMONTA 15 28039,2023-02-16T00:00:00Z,"MU-51"
9179429,Gaztambide,https://wikidata.org/entity/Q10288587,Chamberí,https://wikidata.org/entity/Q1763370,40.43435015,-3.71507399,CALLE FERNANDO EL CATOLICO 63 28015,2023-02-21T00:00:00Z,"MU-51"
9179706,Hispanoamérica,https://wikidata.org/entity/Q3814573,Chamartín,https://wikidata.org/entity/Q1766348,40.45572118,-3.67802999,PLAZA REPUBLICA DEL ECUADOR 7 28016,1900-01-01T00:00:00Z,"MU-51"
9181444,Cuatro Caminos,https://wikidata.org/entity/Q5824684,Tetuán,https://wikidata.org/entity/Q1773540,40.45422317,-3.690796,PASEO CASTELLANA 103 28046,2023-02-24T00:00:00Z,"MU-51"
9198831,Prosperidad,https://wikidata.org/entity/Q4776,Chamartín,https://wikidata.org/entity/Q1766348,40.44368217,-3.67365695,CALLE LUIS CABRERA 49 28002,2023-03-17T00:00:00Z,"MU-51"
9200264,Pacífico,https://wikidata.org/entity/Q3773753,Retiro,https://wikidata.org/entity/Q2002296,40.40396315,-3.67448396,CALLE VALDERRIBAS 49 28007,2023-03-16T00:00:00Z,"MU-51"
9201807,Universidad,https://wikidata.org/entity/Q10387767,Centro,https://wikidata.org/entity/Q1763376,40.42680417,-3.70772897,CALLE SAN DIMAS 2 28015,2023-03-28T00:00:00Z,"MU-51"
9201805,Universidad,https://wikidata.org/entity/Q10387767,Centro,https://wikidata.org/entity/Q1763376,40.42803022,-3.70765399,CALLE MONTSERRAT 10 28015,2023-03-28T00:00:00Z,"MU-51"
9201808,Universidad,https://wikidata.org/entity/Q10387767,Centro,https://wikidata.org/entity/Q1763376,40.4274932,-3.70696002,CALLE QUIÑONES 3 28015,2023-03-28T00:00:00Z,"MU-51"
9205136,El Viso,https://wikidata.org/entity/Q4778,Chamartín,https://wikidata.org/entity/Q1766348,40.43822315,-3.69016794,PASEO CASTELLANA 68 28046,2023-03-27T00:00:00Z,"MU-51"
9205524,Los Cármenes,https://wikidata.org/entity/Q10319792,Latina,https://wikidata.org/entity/Q794954,40.40512972,-3.73116237,CALLE PABLO SARASATE 6 28047,2023-03-29T00:00:00Z,"MU-51"
9205528,Aluche,https://wikidata.org/entity/Q31140,Latina,https://wikidata.org/entity/Q794954,40.38628465,-3.75156497,CALLE NUESTRA SEÑORA DE LA LUZ 53 28047,2023-03-29T00:00:00Z,"No especificado"
9207371,Abrantes,https://wikidata.org/entity/Q3773949,Carabanchel,https://wikidata.org/entity/Q1001991,40.38072895,-3.72831747,AVENIDA ABRANTES 54 28025,2023-03-29T00:00:00Z,"MU-51"
9207372,Abrantes,https://wikidata.org/entity/Q3773949,Carabanchel,https://wikidata.org/entity/Q1001991,40.38073622,-3.72830824,CALLE ALFONSO MARTINEZ CONDE 20 28025,2023-03-29T00:00:00Z,"MU-51"
9207595,Rosas,https://wikidata.org/entity/Q18880469,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,40.42799812,-3.60469178,CALLE SUECIA 64 28022,2023-04-05T00:00:00Z,"MU-51"
9160693,Jerónimos,https://wikidata.org/entity/Q10306766,Retiro,https://wikidata.org/entity/Q2002296,40.41286319,-3.68898699,CALLE ESPALTER 17 28014,1900-01-01T00:00:00Z,"MU-51"
9494326,Cortes,https://wikidata.org/entity/Q2535637,Centro,https://wikidata.org/entity/Q1763376,40.41769216,-3.696104,CALLE DEL MARQUES DE CASA RIERA 28 28014,2024-04-19T00:00:00Z,"MU-51"
9497642,Palacio,https://wikidata.org/entity/Q2136510,Centro,https://wikidata.org/entity/Q1763376,40.41211517,-3.71519199,PLAZA GABRIEL MIRO 8 28005,2024-05-14T00:00:00Z,"MU-51"
9497855,Cuatro Caminos,https://wikidata.org/entity/Q5824684,Tetuán,https://wikidata.org/entity/Q1773540,40.45198817,-3.69512499,CALLE DE ORENSE 31 28020,2024-05-17T00:00:00Z,"MU-51"
9207747,Valdebernardo,https://wikidata.org/entity/Q43025212,Vicálvaro,https://wikidata.org/entity/Q589403,40.40322527,-3.61768993,CALLE TREN DE ARGANDA 9 28032,2023-04-04T00:00:00Z,"MU-51"
9208168,Abrantes,https://wikidata.org/entity/Q3773949,Carabanchel,https://wikidata.org/entity/Q1001991,40.37744557,-3.7301482,CALLE VIA LUSITANA 94 28025,2023-04-05T00:00:00Z,"MU-51"
9211223,Niño Jesús,https://wikidata.org/entity/Q3773746,Retiro,https://wikidata.org/entity/Q2002296,40.4088332,-3.67151004,CALLE TITULCIA 24 28007,2023-04-12T00:00:00Z,"MU-51"
9511102,Costillares,https://wikidata.org/entity/Q331385,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.47417848,-3.667955,CALLE ARTURO SORIA 288 28033,2024-06-20T00:00:00Z,"MU-51"
9518887,Rosas,https://wikidata.org/entity/Q18880469,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,40.43330459,-3.60079397,AVENIDA ARCENTALES 39 28022,2024-07-05T00:00:00Z,"MU-51"
9518890,Arcos,https://wikidata.org/entity/Q9627876,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,40.42021598,-3.61791515,AVENIDA GUADALAJARA 18 28032,2024-07-05T00:00:00Z,"MU-51"
9213361,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,Vicálvaro,https://wikidata.org/entity/Q589403,40.40504812,-3.60184617,CALLE FORGES 13 28032,2023-04-14T00:00:00Z,"MU-51"
9213421,Pavones,https://wikidata.org/entity/Q71760,Moratalaz,https://wikidata.org/entity/Q2076109,40.40007101,-3.63331118,CALLE HACIENDA DE PAVONES 348 28030,2023-04-14T00:00:00Z,"MU-51"
9213921,Berruguete,https://wikidata.org/entity/Q11909208,Tetuán,https://wikidata.org/entity/Q1773540,40.45652014,-3.70487697,CALLE FRANCOS RODRIGUEZ 38 28039,2023-04-13T00:00:00Z,"MU-51"
9214284,Canillas,https://wikidata.org/entity/Q9694341,Hortaleza,https://wikidata.org/entity/Q1928529,40.46332588,-3.63525761,AVENIDA MACHUPICHU 58 28043,2023-04-17T00:00:00Z,"MU-51"
9214657,Peñagrande,https://wikidata.org/entity/Q3319582,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.48221614,-3.73382754,CALLE ALFONSO RODRIGUEZ CASTELAO 17 28035,2023-04-11T00:00:00Z,"MU-51"
9216236,Cuatro Caminos,https://wikidata.org/entity/Q5824684,Tetuán,https://wikidata.org/entity/Q1773540,40.45241718,-3.69134694,PASEO CASTELLANA 97 28046,2023-04-24T00:00:00Z,"MU-51"
9220327,Cuatro Caminos,https://wikidata.org/entity/Q5824684,Tetuán,https://wikidata.org/entity/Q1773540,40.45205613,-3.69159702,AVENIDA GENERAL PERON 44 28020,2023-03-30T00:00:00Z,"MU-51"
9220330,Castillejos,https://wikidata.org/entity/Q11913212,Tetuán,https://wikidata.org/entity/Q1773540,40.45659121,-3.69056497,PASEO CASTELLANA 113 28046,2023-01-30T00:00:00Z,"MU-51"
