ID,BARRIO,DISTRITO,LATITUD,LONGITUD,DIRECCION,FECHA_INSTALACION,MODELO
75169,CANILLAS,HORTALEZA,40.46084839,-3.6543311,CALLE CARRIL DEL CONDE 57 28043,2021-09-15T00:00:00Z,MU-51
76170,ROSAS,SAN BLAS - CANILLEJAS,40.42709616,-3.60252954,CALLE BUDAPEST 11 28022,2021-09-22T00:00:00Z,MU-51
76184,SAN JUAN BAUTISTA,CIUDAD LINEAL,40.44981184,-3.65121712,CALLE ARTURO SORIA 126 28043,2021-09-24T00:00:00Z,MU-51
78769,CANILLAS,HORTALEZA,40.46434814,-3.62758466,CALLE EL PROVENCIO 20 28043,2021-05-06T00:00:00Z,MU-51
78768,APOSTOL SANTIAGO,HORTALEZA,40.47848837,-3.65287247,CARRETERA ESTACION DE HORTALEZA 11 28033,2021-05-06T00:00:00Z,MU-51
78770,CANILLAS,HORTALEZA,40.46807874,-3.63160665,CALLE LAS PEDROÑERAS 39 28043,2021-09-14T00:00:00Z,MU-51
79118,ROSAS,SAN BLAS - CANILLEJAS,40.42262668,-3.60043312,PASEO GINEBRA 55 28022,2022-06-22T00:00:00Z,ACB
88070,PUEBLO NUEVO,CIUDAD LINEAL,40.42944869,-3.63214002,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 70 28037,2021-09-16T00:00:00Z,MU-51
88071,PUEBLO NUEVO,CIUDAD LINEAL,40.42944098,-3.63213264,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 70 28037,2021-09-29T00:00:00Z,MU-51
84149,SAN PASCUAL,CIUDAD LINEAL,40.445304,-3.64947156,CALLE AMARA 4 28027,2021-09-22T00:00:00Z,MU-51
88667,APOSTOL SANTIAGO,HORTALEZA,40.47850414,-3.65285634,CARRETERA ESTACION DE HORTALEZA 11 28033,2021-05-06T00:00:00Z,MU-51
92973,CANILLAS,HORTALEZA,40.46624319,-3.64029652,CALLE TORQUEMADA 5 28043,2019-02-04T00:00:00Z,MU-51
92980,ALAMEDA DE OSUNA,BARAJAS,40.45152148,-3.59053108,CALLE BALANDRO 1 28042,2021-09-30T00:00:00Z,MU-51
94077,CANILLAS,HORTALEZA,40.46390363,-3.65092833,CALLE AGUSTIN CALVO 15 28043,2021-09-22T00:00:00Z,MU-51
94463,ALAMEDA DE OSUNA,BARAJAS,40.4573651,-3.58793258,CALLE CORBETA 12 28042,2021-09-17T00:00:00Z,MU-51
94464,ALAMEDA DE OSUNA,BARAJAS,40.45737834,-3.58791371,CALLE CORBETA 12 28042,2021-09-22T00:00:00Z,MU-51
94480,ALAMEDA DE OSUNA,BARAJAS,40.46224053,-3.58063804,CALLE RIAÑO 9 28042,2019-01-29T00:00:00Z,MU-51
66419,ARCOS,SAN BLAS - CANILLEJAS,40.4202193,-3.61790321,AVENIDA GUADALAJARA 57 28032,2023-06-06T00:00:00Z,MU-51
63461,AMPOSTA,SAN BLAS - CANILLEJAS,40.42434123,-3.62761866,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160 28037,2022-09-22T00:00:00Z,MU-51
94483,ALAMEDA DE OSUNA,BARAJAS,40.45737118,-3.58792249,CALLE CORBETA 12 28042,2020-09-23T00:00:00Z,MU-51
94499,CORRALEJOS,BARAJAS,40.4640775,-3.61582746,AVENIDA PARTENON 5 28042,2021-09-23T00:00:00Z,MU-51
94485,TIMON,BARAJAS,40.47580659,-3.58250892,AVENIDA LOGROÑO 164 28042,2021-09-24T00:00:00Z,MU-51
94508,ARCOS,SAN BLAS - CANILLEJAS,40.41898947,-3.62133293,AVENIDA GUADALAJARA 4 28032,2021-09-24T00:00:00Z,MU-51
94484,ALAMEDA DE OSUNA,BARAJAS,40.45735847,-3.58794255,CALLE CORBETA 12 28042,2020-09-23T00:00:00Z,MU-51
94486,TIMON,BARAJAS,40.47581674,-3.58249756,AVENIDA LOGROÑO 164 28042,2021-02-11T00:00:00Z,MU-51
94492,CORRALEJOS,BARAJAS,40.46487969,-3.5929241,CALLE BAHIA DE POLLENSA 5 28042,2021-09-16T00:00:00Z,MU-51
94518,ARCOS,SAN BLAS - CANILLEJAS,40.42104056,-3.62099911,CALLE ARCOS DE JALON 22 28037,2021-09-21T00:00:00Z,MU-51
94523,ARCOS,SAN BLAS - CANILLEJAS,40.4264785,-3.61340758,CALLE ELECTRICISTAS 11 28037,2019-02-04T00:00:00Z,MU-51
94527,ARCOS,SAN BLAS - CANILLEJAS,40.4254652,-3.61872548,CALLE CONSERVEROS 4 28037,2020-09-23T00:00:00Z,MU-51
94543,REJAS,SAN BLAS - CANILLEJAS,40.44891817,-3.60030407,AVENIDA SEPTIMA 68 28022,2019-02-04T00:00:00Z,MU-51
64088,ALAMEDA DE OSUNA,BARAJAS,40.45174911,-3.59629271,CALLE NORAY 13 28042,2019-01-29T00:00:00Z,MU-51
65484,CANILLAS,HORTALEZA,40.46437315,-3.62757321,CALLE EL PROVENCIO 20 28043,2021-09-10T00:00:00Z,MU-51
94548,ARCOS,SAN BLAS - CANILLEJAS,40.41960316,-3.62447758,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 129 28037,2021-09-14T00:00:00Z,MU-51
94547,SIMANCAS,SAN BLAS - CANILLEJAS,40.43196127,-3.63069621,CALLE ALBARRACIN 54 28037,2021-09-14T00:00:00Z,MU-51
94549,ARCOS,SAN BLAS - CANILLEJAS,40.41959552,-3.62447492,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 129 28037,2021-09-02T00:00:00Z,MU-51
94540,ROSAS,SAN BLAS - CANILLEJAS,40.42696678,-3.6064775,CALLE AUSTRIA 16 28022,2021-09-13T00:00:00Z,MU-51
65236,ALAMEDA DE OSUNA,BARAJAS,40.45738497,-3.58790433,CALLE CORBETA 12 28042,2021-09-14T00:00:00Z,MU-51
94534,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44424618,-3.63464324,CALLE LOPEZ DE ARANDA 29 28027,2021-09-03T00:00:00Z,MU-51
94532,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44426413,-3.6346552,CALLE LOPEZ DE ARANDA 29 28027,2021-09-01T00:00:00Z,MU-51
94557,SIMANCAS,SAN BLAS - CANILLEJAS,40.4362892,-3.63663173,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 17A 28037,2019-02-04T00:00:00Z,MU-51
94558,SIMANCAS,SAN BLAS - CANILLEJAS,40.4362481,-3.6366021,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 17A 28037,2021-02-11T00:00:00Z,MU-51
94564,SIMANCAS,SAN BLAS - CANILLEJAS,40.43382715,-3.63192978,CALLE JULIAN CAMARILLO 11 28037,2021-09-07T00:00:00Z,MU-51
94562,SIMANCAS,SAN BLAS - CANILLEJAS,40.43381185,-3.63194249,CALLE JULIAN CAMARILLO 11 28037,2021-09-01T00:00:00Z,MU-51
94565,SIMANCAS,SAN BLAS - CANILLEJAS,40.43383737,-3.63192174,CALLE JULIAN CAMARILLO 11 28037,2021-09-09T00:00:00Z,MU-51
60412,VALDEFUENTES,HORTALEZA,40.4799644,-3.63147004,CAMINO MONTORO 6 28055,2019-04-09T00:00:00Z,MU-51
96322,SAN PASCUAL,CIUDAD LINEAL,40.44478878,-3.6568686,CALLE MARTINEZ VILLERGAS 50 28027,2021-10-13T00:00:00Z,MU-51
96877,CANILLAS,HORTALEZA,40.46088449,-3.65431965,CALLE CARRIL DEL CONDE 57 28043,2021-10-27T00:00:00Z,MU-51
96880,CANILLAS,HORTALEZA,40.4601001,-3.64872131,PLAZA NUESTRA SEÑORA DEL TRANSITO 12 28043,2019-01-29T00:00:00Z,MU-51
96873,CANILLAS,HORTALEZA,40.46336056,-3.65750359,CARRETERA CANILLAS 2 28043,2021-02-11T00:00:00Z,MU-51
96881,CANILLAS,HORTALEZA,40.46571154,-3.63358288,CALLE ROSA DE CASTRO 17 28043,2021-10-05T00:00:00Z,MU-51
97803,SIMANCAS,SAN BLAS - CANILLEJAS,40.43193061,-3.63065124,CALLE ALBARRACIN 54 28037,2021-09-13T00:00:00Z,MU-51
97805,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44305811,-3.62447951,AVENIDA VEINTICINCO DE SEPTIEMBRE 1 28027,2021-09-16T00:00:00Z,MU-51
97806,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44305804,-3.6244913,AVENIDA VEINTICINCO DE SEPTIEMBRE 1 28027,2021-09-14T00:00:00Z,MU-51
97808,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44303115,-3.62446747,AVENIDA VEINTICINCO DE SEPTIEMBRE 1 28027,2021-09-15T00:00:00Z,MU-51
98067,PUEBLO NUEVO,CIUDAD LINEAL,40.42304296,-3.63552866,CALLE GANDHI 12 28017,2021-10-21T00:00:00Z,MU-51
98242,CANILLEJAS,SAN BLAS - CANILLEJAS,40.44461992,-3.61376338,CALLE BOLTAÑA 11 28022,2021-10-20T00:00:00Z,MU-51
98068,PUEBLO NUEVO,CIUDAD LINEAL,40.42304294,-3.63551687,CALLE GANDHI 12 28017,2021-09-15T00:00:00Z,MU-51
98362,PINAR DEL REY,HORTALEZA,40.47452857,-3.64515516,CALLE MAR DE LAS ANTILLAS 6 28033,2021-10-18T00:00:00Z,MU-51
98378,VALDEFUENTES,HORTALEZA,40.49115433,-3.65280794,CALLE PRINCIPE CARLOS 36 28050,2021-09-27T00:00:00Z,MU-51
98382,VALDEFUENTES,HORTALEZA,40.48998515,-3.65285644,CALLE INFANTA CATALINA MICAELA 37 28050,2021-09-10T00:00:00Z,MU-51
98384,VALDEFUENTES,HORTALEZA,40.48740801,-3.66088474,CALLE OÑA 183 28050,2021-09-02T00:00:00Z,MU-51
98387,VALDEFUENTES,HORTALEZA,40.4873999,-3.66090047,CALLE OÑA 183 28050,2021-09-09T00:00:00Z,MU-51
98487,CANILLAS,HORTALEZA,40.46656042,-3.64225703,CALLE JAVIER DEL QUINTO 12 28043,2021-09-09T00:00:00Z,MU-51
63837,ALAMEDA DE OSUNA,BARAJAS,40.45173385,-3.59630012,CALLE NORAY 13 28042,2019-01-28T00:00:00Z,MU-51
66417,ARCOS,SAN BLAS - CANILLEJAS,40.42020109,-3.61793841,AVENIDA GUADALAJARA 57 28032,2023-06-06T00:00:00Z,MU-51
67741,CANILLAS,HORTALEZA,40.46807601,-3.63159601,CALLE LAS PEDROÑERAS 39 28043,2021-09-14T00:00:00Z,MU-51
98502,PALOMAS,HORTALEZA,40.45716611,-3.61771037,AVENIDA ANDES 52 28042,2021-09-23T00:00:00Z,MU-51
98490,CANILLAS,HORTALEZA,40.46916938,-3.64218209,CALLE AREQUIPA 1 28043,2021-09-15T00:00:00Z,MU-51
98562,REJAS,SAN BLAS - CANILLEJAS,40.44568976,-3.58867727,CALLE PIRRA 14 28022,2021-09-09T00:00:00Z,MU-51
98553,AMPOSTA,SAN BLAS - CANILLEJAS,40.42358505,-3.62744389,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89 28037,2021-09-09T00:00:00Z,MU-51
98561,REJAS,SAN BLAS - CANILLEJAS,40.44568666,-3.58866651,CALLE PIRRA 14 28022,2021-09-01T00:00:00Z,MU-51
98504,PALOMAS,HORTALEZA,40.45714979,-3.61772909,AVENIDA ANDES 52 28042,2022-09-23T00:00:00Z,MU-51
98625,AMPOSTA,SAN BLAS - CANILLEJAS,40.42873251,-3.61796933,CALLE ALBERIQUE 12 28037,2021-09-09T00:00:00Z,MU-51
98628,AMPOSTA,SAN BLAS - CANILLEJAS,40.42874183,-3.61791047,CALLE ALBERIQUE 12 28037,2021-09-17T00:00:00Z,MU-51
98651,COSTILLARES,CIUDAD LINEAL,40.47564505,-3.66783701,CALLE ANEMONAS 2 28033,2021-09-01T00:00:00Z,MU-51
98649,SAN JUAN BAUTISTA,CIUDAD LINEAL,40.45119224,-3.65882502,CALLE SORZANO 1 28043,2021-09-14T00:00:00Z,MU-51
98653,COSTILLARES,CIUDAD LINEAL,40.47563537,-3.66781226,CALLE ANEMONAS 2 28033,2021-10-18T00:00:00Z,MU-51
98644,SAN PASCUAL,CIUDAD LINEAL,40.44477843,-3.65683607,CALLE MARTINEZ VILLERGAS 50 28027,2021-09-08T00:00:00Z,MU-51
98637,LA CONCEPCIÓN,CIUDAD LINEAL,40.44200927,-3.63988317,CALLE LOPEZ DE ARANDA 5 28027,2021-09-07T00:00:00Z,MU-51
98638,LA CONCEPCIÓN,CIUDAD LINEAL,40.44201286,-3.63987046,CALLE LOPEZ DE ARANDA 5 28027,2021-09-06T00:00:00Z,MU-51
98658,COSTILLARES,CIUDAD LINEAL,40.48032935,-3.66525989,CALLE JAZMIN 15 28033,2021-09-08T00:00:00Z,MU-51
65238,CANILLAS,HORTALEZA,40.46520046,-3.65067428,CALLE MANZANAR 12 28043,2020-09-15T00:00:00Z,MU-51
98661,VENTAS,CIUDAD LINEAL,40.42334605,-3.65202723,CALLE NUESTRA SEÑORA DEL VILLAR 33 28017,2021-10-22T00:00:00Z,MU-51
98663,VENTAS,CIUDAD LINEAL,40.4233644,-3.65200053,CALLE NUESTRA SEÑORA DEL VILLAR 33 28017,2021-08-03T00:00:00Z,MU-51
98670,VENTAS,CIUDAD LINEAL,40.42521518,-3.64994269,CALLE SANTA FELICIDAD 9 28017,2021-05-06T00:00:00Z,MU-51
98689,PUEBLO NUEVO,CIUDAD LINEAL,40.42398323,-3.62831131,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160 28037,2019-02-04T00:00:00Z,MU-51
98686,CANILLEJAS,SAN BLAS - CANILLEJAS,40.43811067,-3.60782073,CALLE MUSAS 5 28022,2021-05-06T00:00:00Z,MU-51
98669,VENTAS,CIUDAD LINEAL,40.42517912,-3.64989885,CALLE SANTA FELICIDAD 11 28017,2021-09-07T00:00:00Z,MU-51
98685,CANILLEJAS,SAN BLAS - CANILLEJAS,40.43810421,-3.60783246,CALLE MUSAS 5 28022,2021-09-02T00:00:00Z,MU-51
98684,CANILLEJAS,SAN BLAS - CANILLEJAS,40.43810154,-3.60784423,CALLE MUSAS 5 28022,2020-09-23T00:00:00Z,MU-51
98664,VENTAS,CIUDAD LINEAL,40.42434588,-3.6504259,CALLE SANTA FELICIDAD 39 28017,2021-08-02T00:00:00Z,MU-51
98695,PUEBLO NUEVO,CIUDAD LINEAL,40.42388533,-3.62807252,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160 28037,2021-11-26T00:00:00Z,MU-51
98697,PUEBLO NUEVO,CIUDAD LINEAL,40.42326041,-3.62763538,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 168 28037,2021-09-02T00:00:00Z,MU-51
98704,VENTAS,CIUDAD LINEAL,40.42547994,-3.64611975,AVENIDA DAROCA 96 28017,2021-02-11T00:00:00Z,MU-51
98706,VENTAS,CIUDAD LINEAL,40.42549673,-3.64606545,AVENIDA DAROCA 96 28017,2021-02-11T00:00:00Z,MU-51
98717,QUINTANA,CIUDAD LINEAL,40.43825358,-3.64633046,CALLE ZIGIA 2 28027,2021-08-18T00:00:00Z,MU-51
98718,QUINTANA,CIUDAD LINEAL,40.43824254,-3.6463228,CALLE ZIGIA 2 28027,2021-08-04T00:00:00Z,MU-51
98733,LA CONCEPCIÓN,CIUDAD LINEAL,40.44434694,-3.64692299,CALLE JUAN PEREZ ZUÑIGA 36 28027,2021-09-08T00:00:00Z,MU-51
101532,LA CONCEPCIÓN,CIUDAD LINEAL,40.43652188,-3.65079129,CALLE JOSE DEL HIERRO 3 28027,2019-06-14T00:00:00Z,MU-51
67717,VALDEFUENTES,HORTALEZA,40.48997554,-3.65285068,CALLE INFANTA CATALINA MICAELA 37 28050,2021-09-24T00:00:00Z,MU-51
60411,VALDEFUENTES,HORTALEZA,40.47995079,-3.63147074,CALLE AURORA REDONDO 4 28055,2022-07-06T00:00:00Z,MU-51
94551,ARCOS,SAN BLAS - CANILLEJAS,40.41959193,-3.62447218,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 129 28037,2021-02-11T00:00:00Z,MU-51
94538,ROSAS,SAN BLAS - CANILLEJAS,40.42698768,-3.60646001,CALLE AUSTRIA 15 28022,2021-09-03T00:00:00Z,MU-51
94552,ARCOS,SAN BLAS - CANILLEJAS,40.41958285,-3.62446879,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 129 28037,2021-09-14T00:00:00Z,MU-51
94537,ROSAS,SAN BLAS - CANILLEJAS,40.42697594,-3.60646544,CALLE AUSTRIA 15 28022,2019-02-04T00:00:00Z,MU-51
94554,ARCOS,SAN BLAS - CANILLEJAS,40.41956957,-3.62445936,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 129 28037,2020-09-23T00:00:00Z,MU-51
94555,ARCOS,SAN BLAS - CANILLEJAS,40.41955072,-3.62444598,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 129 28037,2021-09-01T00:00:00Z,MU-51
69314,QUINTANA,CIUDAD LINEAL,40.4358027,-3.64901133,CALLE VIRGEN DEL SAGRARIO 22 28027,2021-09-14T00:00:00Z,MU-51
60408,PINAR DEL REY,HORTALEZA,40.47071545,-3.64737567,CALLE ANGEL LUIS DE LA HERRAN 35 28043,2022-07-21T00:00:00Z,MU-51
63462,AMPOSTA,SAN BLAS - CANILLEJAS,40.42432947,-3.6276261,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160 28037,2019-06-14T00:00:00Z,MU-51
94560,SIMANCAS,SAN BLAS - CANILLEJAS,40.43627923,-3.63662622,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 17B 28037,2021-09-02T00:00:00Z,MU-51
95545,PUEBLO NUEVO,CIUDAD LINEAL,40.43620866,-3.63703986,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 16 28037,2021-09-03T00:00:00Z,MU-51
96303,AMPOSTA,SAN BLAS - CANILLEJAS,40.42360498,-3.62745798,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89 28037,2021-10-14T00:00:00Z,MU-51
96304,ROSAS,SAN BLAS - CANILLEJAS,40.4275542,-3.60635086,AVENIDA NIZA 8 28022,2021-08-11T00:00:00Z,MU-51
61944,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44182177,-3.62890484,CALLE IQUITOS 20 28027,2022-08-23T00:00:00Z,MU-51
96317,ROSAS,SAN BLAS - CANILLEJAS,40.43458886,-3.60978732,AVENIDA ARCENTALES 28 28022,2021-10-20T00:00:00Z,MU-51
96325,SAN JUAN BAUTISTA,CIUDAD LINEAL,40.44680335,-3.65908888,CALLE RAMIREZ DE ARELLANO 35 28043,2021-10-13T00:00:00Z,MU-51
96329,SAN JUAN BAUTISTA,CIUDAD LINEAL,40.45119238,-3.65880143,CALLE SORZANO 1 28043,2021-10-20T00:00:00Z,MU-51
96876,CANILLAS,HORTALEZA,40.46083938,-3.65433101,CALLE CARRIL DEL CONDE 57 28043,2020-09-23T00:00:00Z,MU-51
96872,CANILLAS,HORTALEZA,40.4633708,-3.65750829,CALLE LOPEZ DE HOYOS 327 28043,2019-02-04T00:00:00Z,MU-51
97802,SIMANCAS,SAN BLAS - CANILLEJAS,40.43193929,-3.63066264,CALLE ALBARRACIN 54 28037,2021-09-02T00:00:00Z,MU-51
96874,CANILLAS,HORTALEZA,40.46333815,-3.6574996,CARRETERA CANILLAS 2 28043,2021-02-11T00:00:00Z,MU-51
97804,SIMANCAS,SAN BLAS - CANILLEJAS,40.43191654,-3.63063685,CALLE ALBARRACIN 54 28037,2021-10-20T00:00:00Z,MU-51
97807,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44304022,-3.62445576,AVENIDA VEINTICINCO DE SEPTIEMBRE 1 28027,2021-09-23T00:00:00Z,MU-51
97809,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44302226,-3.62444381,AVENIDA VEINTICINCO DE SEPTIEMBRE 1 28027,2021-09-15T00:00:00Z,MU-51
97975,APOSTOL SANTIAGO,HORTALEZA,40.47828213,-3.65585294,CALLE MONOVAR 19 28033,2021-09-08T00:00:00Z,MU-51
98216,CANILLEJAS,SAN BLAS - CANILLEJAS,40.44901886,-3.60924708,CALLE ALCALA 629 28022,2019-01-29T00:00:00Z,MU-51
63444,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44782675,-3.62814038,CALLE JUAN IGNACIO LUCA DE TENA 23 28027,2019-06-14T00:00:00Z,MU-51
98363,PINAR DEL REY,HORTALEZA,40.47451086,-3.64513328,CALLE MAR DE LAS ANTILLAS 6 28033,2021-10-19T00:00:00Z,MU-51
98366,PINAR DEL REY,HORTALEZA,40.46869546,-3.64879009,CALLE AGUSTIN DE ITURBIDE 1 28043,2021-10-20T00:00:00Z,MU-51
98301,CASCO HISTORICO DE BARAJAS,BARAJAS,40.47454196,-3.57786868,CALLE ORION 3 28042,2021-09-02T00:00:00Z,MU-51
98365,PINAR DEL REY,HORTALEZA,40.47454844,-3.64517965,CALLE MAR DE LAS ANTILLAS 6 28033,2021-09-29T00:00:00Z,MU-51
98300,CASCO HISTORICO DE BARAJAS,BARAJAS,40.47455112,-3.57787336,CALLE ORION 3 28042,2021-09-16T00:00:00Z,MU-51
98210,CANILLEJAS,SAN BLAS - CANILLEJAS,40.44623774,-3.61210113,CALLE BOLTAÑA 68 28022,2019-01-28T00:00:00Z,MU-51
98380,VALDEFUENTES,HORTALEZA,40.48999521,-3.6528622,CALLE INFANTA CATALINA MICAELA 37 28050,2021-09-09T00:00:00Z,MU-51
98381,VALDEFUENTES,HORTALEZA,40.48998982,-3.65285955,CALLE INFANTA CATALINA MICAELA 37 28050,2021-09-10T00:00:00Z,MU-51
98383,VALDEFUENTES,HORTALEZA,40.48997985,-3.65285332,CALLE INFANTA CATALINA MICAELA 37 28050,2021-09-16T00:00:00Z,MU-51
98386,VALDEFUENTES,HORTALEZA,40.48740544,-3.6608925,CALLE OÑA 183 28050,2021-09-15T00:00:00Z,MU-51
98484,CANILLAS,HORTALEZA,40.46571141,-3.63360647,CALLE PEDRO ALONSO 7 28043,2021-09-02T00:00:00Z,MU-51
65230,CANILLAS,HORTALEZA,40.46438537,-3.62756377,CALLE EL PROVENCIO 20 28043,2022-08-31T00:00:00Z,MU-51
65479,PUEBLO NUEVO,CIUDAD LINEAL,40.43619698,-3.63703374,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 16 28037,2021-09-16T00:00:00Z,MU-51
98486,CANILLAS,HORTALEZA,40.46654616,-3.64226102,CALLE JAVIER DEL QUINTO 12 28043,2021-09-16T00:00:00Z,MU-51
98492,CANILLAS,HORTALEZA,40.46920105,-3.64214252,CALLE AREQUIPA 1 28043,2021-09-15T00:00:00Z,MU-51
98491,CANILLAS,HORTALEZA,40.46915713,-3.64219884,CALLE AREQUIPA 1 28043,2021-09-22T00:00:00Z,MU-51
98559,PUEBLO NUEVO,CIUDAD LINEAL,40.42969338,-3.63231915,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 68 28037,2023-09-04T00:00:00Z,MU-51
98566,REJAS,SAN BLAS - CANILLEJAS,40.44570246,-3.58871346,CALLE PIRRA 14 28022,2019-01-29T00:00:00Z,MU-51
98565,REJAS,SAN BLAS - CANILLEJAS,40.44569223,-3.58868661,CALLE PIRRA 14 28022,2021-09-16T00:00:00Z,MU-51
98627,AMPOSTA,SAN BLAS - CANILLEJAS,40.42873282,-3.61791039,CALLE ALBERIQUE 12 28037,2021-09-30T00:00:00Z,MU-51
98632,QUINTANA,CIUDAD LINEAL,40.43582621,-3.64902747,CALLE VIRGEN DEL SAGRARIO 22 28027,2021-09-03T00:00:00Z,MU-51
98647,SAN JUAN BAUTISTA,CIUDAD LINEAL,40.45117423,-3.65882484,CALLE SORZANO 1 28043,2021-09-07T00:00:00Z,MU-51
98650,SAN JUAN BAUTISTA,CIUDAD LINEAL,40.45120139,-3.65880152,CALLE SORZANO 1 28043,2021-02-11T00:00:00Z,MU-51
98640,LA CONCEPCIÓN,CIUDAD LINEAL,40.44199443,-3.63991203,CALLE LOPEZ DE ARANDA 5 28027,2021-09-08T00:00:00Z,MU-51
98631,ROSAS,SAN BLAS - CANILLEJAS,40.42709288,-3.60256994,CALLE BUDAPEST 11 28022,2021-09-07T00:00:00Z,MU-51
65241,CANILLAS,HORTALEZA,40.46011587,-3.64871992,PLAZA NUESTRA SEÑORA DEL TRANSITO 12 28043,2021-09-14T00:00:00Z,MU-51
98660,VENTAS,CIUDAD LINEAL,40.42337356,-3.65198954,CALLE NUESTRA SEÑORA DEL VILLAR 33 28017,2021-09-09T00:00:00Z,MU-51
65234,APOSTOL SANTIAGO,HORTALEZA,40.47850822,-3.65285095,CARRETERA ESTACION DE HORTALEZA 11 28033,2021-05-06T00:00:00Z,MU-51
60409,VALDEFUENTES,HORTALEZA,40.47999134,-3.63146994,CAMINO MONTORO 6 28055,2022-06-21T00:00:00Z,MU-51
98667,VENTAS,CIUDAD LINEAL,40.42433366,-3.65038876,PASAJE SANTA FELICIDAD 5 28017,2021-08-06T00:00:00Z,MU-51
98679,CANILLEJAS,SAN BLAS - CANILLEJAS,40.43775567,-3.60851318,CALLE MUSAS 11 28022,2021-09-08T00:00:00Z,MU-51
98680,CANILLEJAS,SAN BLAS - CANILLEJAS,40.43776474,-3.60850147,CALLE MUSAS 11 28022,2019-02-04T00:00:00Z,MU-51
72243,ROSAS,SAN BLAS - CANILLEJAS,40.42753837,-3.60634624,AVENIDA NIZA 8 28022,2019-01-29T00:00:00Z,MU-51
72246,PUEBLO NUEVO,CIUDAD LINEAL,40.43003872,-3.6384138,CALLE FRANCISCO RIOJA 14 28017,2021-09-14T00:00:00Z,MU-51
73170,CORRALEJOS,BARAJAS,40.46725288,-3.59556187,CALLE BAHIA DE MALAGA 5 28042,2023-09-19T00:00:00Z,MU-38
73182,VENTAS,CIUDAD LINEAL,40.42227368,-3.65639398,AVENIDA MARQUES DE CORBERA 6 28017,2021-09-16T00:00:00Z,MU-51
73187,VALDEFUENTES,HORTALEZA,40.47997683,-3.63147004,CAMINO MONTORO 6 28055,2021-09-16T00:00:00Z,MU-51
73198,ALAMEDA DE OSUNA,BARAJAS,40.46320702,-3.58734044,AVENIDA LOGROÑO 70 28042,2021-09-14T00:00:00Z,MU-51
76161,ROSAS,SAN BLAS - CANILLEJAS,40.4270936,-3.60255368,CALLE BUDAPEST 11 28022,2019-01-29T00:00:00Z,MU-51
75981,ALAMEDA DE OSUNA,BARAJAS,40.45893767,-3.58554342,CALLE BERGANTIN 11 28042,2021-09-15T00:00:00Z,MU-51
76162,ROSAS,SAN BLAS - CANILLEJAS,40.42709618,-3.60254227,CALLE BUDAPEST 11 28022,2021-09-08T00:00:00Z,MU-51
76174,EL SALVADOR,SAN BLAS - CANILLEJAS,40.44351445,-3.63827998,CALLE MARIA LOMBILLO 2 28027,2019-02-28T00:00:00Z,MU-51
76192,LA CONCEPCIÓN,CIUDAD LINEAL,40.43723542,-3.64838228,CALLE JOSE DEL HIERRO 5 28027,2021-09-17T00:00:00Z,MU-51
78460,PINAR DEL REY,HORTALEZA,40.46904001,-3.63366287,CALLE AYACUCHO 30 28043,2021-09-22T00:00:00Z,MU-51
78767,APOSTOL SANTIAGO,HORTALEZA,40.47849598,-3.6528657,CARRETERA ESTACION DE HORTALEZA 11 28033,2021-05-06T00:00:00Z,MU-51
78499,CASCO HISTORICO DE BARAJAS,BARAJAS,40.47456137,-3.57787746,CALLE ORION 3 28042,2021-09-23T00:00:00Z,MU-51
84148,SAN PASCUAL,CIUDAD LINEAL,40.44529221,-3.6494856,CALLE AMARA 4 28027,2019-01-29T00:00:00Z,MU-51
83245,ALAMEDA DE OSUNA,BARAJAS,40.45898047,-3.58559569,CALLE BERGANTIN 11 28042,2019-01-29T00:00:00Z,MU-51
