id_free_place,latitude,longitude,complete_address,postal_code,country,community of spain,province,address,city,district,madrid_district_URI_from_wikidata
FreePlace686,-3.67542,40.4240983,"'28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid'",28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace687,-3.6592666,40.4126916,"'28030,ES,Madrid,Madrid,Calle de Manuel machado 16B,Madrid'",28030,ES,Madrid,Madrid,Calle de Manuel machado 16B,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace688,-3.6625983,40.4875366,"'28050,ES,Madrid,Madrid,Calle de Oña 93,Madrid'",28050,ES,Madrid,Madrid,Calle de Oña 93,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace689,-3.682425,40.4768716,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace690,-3.715605,40.4224616,"'28008,ES,Madrid,Madrid,Calle de Cadarso 21,Madrid'",28008,ES,Madrid,Madrid,Calle de Cadarso 21,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace691,-3.674095,40.4261849,"'28006,ES,Madrid,Madrid,Calle de Alcántara 4,Madrid'",28006,ES,Madrid,Madrid,Calle de Alcántara 4,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace692,-3.690905,40.4744099,"'28029,ES,Madrid,Madrid,Calle de Sinesio delgado 4,Madrid'",28029,ES,Madrid,Madrid,Calle de Sinesio delgado 4,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace693,-3.71714,40.4075283,"'28005,ES,Madrid,Madrid,Paseo Imperial 31,Madrid'",28005,ES,Madrid,Madrid,Paseo Imperial 31,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace694,-3.6896116,40.47464,"'28029,ES,Madrid,Madrid,Anillo Distribuidor cuatro torres ,Madrid'",28029,ES,Madrid,Madrid,Anillo Distribuidor cuatro torres,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace695,-3.6823083,40.4770583,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace696,-3.5946616,40.4507566,"'28042,ES,Madrid,Madrid,Calle de Obenque 1,Madrid'",28042,ES,Madrid,Madrid,Calle de Obenque 1,Madrid,Barajas,https://wikidata.org/entity/Q807230
FreePlace697,-3.7176033,40.4137383,"'28005,ES,Madrid,Madrid,Calle de Segovia 45,Madrid'",28005,ES,Madrid,Madrid,Calle de Segovia 45,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace698,-3.6823916,40.47675,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace699,-3.68019,40.4228066,"'28009,ES,Madrid,Madrid,Calle de Alcalá 74,Madrid'",28009,ES,Madrid,Madrid,Calle de Alcalá 74,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace700,-3.7019316,40.424335,"'28004,ES,Madrid,Madrid,Plaza de San ildefonso 6,Madrid'",28004,ES,Madrid,Madrid,Plaza de San ildefonso 6,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace701,-3.71607,40.42391,"'28008,ES,Madrid,Madrid,Calle Profesor martín almagro basch ,Madrid'",28008,ES,Madrid,Madrid,Calle Profesor martín almagro basch,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace702,-3.701705,40.417285,"'28014,ES,Madrid,Madrid,Calle de Alcalá 6,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 6,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace703,-3.68225,40.4767766,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace704,-3.68209,40.4768816,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace705,-3.6826,40.4764666,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace706,-3.6821316,40.47539,"'28046,ES,Madrid,Madrid,Calle de Alaterno 4,Madrid'",28046,ES,Madrid,Madrid,Calle de Alaterno 4,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace707,-3.68228,40.4771099,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace708,-3.682295,40.4765966,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace709,-3.6594616,40.4907783,"'28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 77,Madrid'",28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 77,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace710,-3.6983466,40.401835,"'28045,ES,Madrid,Madrid,Paseo de Santa maría de la cabeza 51,Madrid'",28045,ES,Madrid,Madrid,Paseo de Santa maría de la cabeza 51,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace711,-3.702675,40.4101833,"'28012,ES,Madrid,Madrid,Calle de Jesús y maría 36,Madrid'",28012,ES,Madrid,Madrid,Calle de Jesús y maría 36,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace712,-3.669955,40.5112533,"'28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid'",28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace713,-3.661995,40.487985,"'28050,ES,Madrid,Madrid,Calle de Oña 131,Madrid'",28050,ES,Madrid,Madrid,Calle de Oña 131,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace714,-3.68218,40.481855,"'28046,ES,Madrid,Madrid,Calle Olivar 42,Madrid'",28046,ES,Madrid,Madrid,Calle Olivar 42,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace715,-3.7073283,40.4302516,"'28015,ES,Madrid,Madrid,Plaza del Conde del valle de suchil 2,Madrid'",28015,ES,Madrid,Madrid,Plaza del Conde del valle de suchil 2,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace716,-3.6824616,40.4767983,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace717,-3.72955,40.4896016,"'28035,ES,Madrid,Madrid,Calle de María de maeztu 34,Madrid'",28035,ES,Madrid,Madrid,Calle de María de maeztu 34,Madrid,Mirasierra,https://wikidata.org/entity/Q31134
FreePlace718,-3.68192,40.422095,"'28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid'",28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace719,-3.703705,40.4267066,"'28004,ES,Madrid,Madrid,Calle de San andrés 14,Madrid'",28004,ES,Madrid,Madrid,Calle de San andrés 14,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace720,-3.6571066,40.4439249,"'28027,ES,Madrid,Madrid,Calle Albacete 10,Madrid'",28027,ES,Madrid,Madrid,Calle Albacete 10,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace721,-3.69946,40.4311283,"'28010,ES,Madrid,Madrid,Calle de Luchana 26,Madrid'",28010,ES,Madrid,Madrid,Calle de Luchana 26,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace722,-3.6179483,40.4294033,"'28037,ES,Madrid,Madrid,Calle de Alberique 12,Madrid'",28037,ES,Madrid,Madrid,Calle de Alberique 12,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace723,-3.6769883,40.413185,"'28009,ES,Madrid,Madrid,Paseo de Fernán núñez 16E,Madrid'",28009,ES,Madrid,Madrid,Paseo de Fernán núñez 16E,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace724,-3.6569333,40.443485,"'28027,ES,Madrid,Madrid,Calle de la Condesa de venadito 2,Madrid'",28027,ES,Madrid,Madrid,Calle de la Condesa de venadito 2,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace725,-3.7248766,40.4327416,"'28008,ES,Madrid,Madrid,Paseo de Moret 11,Madrid'",28008,ES,Madrid,Madrid,Paseo de Moret 11,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace726,-3.70294,40.4123933,"'28012,ES,Madrid,Madrid,Calle de la Magdalena 4,Madrid'",28012,ES,Madrid,Madrid,Calle de la Magdalena 4,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace727,-3.68257,40.476755,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace728,-3.7007833,40.4081516,"'28012,ES,Madrid,Madrid,Calle de Valencia 4,Madrid'",28012,ES,Madrid,Madrid,Calle de Valencia 4,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace729,-3.7498133,40.4019466,"'28047,ES,Madrid,Madrid,Calle de Monsalupe 2,Madrid'",28047,ES,Madrid,Madrid,Calle de Monsalupe 2,Madrid,Latina,https://wikidata.org/entity/Q794954
FreePlace730,-3.7080399,40.4201266,"'28013,ES,Madrid,Madrid,Calle de Jacometrezo 10,Madrid'",28013,ES,Madrid,Madrid,Calle de Jacometrezo 10,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace731,-3.7046583,40.4337699,"'28015,ES,Madrid,Madrid,Glorieta de Quevedo 5,Madrid'",28015,ES,Madrid,Madrid,Glorieta de Quevedo 5,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace732,-3.6979983,40.4464849,"'28003,ES,Madrid,Madrid,Calle de Raimundo fernández villaverde 43,Madrid'",28003,ES,Madrid,Madrid,Calle de Raimundo fernández villaverde 43,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace733,-3.6645866,40.3960949,"'28038,ES,Madrid,Madrid,Calle del Puerto del suebe 2,Madrid'",28038,ES,Madrid,Madrid,Calle del Puerto del suebe 2,Madrid,Puente de Vallecas,https://wikidata.org/entity/Q2003054
FreePlace734,-3.6712299,40.4820433,"'28033,ES,Madrid,Madrid,Calle de Caleruega 63,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 63,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace735,-3.7002833,40.4265916,"'28004,ES,Madrid,Madrid,Calle de Barceló 7,Madrid'",28004,ES,Madrid,Madrid,Calle de Barceló 7,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace736,-3.6824633,40.47676,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace737,-3.6765933,40.4572466,"'28016,ES,Madrid,Madrid,Calle de Colombia 8,Madrid'",28016,ES,Madrid,Madrid,Calle de Colombia 8,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace738,-3.6822216,40.476565,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace739,-3.717435,40.4279399,"'28008,ES,Madrid,Madrid,Calle de la Quintana 16,Madrid'",28008,ES,Madrid,Madrid,Calle de la Quintana 16,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace740,-3.6823766,40.47671,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace741,-3.697565,40.4251616,"'28004,ES,Madrid,Madrid,Calle de Hortaleza 75,Madrid'",28004,ES,Madrid,Madrid,Calle de Hortaleza 75,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace742,-3.70281,40.3918116,"'28026,ES,Madrid,Madrid,Calle de Eugenio caxes 14,Madrid'",28026,ES,Madrid,Madrid,Calle de Eugenio caxes 14,Madrid,Usera,https://wikidata.org/entity/Q953368
FreePlace743,-3.6995699,40.4306549,"'28010,ES,Madrid,Madrid,Calle de Manuel cortina 2,Madrid'",28010,ES,Madrid,Madrid,Calle de Manuel cortina 2,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace744,-3.6821383,40.4769333,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace745,-3.6646816,40.4877199,"'28050,ES,Madrid,Madrid,Avenida de Manoteras 46,Madrid'",28050,ES,Madrid,Madrid,Avenida de Manoteras 46,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace746,-3.6824283,40.476665,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace747,-3.6508266,40.4244816,"'28017,ES,Madrid,Madrid,Calle de Nuestra señora del villar 85,Madrid'",28017,ES,Madrid,Madrid,Calle de Nuestra señora del villar 85,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace748,-3.6699783,40.4822316,"'28033,ES,Madrid,Madrid,Calle de Caleruega 66,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 66,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace749,-3.71371,40.4460466,"'28003,ES,Madrid,Madrid,Avenida de la Reina victoria 68,Madrid'",28003,ES,Madrid,Madrid,Avenida de la Reina victoria 68,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace750,-3.7039066,40.4386783,"'28003,ES,Madrid,Madrid,Calle de José abascal 2,Madrid'",28003,ES,Madrid,Madrid,Calle de José abascal 2,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace751,-3.6524683,40.4914966,"'28050,ES,Madrid,Madrid,Calle del Príncipe carlos 36,Madrid'",28050,ES,Madrid,Madrid,Calle del Príncipe carlos 36,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace752,-3.6824783,40.4772566,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace753,-3.6570633,40.4298366,"'28017,ES,Madrid,Madrid,Calle de Cyesa 15,Madrid'",28017,ES,Madrid,Madrid,Calle de Cyesa 15,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace754,-3.67137,40.4668833,"'28016,ES,Madrid,Madrid,Calle del Cardenal marcelo spínola 4,Madrid'",28016,ES,Madrid,Madrid,Calle del Cardenal marcelo spínola 4,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace755,-3.668205,40.4602133,"'28016,ES,Madrid,Madrid,Calle de Federico salmón 1,Madrid'",28016,ES,Madrid,Madrid,Calle de Federico salmón 1,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace756,-3.6681799,40.4603416,"'28016,ES,Madrid,Madrid,Calle de Federico salmón 3,Madrid'",28016,ES,Madrid,Madrid,Calle de Federico salmón 3,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace757,-3.6699283,40.511325,"'28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid'",28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace758,-3.6369633,40.4086616,"'28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 137,Madrid'",28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 137,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace759,-3.7421516,40.4057616,"'28011,ES,Madrid,Madrid,Calle de la Huerta de castañeda 30,Madrid'",28011,ES,Madrid,Madrid,Calle de la Huerta de castañeda 30,Madrid,Latina,https://wikidata.org/entity/Q794954
FreePlace760,-3.64298,40.385375,"'28018,ES,Madrid,Madrid,Calle de Gerardo diego 9,Madrid'",28018,ES,Madrid,Madrid,Calle de Gerardo diego 9,Madrid,Puente de Vallecas,https://wikidata.org/entity/Q2003054
FreePlace761,-3.620025,40.4180249,"'28032,ES,Madrid,Madrid,Calle de Aquitania 9,Madrid'",28032,ES,Madrid,Madrid,Calle de Aquitania 9,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace762,-3.6577066,40.4158299,"'28030,ES,Madrid,Madrid,Calle de Félix rodríguez de la fuente 33,Madrid'",28030,ES,Madrid,Madrid,Calle de Félix rodríguez de la fuente 33,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace763,-3.7349116,40.4329683,"'28008,ES,Madrid,Madrid,Calle de Aniceto marinas 116,Madrid'",28008,ES,Madrid,Madrid,Calle de Aniceto marinas 116,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace764,-3.703995,40.4200966,"'28013,ES,Madrid,Madrid,Calle Gran vía 32B,Madrid'",28013,ES,Madrid,Madrid,Calle Gran vía 32B,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace765,-3.6408766,40.4767566,"'28033,ES,Madrid,Madrid,Calle de Santa virgilia 19,Madrid'",28033,ES,Madrid,Madrid,Calle de Santa virgilia 19,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace766,-3.7042383,40.4417216,"'28003,ES,Madrid,Madrid,Calle de Bravo murillo 55,Madrid'",28003,ES,Madrid,Madrid,Calle de Bravo murillo 55,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace767,-3.6825633,40.4765316,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace768,-3.641065,40.42968,"'28017,ES,Madrid,Madrid,Calle de Gutierre de cetina 77,Madrid'",28017,ES,Madrid,Madrid,Calle de Gutierre de cetina 77,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace769,-3.7068166,40.4107933,"'28012,ES,Madrid,Madrid,Plaza de Cascorro 5,Madrid'",28012,ES,Madrid,Madrid,Plaza de Cascorro 5,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace770,-3.6824633,40.476845,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace771,-3.6565883,40.436015,"'28027,ES,Madrid,Madrid,Calle de la Virgen de lourdes 34,Madrid'",28027,ES,Madrid,Madrid,Calle de la Virgen de lourdes 34,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace772,-3.690625,40.4491166,"'28046,ES,Madrid,Madrid,Paseo de la Castellana 124,Madrid'",28046,ES,Madrid,Madrid,Paseo de la Castellana 124,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace773,-3.6592766,40.4971566,"'28050,ES,Madrid,Madrid,Calle Margarita de parma 1,Madrid'",28050,ES,Madrid,Madrid,Calle Margarita de parma 1,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace774,-3.6823633,40.476685,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace775,-3.6573333,40.4103833,"'28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 28,Madrid'",28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 28,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace776,-3.6828416,40.5019916,"'28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 89,Madrid'",28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 89,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace777,-3.700855,40.4115833,"'28012,ES,Madrid,Madrid,Calle del Olmo 15,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 15,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace778,-3.7008066,40.41149,"'28012,ES,Madrid,Madrid,Calle del Olmo 17,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 17,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace779,-3.70084,40.4114833,"'28012,ES,Madrid,Madrid,Calle del Olmo 15,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 15,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace780,-3.6467983,40.408445,"'28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 108,Madrid'",28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 108,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace781,-3.6645266,40.5054583,"'28050,ES,Madrid,Madrid,Calle Palas de rey 16,Madrid'",28050,ES,Madrid,Madrid,Calle Palas de rey 16,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace782,-3.6646066,40.50546,"'28050,ES,Madrid,Madrid,Calle Palas de rey 16,Madrid'",28050,ES,Madrid,Madrid,Calle Palas de rey 16,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace783,-3.6188483,40.4412333,"'28037,ES,Madrid,Madrid,Calle Cronos 65,Madrid'",28037,ES,Madrid,Madrid,Calle Cronos 65,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace784,-3.6702383,40.4020566,"'28007,ES,Madrid,Madrid,Calle de Valderribas 72,Madrid'",28007,ES,Madrid,Madrid,Calle de Valderribas 72,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace785,-3.73041,40.4281016,"'28008,ES,Madrid,Madrid,Calle de Aniceto marinas 98,Madrid'",28008,ES,Madrid,Madrid,Calle de Aniceto marinas 98,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace786,-3.6667683,40.4078066,"'28007,ES,Madrid,Madrid,Calle de Piscis 2B,Madrid'",28007,ES,Madrid,Madrid,Calle de Piscis 2B,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace787,-3.71084,40.4825866,"'28034,ES,Madrid,Madrid,Calle de Fermín caballero 61,Madrid'",28034,ES,Madrid,Madrid,Calle de Fermín caballero 61,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace788,-3.7059633,40.4811583,"'28029,ES,Madrid,Madrid,Paseo de la Vaguada 1,Madrid'",28029,ES,Madrid,Madrid,Paseo de la Vaguada 1,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace789,-3.6574433,40.4291133,"'28017,ES,Madrid,Madrid,Calle de Ignacio ellacuria 3,Madrid'",28017,ES,Madrid,Madrid,Calle de Ignacio ellacuria 3,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace790,-3.6864733,40.40103,"'28045,ES,Madrid,Madrid,Calle de Méndez álvaro 32,Madrid'",28045,ES,Madrid,Madrid,Calle de Méndez álvaro 32,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace791,-3.6830183,40.4762533,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace792,-3.6823816,40.47662,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace793,-3.682125,40.4768949,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
