id_free_place,latitude,longitude,complete_address,postal_code,country,community of spain,province,address,city
FreePlace151,-3.69355,40.4077483,"'28012,ES,Madrid,Madrid,Plaza del Emperador carlos v 7,Madrid'",28012,ES,Madrid,Madrid,Plaza del Emperador carlos v 7,Madrid
FreePlace152,-3.6824316,40.4786033,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 59,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 59,Madrid
FreePlace153,-3.7052283,40.4215666,"'28004,ES,Madrid,Madrid,Calle de la Luna 4,Madrid'",28004,ES,Madrid,Madrid,Calle de la Luna 4,Madrid
FreePlace154,-3.729335,40.42636,"'28008,ES,Madrid,Madrid,Calle de la Ribera del manzanares 95,Madrid'",28008,ES,Madrid,Madrid,Calle de la Ribera del manzanares 95,Madrid
FreePlace155,-3.7177833,40.4397716,"'28040,ES,Madrid,Madrid,Calle de Isaac peral 42,Madrid'",28040,ES,Madrid,Madrid,Calle de Isaac peral 42,Madrid
FreePlace156,-3.7128933,40.4172216,"'28013,ES,Madrid,Madrid,Calle de Requena 7,Madrid'",28013,ES,Madrid,Madrid,Calle de Requena 7,Madrid
FreePlace157,-3.655015,40.48985,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 29,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 29,Madrid
FreePlace158,-3.734465,40.4189316,"'28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid'",28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid
FreePlace159,-3.7072633,40.4223966,"'28004,ES,Madrid,Madrid,Calle de la Estrella 19,Madrid'",28004,ES,Madrid,Madrid,Calle de la Estrella 19,Madrid
FreePlace160,-3.6528933,40.4611899,"'28043,ES,Madrid,Madrid,Calle de Mayorga 6,Madrid'",28043,ES,Madrid,Madrid,Calle de Mayorga 6,Madrid
FreePlace161,-3.7060116,40.4284366,"'28015,ES,Madrid,Madrid,Calle de San bernardo 82,Madrid'",28015,ES,Madrid,Madrid,Calle de San bernardo 82,Madrid
FreePlace162,-3.68553,40.5047333,"'28034,ES,Madrid,Madrid,Calle de Nuestra señora de valverde 191,Madrid'",28034,ES,Madrid,Madrid,Calle de Nuestra señora de valverde 191,Madrid
FreePlace163,-3.6680483,40.4821533,"'28033,ES,Madrid,Madrid,Calle de Caleruega 106,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 106,Madrid
FreePlace164,-3.7347266,40.4163483,"'28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid'",28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid
FreePlace165,-3.7345783,40.4190216,"'28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid'",28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid
FreePlace166,-3.7090416,40.411385,"'28005,ES,Madrid,Madrid,Plaza de la Cebada 3,Madrid'",28005,ES,Madrid,Madrid,Plaza de la Cebada 3,Madrid
FreePlace167,-3.7347666,40.4164433,"'28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid'",28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid
FreePlace168,-3.68251,40.4775116,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 59,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 59,Madrid
FreePlace169,-3.6824283,40.4767366,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace170,-3.7262033,40.4900716,"'28035,ES,Madrid,Madrid,Calle de Federica montseny 2,Madrid'",28035,ES,Madrid,Madrid,Calle de Federica montseny 2,Madrid
FreePlace171,-3.7038633,40.4098783,"'28012,ES,Madrid,Madrid,Plaza Nelson mandela ,Madrid'",28012,ES,Madrid,Madrid,Plaza Nelson mandela ,Madrid
FreePlace172,-3.6852583,40.479465,"'28046,ES,Madrid,Madrid,Paseo de la Castellana 298,Madrid'",28046,ES,Madrid,Madrid,Paseo de la Castellana 298,Madrid
FreePlace173,-3.7020566,40.4282183,"'28004,ES,Madrid,Madrid,Calle de Fuencarral 104,Madrid'",28004,ES,Madrid,Madrid,Calle de Fuencarral 104,Madrid
FreePlace174,-3.63913,40.4461016,"'28027,ES,Madrid,Madrid,Calle General aranaz 62K,Madrid'",28027,ES,Madrid,Madrid,Calle General aranaz 62K,Madrid
FreePlace175,-3.636345,40.4465833,"'28027,ES,Madrid,Madrid,Calle de Belice 38,Madrid'",28027,ES,Madrid,Madrid,Calle de Belice 38,Madrid
FreePlace176,-3.6363433,40.4465983,"'28027,ES,Madrid,Madrid,Calle de Belice 38,Madrid'",28027,ES,Madrid,Madrid,Calle de Belice 38,Madrid
FreePlace177,-3.6707016,40.4821683,"'28033,ES,Madrid,Madrid,Calle de Caleruega 65,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 65,Madrid
FreePlace178,-3.6881766,40.4005766,"'28045,ES,Madrid,Madrid,Calle de Bustamante 16,Madrid'",28045,ES,Madrid,Madrid,Calle de Bustamante 16,Madrid
FreePlace179,-3.6823833,40.47655,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace180,-3.6822266,40.4769133,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace181,-3.6699383,40.4061583,"'28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1H,Madrid'",28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1H,Madrid
FreePlace182,-3.6678433,40.492255,"'28050,ES,Madrid,Madrid,Calle de María de las nieves lozano ,Madrid'",28050,ES,Madrid,Madrid,Calle de María de las nieves lozano ,Madrid
FreePlace183,-3.7197866,40.3925766,"'28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 26,Madrid'",28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 26,Madrid
FreePlace184,-3.7295583,40.428815,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 43,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 43,Madrid
FreePlace185,-3.6864316,40.4262033,"'28001,ES,Madrid,Madrid,Calle de Claudio coello 42,Madrid'",28001,ES,Madrid,Madrid,Calle de Claudio coello 42,Madrid
FreePlace186,-3.69816,40.41829,"'28014,ES,Madrid,Madrid,Calle de Alcalá 30,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 30,Madrid
FreePlace187,-3.70412,40.447825,"'28039,ES,Madrid,Madrid,Calle del Doctor santero 2,Madrid'",28039,ES,Madrid,Madrid,Calle del Doctor santero 2,Madrid
FreePlace188,-3.6990633,40.41802,"'28014,ES,Madrid,Madrid,Calle de Alcalá 22,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 22,Madrid
FreePlace189,-3.7233266,40.41129,"'28011,ES,Madrid,Madrid,Paseo de la Ermita del santo 16,Madrid'",28011,ES,Madrid,Madrid,Paseo de la Ermita del santo 16,Madrid
FreePlace190,-3.682435,40.476685,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace191,-3.6573,40.4890199,"'28050,ES,Madrid,Madrid,Plaza del Alcalde moreno torres 21,Madrid'",28050,ES,Madrid,Madrid,Plaza del Alcalde moreno torres 21,Madrid
FreePlace192,-3.6823166,40.4772416,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace193,-3.6824366,40.47676,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace194,-3.64327,40.42849,"'28017,ES,Madrid,Madrid,Calle de Ezequiel solana 80,Madrid'",28017,ES,Madrid,Madrid,Calle de Ezequiel solana 80,Madrid
FreePlace195,-3.6823366,40.4768016,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace196,-3.692685,40.4191783,"'28014,ES,Madrid,Madrid,Plaza de Cibeles 1,Madrid'",28014,ES,Madrid,Madrid,Plaza de Cibeles 1,Madrid
FreePlace197,-3.6824716,40.4766216,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace198,-3.6938783,40.392655,"'28045,ES,Madrid,Madrid,Calle de Embajadores 192,Madrid'",28045,ES,Madrid,Madrid,Calle de Embajadores 192,Madrid
FreePlace199,-3.712095,40.4081766,"'28005,ES,Madrid,Madrid,Plaza de la Virgen de la paloma 1,Madrid'",28005,ES,Madrid,Madrid,Plaza de la Virgen de la paloma 1,Madrid
FreePlace200,-3.6513566,40.4060516,"'28030,ES,Madrid,Madrid,Calle del Arroyo de las pilillas 1,Madrid'",28030,ES,Madrid,Madrid,Calle del Arroyo de las pilillas 1,Madrid
FreePlace201,-3.6656533,40.4850233,"'28050,ES,Madrid,Madrid,Calle de Dulce chacón 15,Madrid'",28050,ES,Madrid,Madrid,Calle de Dulce chacón 15,Madrid
FreePlace202,-3.6656066,40.484995,"'28050,ES,Madrid,Madrid,Calle de Dulce chacón 15,Madrid'",28050,ES,Madrid,Madrid,Calle de Dulce chacón 15,Madrid
FreePlace203,-3.6484233,40.4370349,"'28027,ES,Madrid,Madrid,Calle de José del hierro ,Madrid'",28027,ES,Madrid,Madrid,Calle de José del hierro ,Madrid
FreePlace204,-3.6298516,40.4290583,"'28037,ES,Madrid,Madrid,Calle de Mieres 16,Madrid'",28037,ES,Madrid,Madrid,Calle de Mieres 16,Madrid
FreePlace205,-3.6513133,40.4497549,"'28043,ES,Madrid,Madrid,Calle de Arturo soria 128,Madrid'",28043,ES,Madrid,Madrid,Calle de Arturo soria 128,Madrid
FreePlace206,-3.6750349,40.4216166,"'28009,ES,Madrid,Madrid,Calle de Fernán gonzález 41,Madrid'",28009,ES,Madrid,Madrid,Calle de Fernán gonzález 41,Madrid
FreePlace207,-3.704075,40.44763,"'28039,ES,Madrid,Madrid,Calle del Doctor santero 2,Madrid'",28039,ES,Madrid,Madrid,Calle del Doctor santero 2,Madrid
FreePlace208,-3.7087683,40.4096233,"'28005,ES,Madrid,Madrid,Calle de López silva 10,Madrid'",28005,ES,Madrid,Madrid,Calle de López silva 10,Madrid
FreePlace209,-3.6947433,40.4351633,"'28010,ES,Madrid,Madrid,Calle de Fernández de la hoz 29,Madrid'",28010,ES,Madrid,Madrid,Calle de Fernández de la hoz 29,Madrid
FreePlace210,-3.6832466,40.43459,"'28006,ES,Madrid,Madrid,Calle de Velázquez 93,Madrid'",28006,ES,Madrid,Madrid,Calle de Velázquez 93,Madrid
FreePlace211,-3.6411516,40.4299283,"'28017,ES,Madrid,Madrid,Calle de Ascao 29,Madrid'",28017,ES,Madrid,Madrid,Calle de Ascao 29,Madrid
FreePlace212,-3.6824016,40.4767866,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace213,-3.6975416,40.4413466,"'28003,ES,Madrid,Madrid,Calle de Alonso cano 46,Madrid'",28003,ES,Madrid,Madrid,Calle de Alonso cano 46,Madrid
FreePlace214,-3.6639983,40.4302483,"'28028,ES,Madrid,Madrid,Calle de Alejandro gonzález 2,Madrid'",28028,ES,Madrid,Madrid,Calle de Alejandro gonzález 2,Madrid
FreePlace215,-3.6446933,40.4401,"'28027,ES,Madrid,Madrid,Calle del Sol naciente 26,Madrid'",28027,ES,Madrid,Madrid,Calle del Sol naciente 26,Madrid
FreePlace216,-3.6582766,40.392725,"'28038,ES,Madrid,Madrid,Avenida de la Albufera 137,Madrid'",28038,ES,Madrid,Madrid,Avenida de la Albufera 137,Madrid
FreePlace217,-3.6691516,40.4052466,"'28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1C,Madrid'",28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1C,Madrid
FreePlace218,-3.6824016,40.476765,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace219,-3.6740366,40.4261183,"'28006,ES,Madrid,Madrid,Calle de Alcántara 4,Madrid'",28006,ES,Madrid,Madrid,Calle de Alcántara 4,Madrid
FreePlace220,-3.6818416,40.4220016,"'28009,ES,Madrid,Madrid,Calle de Alcalá 111,Madrid'",28009,ES,Madrid,Madrid,Calle de Alcalá 111,Madrid
FreePlace221,-3.7060133,40.4283666,"'28015,ES,Madrid,Madrid,Calle de San bernardo 85,Madrid'",28015,ES,Madrid,Madrid,Calle de San bernardo 85,Madrid
FreePlace222,-3.6971266,40.4289016,"'28010,ES,Madrid,Madrid,Calle de Covarrubias 5,Madrid'",28010,ES,Madrid,Madrid,Calle de Covarrubias 5,Madrid
FreePlace223,-3.6919766,40.4253866,"'28004,ES,Madrid,Madrid,Calle Marqués de la ensenada 1B,Madrid'",28004,ES,Madrid,Madrid,Calle Marqués de la ensenada 1B,Madrid
FreePlace224,-3.6302916,40.4358716,"'28037,ES,Madrid,Madrid,Calle Santa leonor 51,Madrid'",28037,ES,Madrid,Madrid,Calle Santa leonor 51,Madrid
FreePlace225,-3.682385,40.4767066,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace226,-3.7087516,40.41108,"'28005,ES,Madrid,Madrid,Calle de Toledo 67,Madrid'",28005,ES,Madrid,Madrid,Calle de Toledo 67,Madrid
FreePlace227,-3.6962116,40.4226599,"'28004,ES,Madrid,Madrid,Calle de Gravina 23,Madrid'",28004,ES,Madrid,Madrid,Calle de Gravina 23,Madrid
FreePlace228,-3.6821316,40.476685,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace229,-3.6823483,40.476635,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace230,-3.6825016,40.4765199,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace231,-3.6822549,40.476995,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace232,-3.6851883,40.4455183,"'28002,ES,Madrid,Madrid,Plaza de la República argentina 6,Madrid'",28002,ES,Madrid,Madrid,Plaza de la República argentina 6,Madrid
FreePlace233,-3.6824333,40.4768133,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace234,-3.65446,40.4300649,"'28017,ES,Madrid,Madrid,Calle de Cipriano sancho 36,Madrid'",28017,ES,Madrid,Madrid,Calle de Cipriano sancho 36,Madrid
FreePlace235,-3.650335,40.4330816,"'28027,ES,Madrid,Madrid,Calle del Concejal julio gómez 1,Madrid'",28027,ES,Madrid,Madrid,Calle del Concejal julio gómez 1,Madrid
FreePlace236,-3.6883983,40.42189,"'28001,ES,Madrid,Madrid,Calle de Serrano 10,Madrid'",28001,ES,Madrid,Madrid,Calle de Serrano 10,Madrid
FreePlace237,-3.6260016,40.4378633,"'28037,ES,Madrid,Madrid,Calle Albasánz 50,Madrid'",28037,ES,Madrid,Madrid,Calle Albasánz 50,Madrid
FreePlace238,-3.637405,40.4085199,"'28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 194,Madrid'",28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 194,Madrid
FreePlace239,-3.7113683,40.411485,"'28005,ES,Madrid,Madrid,Plaza de Puerta de moros 6,Madrid'",28005,ES,Madrid,Madrid,Plaza de Puerta de moros 6,Madrid
FreePlace240,-3.7298066,40.426015,"'28008,ES,Madrid,Madrid,Calle de Santovenia 1,Madrid'",28008,ES,Madrid,Madrid,Calle de Santovenia 1,Madrid
FreePlace241,-3.62989,40.4105049,"'28030,ES,Madrid,Madrid,Calle de José bergamín ,Madrid'",28030,ES,Madrid,Madrid,Calle de José bergamín ,Madrid
FreePlace242,-3.713785,40.4016,"'28005,ES,Madrid,Madrid,Calle de Toledo 181,Madrid'",28005,ES,Madrid,Madrid,Calle de Toledo 181,Madrid
FreePlace243,-3.6740716,40.4009983,"'28007,ES,Madrid,Madrid,Avenida de la Ciudad de barcelona 81B,Madrid'",28007,ES,Madrid,Madrid,Avenida de la Ciudad de barcelona 81B,Madrid
FreePlace244,-3.66916,40.4052549,"'28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1C,Madrid'",28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1C,Madrid
FreePlace245,-3.6812283,40.4283199,"'28001,ES,Madrid,Madrid,Calle de Castelló 61,Madrid'",28001,ES,Madrid,Madrid,Calle de Castelló 61,Madrid
FreePlace246,-3.70374,40.4266983,"'28004,ES,Madrid,Madrid,Calle de San andrés 14,Madrid'",28004,ES,Madrid,Madrid,Calle de San andrés 14,Madrid
FreePlace247,-3.7337016,40.428975,"'28008,ES,Madrid,Madrid,Paseo del Comandante fortea 68,Madrid'",28008,ES,Madrid,Madrid,Paseo del Comandante fortea 68,Madrid
FreePlace248,-3.6952233,40.4485283,"'28020,ES,Madrid,Madrid,Calle de Orense 8,Madrid'",28020,ES,Madrid,Madrid,Calle de Orense 8,Madrid
FreePlace249,-3.6791483,40.4023716,"'28007,ES,Madrid,Madrid,Calle de León gil de palacio 5,Madrid'",28007,ES,Madrid,Madrid,Calle de León gil de palacio 5,Madrid
FreePlace250,-3.7133233,40.4313866,"'28015,ES,Madrid,Madrid,Calle de Guzmán el bueno 10,Madrid'",28015,ES,Madrid,Madrid,Calle de Guzmán el bueno 10,Madrid
FreePlace251,-3.7095266,40.4509,"'28039,ES,Madrid,Madrid,Avenida del Doctor federico rubio y gali 27,Madrid'",28039,ES,Madrid,Madrid,Avenida del Doctor federico rubio y gali 27,Madrid
FreePlace252,-3.7288716,40.414035,"'28011,ES,Madrid,Madrid,Plaza de la Puerta del ángel 3,Madrid'",28011,ES,Madrid,Madrid,Plaza de la Puerta del ángel 3,Madrid
FreePlace253,-3.6542483,40.3766,"'28018,ES,Madrid,Madrid,Calle de Novecento 5,Madrid'",28018,ES,Madrid,Madrid,Calle de Novecento 5,Madrid
FreePlace254,-3.6846433,40.486655,"'28034,ES,Madrid,Madrid,Avenida del Llano castellano 2,Madrid'",28034,ES,Madrid,Madrid,Avenida del Llano castellano 2,Madrid
FreePlace255,-3.682435,40.4768366,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace256,-3.6922833,40.3900966,"'28045,ES,Madrid,Madrid,Calle de Embajadores 183B,Madrid'",28045,ES,Madrid,Madrid,Calle de Embajadores 183B,Madrid
FreePlace257,-3.7070066,40.5031683,"'28049,ES,Madrid,Madrid,Calle Monasterio de las huelgas 17,Madrid'",28049,ES,Madrid,Madrid,Calle Monasterio de las huelgas 17,Madrid
FreePlace258,-3.6953099,40.4440233,"'28003,ES,Madrid,Madrid,Calle de María de guzmán 65,Madrid'",28003,ES,Madrid,Madrid,Calle de María de guzmán 65,Madrid
FreePlace259,-3.6929766,40.4108683,"'28014,ES,Madrid,Madrid,Calle de Almadén 28,Madrid'",28014,ES,Madrid,Madrid,Calle de Almadén 28,Madrid
FreePlace260,-3.6806099,40.4215433,"'28009,ES,Madrid,Madrid,Calle de Aguirre 7,Madrid'",28009,ES,Madrid,Madrid,Calle de Aguirre 7,Madrid
FreePlace261,-3.6657833,40.4324766,"'28028,ES,Madrid,Madrid,Avenida de los Toreros 47,Madrid'",28028,ES,Madrid,Madrid,Avenida de los Toreros 47,Madrid
FreePlace262,-3.643275,40.40636,"'28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 127,Madrid'",28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 127,Madrid
FreePlace263,-3.6837383,40.43146,"'28006,ES,Madrid,Madrid,Calle de Velázquez 86,Madrid'",28006,ES,Madrid,Madrid,Calle de Velázquez 86,Madrid
FreePlace264,-3.7290683,40.4498433,"'28040,ES,Madrid,Madrid,Avenida Complutense ,Madrid'",28040,ES,Madrid,Madrid,Avenida Complutense ,Madrid
FreePlace265,-3.7014216,40.4174133,"'28014,ES,Madrid,Madrid,Calle de Alcalá 8,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 8,Madrid
FreePlace266,-3.7038516,40.4267133,"'28004,ES,Madrid,Madrid,Plaza del Dos de mayo 9,Madrid'",28004,ES,Madrid,Madrid,Plaza del Dos de mayo 9,Madrid
FreePlace267,-3.6494783,40.4454633,"'28027,ES,Madrid,Madrid,Calle de Amara 9,Madrid'",28027,ES,Madrid,Madrid,Calle de Amara 9,Madrid
FreePlace268,-3.710375,40.4237033,"'28015,ES,Madrid,Madrid,Calle de los Reyes 23,Madrid'",28015,ES,Madrid,Madrid,Calle de los Reyes 23,Madrid
FreePlace269,-3.6765016,40.4609733,"'28016,ES,Madrid,Madrid,Avenida de Pío xii 3,Madrid'",28016,ES,Madrid,Madrid,Avenida de Pío xii 3,Madrid
FreePlace270,-3.6513733,40.4061683,"'28030,ES,Madrid,Madrid,Calle del Arroyo de las pilillas 1,Madrid'",28030,ES,Madrid,Madrid,Calle del Arroyo de las pilillas 1,Madrid
FreePlace271,-3.6999966,40.388835,"'28026,ES,Madrid,Madrid,Calle de Antonio lópez 131,Madrid'",28026,ES,Madrid,Madrid,Calle de Antonio lópez 131,Madrid
FreePlace272,-3.6758716,40.42484,"'28006,ES,Madrid,Madrid,Calle del Conde de peñalver 1,Madrid'",28006,ES,Madrid,Madrid,Calle del Conde de peñalver 1,Madrid
FreePlace273,-3.701985,40.4242266,"'28004,ES,Madrid,Madrid,Plaza de San ildefonso 5,Madrid'",28004,ES,Madrid,Madrid,Plaza de San ildefonso 5,Madrid
FreePlace274,-3.656105,40.4557033,"'28043,ES,Madrid,Madrid,Calle de Luis carlos vázquez 172,Madrid'",28043,ES,Madrid,Madrid,Calle de Luis carlos vázquez 172,Madrid
FreePlace275,-3.682325,40.4767016,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace276,-3.6708483,40.4821883,"'28033,ES,Madrid,Madrid,Calle de Caleruega 65,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 65,Madrid
FreePlace277,-3.6991283,40.435905,"'28010,ES,Madrid,Madrid,Calle de Santa engracia 68,Madrid'",28010,ES,Madrid,Madrid,Calle de Santa engracia 68,Madrid
FreePlace278,-3.7000083,40.4265716,"'28004,ES,Madrid,Madrid,Calle de Barceló 9,Madrid'",28004,ES,Madrid,Madrid,Calle de Barceló 9,Madrid
FreePlace279,-3.6637283,40.487695,"'28050,ES,Madrid,Madrid,Avenida de Manoteras 46B,Madrid'",28050,ES,Madrid,Madrid,Avenida de Manoteras 46B,Madrid
FreePlace280,-3.7135933,40.4308866,"'28015,ES,Madrid,Madrid,Calle de Guzmán el bueno 5,Madrid'",28015,ES,Madrid,Madrid,Calle de Guzmán el bueno 5,Madrid
FreePlace281,-3.7127116,40.4063933,"'28005,ES,Madrid,Madrid,Paseo de Pontones 1,Madrid'",28005,ES,Madrid,Madrid,Paseo de Pontones 1,Madrid
FreePlace282,-3.6825016,40.4765816,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace283,-3.7181866,40.4137549,"'28005,ES,Madrid,Madrid,Calle de Segovia 53,Madrid'",28005,ES,Madrid,Madrid,Calle de Segovia 53,Madrid
FreePlace284,-3.6824216,40.4766966,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace285,-3.682305,40.47623,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace286,-3.6823499,40.4767683,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace287,-3.6779316,40.4516233,"'28002,ES,Madrid,Madrid,Avenida de Concha espina 69,Madrid'",28002,ES,Madrid,Madrid,Avenida de Concha espina 69,Madrid
FreePlace288,-3.6801916,40.4164433,"'28009,ES,Madrid,Madrid,Paseo de Fernán núñez ,Madrid'",28009,ES,Madrid,Madrid,Paseo de Fernán núñez ,Madrid
FreePlace289,-3.72121,40.3924016,"'28019,ES,Madrid,Madrid,Calle de los Hermanos del moral 28,Madrid'",28019,ES,Madrid,Madrid,Calle de los Hermanos del moral 28,Madrid
FreePlace290,-3.7348583,40.416475,"'28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid'",28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid
FreePlace291,-3.658555,40.4931766,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 41,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 41,Madrid
FreePlace292,-3.6958433,40.4161616,"'28014,ES,Madrid,Madrid,Calle del Marqués de cubas 18,Madrid'",28014,ES,Madrid,Madrid,Calle del Marqués de cubas 18,Madrid
FreePlace293,-3.6651399,40.4260083,"'28028,ES,Madrid,Madrid,Paseo del Marqués de zafra 26,Madrid'",28028,ES,Madrid,Madrid,Paseo del Marqués de zafra 26,Madrid
FreePlace294,-3.6822733,40.4766166,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
