PROVINCE,MUNICIPALITY,STATION_CODE,MAGNITUDE_CODE,TECHNIQUE,YEAR,MONTH,DAY,VALUE,VALID
28,79,54,8,8,2023,2,D21,43,true
28,79,54,8,8,2023,3,D21,47,true
28,79,54,8,8,2023,4,D21,29,true
28,79,54,8,8,2023,5,D21,11,true
28,79,54,8,8,2023,6,D21,31,true
28,79,54,8,8,2023,7,D21,17,true
28,79,54,8,8,2023,8,D21,29,true
28,79,54,8,8,2023,9,D21,13,true
28,79,54,8,8,2023,10,D21,18,true
28,79,54,8,8,2023,11,D21,23,true
28,79,54,8,8,2023,12,D21,69,true
28,79,54,12,8,2023,1,D21,51,true
28,79,54,12,8,2023,2,D21,61,true
28,79,54,12,8,2023,3,D21,67,true
28,79,54,12,8,2023,4,D21,42,true
28,79,54,12,8,2023,5,D21,14,true
28,79,54,12,8,2023,6,D21,44,true
28,79,54,12,8,2023,7,D21,22,true
28,79,54,12,8,2023,8,D21,39,true
28,79,54,12,8,2023,9,D21,17,true
28,79,54,12,8,2023,10,D21,22,true
28,79,54,12,8,2023,11,D21,30,true
28,79,54,12,8,2023,12,D21,215,true
28,79,54,14,6,2023,1,D21,40,true
28,79,54,14,6,2023,2,D21,38,true
28,79,54,14,6,2023,3,D21,36,true
28,79,54,14,6,2023,4,D21,64,true
28,79,54,14,6,2023,5,D21,80,true
28,79,54,14,6,2023,6,D21,61,true
28,79,54,14,6,2023,7,D21,87,true
28,79,54,14,6,2023,8,D21,72,true
28,79,54,14,6,2023,9,D21,62,true
28,79,54,14,6,2023,10,D21,55,true
28,79,54,14,6,2023,11,D21,41,true
28,79,54,14,6,2023,12,D21,22,true
28,79,55,7,8,2023,1,D21,14,true
28,79,55,7,8,2023,2,D21,13,true
28,79,55,7,8,2023,3,D21,16,true
28,79,55,7,8,2023,4,D21,13,true
28,79,55,7,8,2023,5,D21,1,true
28,79,55,7,8,2023,6,D21,7,true
28,79,55,7,8,2023,7,D21,2,true
28,79,55,7,8,2023,8,D21,8,true
28,79,55,7,8,2023,9,D21,2,true
28,79,55,7,8,2023,10,D21,2,true
28,79,55,7,8,2023,11,D21,4,true
28,79,55,7,8,2023,12,D21,79,true
28,79,55,8,8,2023,1,D21,33,true
28,79,55,8,8,2023,2,D21,52,true
28,79,55,8,8,2023,3,D21,49,true
28,79,55,8,8,2023,4,D21,33,true
28,79,55,8,8,2023,5,D21,9,true
28,79,55,8,8,2023,6,D21,28,true
28,79,55,8,8,2023,7,D21,20,true
28,79,55,8,8,2023,8,D21,38,true
28,79,55,8,8,2023,9,D21,8,true
28,79,55,8,8,2023,10,D21,15,true
28,79,55,8,8,2023,11,D21,20,true
28,79,55,8,8,2023,12,D21,38,true
28,79,55,10,47,2023,1,D21,10,true
28,79,55,10,47,2023,2,D21,50,true
28,79,55,10,47,2023,3,D21,26,true
28,79,55,10,47,2023,4,D21,37,true
28,79,55,10,47,2023,5,D21,20,true
28,79,55,10,47,2023,6,D21,18,true
28,79,55,10,47,2023,7,D21,23,true
28,79,55,10,47,2023,8,D21,38,true
28,79,55,10,47,2023,9,D21,9,true
28,79,55,10,47,2023,10,D21,10,true
28,79,55,10,47,2023,11,D21,7,true
28,79,55,10,47,2023,12,D21,28,true
28,79,55,12,8,2023,1,D21,54,true
28,79,55,12,8,2023,2,D21,73,true
28,79,55,12,8,2023,3,D21,73,true
28,79,55,12,8,2023,4,D21,53,true
28,79,55,12,8,2023,5,D21,11,true
28,79,55,12,8,2023,6,D21,38,true
28,79,55,12,8,2023,7,D21,23,true
28,79,55,12,8,2023,8,D21,50,true
28,79,55,12,8,2023,9,D21,11,true
28,79,55,12,8,2023,10,D21,19,true
28,79,55,12,8,2023,11,D21,27,true
28,79,55,12,8,2023,12,D21,159,true
28,79,55,20,59,2023,1,D21,0.6,true
28,79,55,20,59,2023,2,D21,1.2,true
28,79,55,20,59,2023,3,D21,1.3,true
28,79,55,20,59,2023,4,D21,3.2,true
28,79,55,20,59,2023,5,D21,0.2,true
28,79,55,20,59,2023,6,D21,0.9,true
28,79,55,20,59,2023,7,D21,1.5,true
28,79,55,20,59,2023,8,D21,1.9,true
28,79,55,20,59,2023,9,D21,0.6,true
28,79,55,20,59,2023,10,D21,0.4,true
28,79,55,20,59,2023,11,D21,0.2,true
28,79,55,20,59,2023,12,D21,4.7,true
28,79,55,30,59,2023,1,D21,0.3,true
28,79,55,30,59,2023,2,D21,0.4,true
28,79,55,30,59,2023,3,D21,0.3,true
28,79,55,30,59,2023,4,D21,0.3,true
28,79,55,30,59,2023,5,D21,0.1,true
28,79,55,30,59,2023,6,D21,0.2,true
28,79,55,30,59,2023,7,D21,0.2,true
28,79,55,30,59,2023,8,D21,0.3,true
28,79,55,30,59,2023,9,D21,0.1,true
28,79,55,30,59,2023,10,D21,0.2,true
28,79,55,30,59,2023,11,D21,0.2,true
28,79,55,30,59,2023,12,D21,1.5,true
28,79,55,35,59,2023,1,D21,0.1,true
28,79,55,35,59,2023,2,D21,0.2,true
28,79,55,35,59,2023,3,D21,0.2,true
28,79,55,35,59,2023,4,D21,0.3,true
28,79,55,35,59,2023,5,D21,0.1,true
28,79,55,35,59,2023,6,D21,0.1,true
28,79,55,35,59,2023,7,D21,0.2,true
28,79,55,35,59,2023,8,D21,0.3,true
28,79,55,35,59,2023,9,D21,0.1,true
28,79,55,35,59,2023,10,D21,0.1,true
28,79,55,35,59,2023,11,D21,0.1,true
28,79,55,35,59,2023,12,D21,0.9,true
28,79,56,6,48,2023,1,D21,0.3,true
28,79,56,6,48,2023,2,D21,0.4,true
28,79,56,6,48,2023,3,D21,0.3,true
28,79,56,6,48,2023,4,D21,0.3,true
28,79,56,6,48,2023,5,D21,0.2,true
28,79,56,6,48,2023,6,D21,0.3,true
28,79,56,6,48,2023,7,D21,0.2,true
28,79,56,6,48,2023,8,D21,0.3,true
28,79,56,6,48,2023,9,D21,0.2,true
28,79,56,6,48,2023,10,D21,0.2,true
28,79,56,6,48,2023,11,D21,0.3,true
28,79,56,6,48,2023,12,D21,0.7,true
28,79,56,7,8,2023,1,D21,22,true
28,79,56,7,8,2023,2,D21,13,true
28,79,56,7,8,2023,3,D21,18,true
28,79,56,7,8,2023,4,D21,21,true
28,79,56,7,8,2023,5,D21,2,true
28,79,56,7,8,2023,6,D21,8,true
28,79,56,7,8,2023,7,D21,6,true
28,79,56,7,8,2023,8,D21,19,true
28,79,56,7,8,2023,9,D21,6,true
28,79,56,7,8,2023,10,D21,9,true
28,79,56,7,8,2023,11,D21,23,true
28,79,56,7,8,2023,12,D21,88,true
28,79,56,8,8,2023,1,D21,43,true
28,79,56,8,8,2023,2,D21,48,true
28,79,56,8,8,2023,3,D21,44,true
28,79,56,8,8,2023,4,D21,39,true
28,79,56,8,8,2023,5,D21,21,true
28,79,56,8,8,2023,6,D21,34,true
28,79,56,8,8,2023,7,D21,20,true
28,79,56,8,8,2023,8,D21,38,true
28,79,56,8,8,2023,9,D21,16,true
28,79,56,8,8,2023,10,D21,26,true
28,79,56,8,8,2023,11,D21,40,true
28,79,56,8,8,2023,12,D21,77,true
28,79,56,9,47,2023,1,D21,7,true
28,79,56,9,47,2023,2,D21,17,true
28,79,56,9,47,2023,3,D21,11,true
28,79,56,9,47,2023,4,D21,14,true
28,79,56,9,47,2023,5,D21,17,true
28,79,56,9,47,2023,6,D21,9,true
28,79,56,9,47,2023,7,D21,8,true
28,79,56,9,47,2023,8,D21,14,true
28,79,56,9,47,2023,9,D21,7,true
28,79,56,9,47,2023,10,D21,6,true
28,79,56,9,47,2023,11,D21,11,true
28,79,56,9,47,2023,12,D21,16,true
28,79,56,10,47,2023,1,D21,12,true
28,79,56,10,47,2023,2,D21,44,true
28,79,56,10,47,2023,3,D21,21,true
28,79,56,10,47,2023,4,D21,39,true
28,79,56,10,47,2023,5,D21,24,true
28,79,56,10,47,2023,6,D21,17,true
28,79,56,10,47,2023,7,D21,18,true
28,79,56,10,47,2023,8,D21,37,true
28,79,56,10,47,2023,9,D21,13,true
28,79,56,10,47,2023,10,D21,12,true
28,79,56,10,47,2023,11,D21,18,true
28,79,56,10,47,2023,12,D21,29,true
28,79,56,12,8,2023,1,D21,76,true
28,79,56,12,8,2023,2,D21,67,true
28,79,56,12,8,2023,3,D21,71,true
28,79,56,12,8,2023,4,D21,71,true
28,79,56,12,8,2023,5,D21,24,true
28,79,56,12,8,2023,6,D21,46,true
28,79,56,12,8,2023,7,D21,30,true
28,79,56,12,8,2023,8,D21,67,true
28,79,56,12,8,2023,9,D21,26,true
28,79,56,12,8,2023,10,D21,40,true
28,79,56,12,8,2023,11,D21,75,true
28,79,56,12,8,2023,12,D21,212,true
28,79,57,7,8,2023,1,D21,3,true
28,79,57,7,8,2023,2,D21,6,true
28,79,57,7,8,2023,3,D21,4,true
28,79,57,7,8,2023,4,D21,10,true
28,79,57,7,8,2023,5,D21,1,true
28,79,57,7,8,2023,6,D21,3,true
28,79,57,7,8,2023,7,D21,2,true
28,79,57,7,8,2023,8,D21,3,true
28,79,57,7,8,2023,9,D21,2,true
28,79,57,7,8,2023,10,D21,2,true
28,79,57,7,8,2023,11,D21,4,true
28,79,57,7,8,2023,12,D21,71,true
28,79,57,8,8,2023,1,D21,22,true
28,79,57,8,8,2023,2,D21,35,true
28,79,57,8,8,2023,3,D21,30,true
28,79,57,8,8,2023,4,D21,30,true
28,79,57,8,8,2023,5,D21,6,true
28,79,57,8,8,2023,6,D21,20,true
28,79,57,8,8,2023,7,D21,14,true
28,79,57,8,8,2023,8,D21,27,true
28,79,57,8,8,2023,9,D21,12,true
28,79,57,8,8,2023,10,D21,16,true
28,79,57,8,8,2023,11,D21,19,true
28,79,57,8,8,2023,12,D21,69,true
28,79,57,9,47,2023,1,D21,3,true
28,79,57,9,47,2023,2,D21,13,true
28,79,57,9,47,2023,3,D21,8,true
28,79,57,9,47,2023,4,D21,13,true
28,79,57,9,47,2023,5,D21,9,true
28,79,57,9,47,2023,6,D21,7,true
28,79,57,9,47,2023,7,D21,10,true
28,79,57,9,47,2023,8,D21,10,true
28,79,57,9,47,2023,9,D21,4,true
28,79,57,9,47,2023,10,D21,3,true
28,79,57,9,47,2023,11,D21,2,true
28,79,57,9,47,2023,12,D21,11,true
28,79,57,10,47,2023,1,D21,5,true
28,79,57,10,47,2023,2,D21,33,true
28,79,57,10,47,2023,3,D21,13,true
28,79,57,10,47,2023,4,D21,28,true
28,79,57,10,47,2023,5,D21,13,true
28,79,57,10,47,2023,6,D21,13,true
28,79,57,10,47,2023,7,D21,18,true
28,79,57,10,47,2023,8,D21,23,true
28,79,57,10,47,2023,9,D21,7,true
28,79,57,10,47,2023,10,D21,6,true
28,79,57,10,47,2023,11,D21,6,true
28,79,57,10,47,2023,12,D21,21,true
28,79,57,12,8,2023,1,D21,26,true
28,79,57,12,8,2023,2,D21,44,true
28,79,57,12,8,2023,3,D21,37,true
28,79,57,12,8,2023,4,D21,44,true
28,79,57,12,8,2023,5,D21,8,true
28,79,57,12,8,2023,6,D21,25,true
28,79,57,12,8,2023,7,D21,16,true
28,79,57,12,8,2023,8,D21,31,true
28,79,57,12,8,2023,9,D21,15,true
28,79,57,12,8,2023,10,D21,19,true
28,79,57,12,8,2023,11,D21,25,true
28,79,57,12,8,2023,12,D21,178,true
28,79,58,7,8,2023,1,D21,3,true
28,79,58,7,8,2023,2,D21,2,true
28,79,58,7,8,2023,3,D21,4,true
28,79,58,7,8,2023,4,D21,2,true
28,79,58,7,8,2023,5,D21,1,true
28,79,58,7,8,2023,6,D21,2,true
28,79,58,7,8,2023,7,D21,1,true
28,79,58,7,8,2023,8,D21,2,true
28,79,58,7,8,2023,9,D21,1,true
28,79,58,7,8,2023,10,D21,1,true
28,79,58,7,8,2023,11,D21,8,true
28,79,58,7,8,2023,12,D21,14,true
28,79,58,8,8,2023,1,D21,13,true
28,79,58,8,8,2023,2,D21,23,true
28,79,58,8,8,2023,3,D21,17,true
28,79,58,8,8,2023,4,D21,12,true
28,79,58,8,8,2023,5,D21,3,true
28,79,58,8,8,2023,6,D21,12,true
28,79,58,8,8,2023,7,D21,11,true
28,79,58,8,8,2023,8,D21,16,true
28,79,58,8,8,2023,9,D21,6,true
28,79,58,8,8,2023,10,D21,10,true
28,79,58,8,8,2023,11,D21,10,true
28,79,58,8,8,2023,12,D21,34,true
28,79,58,12,8,2023,1,D21,18,true
28,79,58,12,8,2023,2,D21,26,true
28,79,58,12,8,2023,3,D21,24,true
28,79,58,12,8,2023,4,D21,15,true
28,79,58,12,8,2023,5,D21,5,true
28,79,58,12,8,2023,6,D21,14,true
28,79,58,12,8,2023,7,D21,13,true
28,79,58,12,8,2023,8,D21,19,true
28,79,58,12,8,2023,9,D21,8,true
28,79,58,12,8,2023,10,D21,12,true
28,79,58,12,8,2023,11,D21,22,true
28,79,58,12,8,2023,12,D21,56,true
28,79,58,14,6,2023,1,D21,37,true
28,79,58,14,6,2023,2,D21,44,true
28,79,58,14,6,2023,3,D21,51,true
28,79,58,14,6,2023,4,D21,79,true
28,79,58,14,6,2023,5,D21,105,true
28,79,58,14,6,2023,6,D21,69,true
28,79,58,14,6,2023,7,D21,88,true
28,79,58,14,6,2023,8,D21,79,true
28,79,58,14,6,2023,9,D21,70,true
28,79,58,14,6,2023,10,D21,61,true
28,79,58,14,6,2023,11,D21,43,true
28,79,58,14,6,2023,12,D21,13,true
28,79,59,7,8,2023,1,D21,5,true
28,79,59,7,8,2023,2,D21,5,true
28,79,59,7,8,2023,3,D21,5,true
28,79,59,7,8,2023,4,D21,6,true
28,79,59,7,8,2023,5,D21,1,true
28,79,59,7,8,2023,6,D21,2,true
28,79,59,7,8,2023,7,D21,1,true
28,79,59,7,8,2023,8,D21,2,true
28,79,59,7,8,2023,9,D21,2,true
28,79,59,7,8,2023,10,D21,1,true
28,79,59,7,8,2023,11,D21,2,true
28,79,59,7,8,2023,12,D21,60,true
28,79,59,8,8,2023,1,D21,21,true
28,79,59,8,8,2023,2,D21,32,true
28,79,59,8,8,2023,3,D21,35,true
28,79,59,8,8,2023,4,D21,25,true
28,79,59,8,8,2023,5,D21,7,true
28,79,59,8,8,2023,6,D21,16,true
28,79,59,8,8,2023,7,D21,14,true
28,79,59,8,8,2023,8,D21,23,true
28,79,59,8,8,2023,9,D21,9,true
28,79,59,8,8,2023,10,D21,16,true
28,79,59,8,8,2023,11,D21,12,true
28,79,59,8,8,2023,12,D21,57,true
28,79,59,12,8,2023,1,D21,28,true
28,79,59,12,8,2023,2,D21,40,true
28,79,59,12,8,2023,3,D21,43,true
28,79,59,12,8,2023,4,D21,33,true
28,79,59,12,8,2023,5,D21,9,true
28,79,59,12,8,2023,6,D21,20,true
28,79,59,12,8,2023,7,D21,16,true
28,79,59,12,8,2023,8,D21,26,true
28,79,59,12,8,2023,9,D21,12,true
28,79,59,12,8,2023,10,D21,17,true
28,79,59,12,8,2023,11,D21,15,true
28,79,59,12,8,2023,12,D21,150,true
28,79,59,14,6,2023,1,D21,45,true
28,79,59,14,6,2023,2,D21,44,true
28,79,59,14,6,2023,3,D21,52,true
28,79,59,14,6,2023,4,D21,76,true
28,79,59,14,6,2023,5,D21,96,true
28,79,59,14,6,2023,6,D21,73,true
28,79,59,14,6,2023,7,D21,94,true
28,79,59,14,6,2023,8,D21,81,true
28,79,59,14,6,2023,9,D21,67,true
28,79,59,14,6,2023,10,D21,65,true
28,79,59,14,6,2023,11,D21,51,true
28,79,59,14,6,2023,12,D21,26,true
28,79,60,7,8,2023,1,D21,3,true
28,79,60,7,8,2023,2,D21,8,true
28,79,60,7,8,2023,3,D21,7,true
28,79,60,7,8,2023,4,D21,12,true
28,79,60,7,8,2023,5,D21,2,true
28,79,60,7,8,2023,6,D21,4,true
28,79,60,7,8,2023,7,D21,1,true
28,79,60,7,8,2023,8,D21,2,true
28,79,60,7,8,2023,9,D21,2,true
28,79,60,7,8,2023,10,D21,1,true
28,79,60,7,8,2023,11,D21,4,true
28,79,60,7,8,2023,12,D21,74,true
28,79,60,8,8,2023,1,D21,20,true
28,79,60,8,8,2023,2,D21,37,true
28,79,60,8,8,2023,3,D21,35,true
28,79,60,8,8,2023,4,D21,24,true
28,79,60,8,8,2023,5,D21,5,true
28,79,60,8,8,2023,6,D21,16,true
28,79,60,8,8,2023,7,D21,13,true
28,79,60,8,8,2023,8,D21,23,true
28,79,60,8,8,2023,9,D21,6,true
28,79,60,8,8,2023,10,D21,11,true
28,79,60,8,8,2023,11,D21,17,true
28,79,60,8,8,2023,12,D21,61,true
28,79,60,10,47,2023,1,D21,5,true
28,79,60,10,47,2023,2,D21,40,true
28,79,60,10,47,2023,3,D21,14,true
28,79,60,10,47,2023,4,D21,32,true
28,79,60,10,47,2023,5,D21,14,true
28,79,60,10,47,2023,6,D21,19,true
28,79,60,10,47,2023,7,D21,24,true
28,79,60,10,47,2023,8,D21,33,true
28,79,60,10,47,2023,9,D21,8,true
28,79,60,10,47,2023,10,D21,9,true
28,79,60,10,47,2023,11,D21,6,true
28,79,60,10,47,2023,12,D21,20,true
28,79,60,12,8,2023,1,D21,25,true
28,79,60,12,8,2023,2,D21,49,true
28,79,60,12,8,2023,3,D21,45,true
28,79,60,12,8,2023,4,D21,43,true
28,79,60,12,8,2023,5,D21,8,true
28,79,60,12,8,2023,6,D21,22,true
28,79,60,12,8,2023,7,D21,15,true
28,79,60,12,8,2023,8,D21,26,true
28,79,60,12,8,2023,9,D21,8,true
28,79,60,12,8,2023,10,D21,13,true
28,79,60,12,8,2023,11,D21,24,true
28,79,60,12,8,2023,12,D21,175,true
28,79,60,14,6,2023,1,D21,45,true
28,79,60,14,6,2023,2,D21,37,true
28,79,60,14,6,2023,3,D21,41,true
28,79,60,14,6,2023,4,D21,65,true
28,79,60,14,6,2023,5,D21,92,true
28,79,60,14,6,2023,6,D21,60,true
28,79,60,14,6,2023,7,D21,89,true
28,79,60,14,6,2023,8,D21,81,true
28,79,60,14,6,2023,9,D21,63,true
28,79,60,14,6,2023,10,D21,59,true
28,79,60,14,6,2023,11,D21,45,true
28,79,60,14,6,2023,12,D21,22,true
28,79,102,81,98,2023,1,D21,2.32,true
28,79,102,81,98,2023,2,D21,1.65,true
28,79,102,81,98,2023,3,D21,1.21,true
28,79,102,81,98,2023,4,D21,2.28,true
28,79,102,81,98,2023,5,D21,2.75,true
28,79,102,81,98,2023,6,D21,1.52,true
28,79,102,81,98,2023,7,D21,2.46,true
28,79,102,81,98,2023,8,D21,1.88,true
28,79,102,81,98,2023,9,D21,3.41,true
28,79,102,81,98,2023,10,D21,1.57,true
28,79,102,81,98,2023,11,D21,2.09,true
28,79,102,81,98,2023,12,D21,0.95,true
28,79,102,82,98,2023,1,D21,66,true
28,79,102,82,98,2023,2,D21,65,true
28,79,102,82,98,2023,3,D21,57,true
28,79,102,82,98,2023,4,D21,251,true
28,79,102,82,98,2023,5,D21,19,true
28,79,102,82,98,2023,6,D21,3,true
28,79,102,82,98,2023,7,D21,69,true
28,79,102,82,98,2023,8,D21,7,true
28,79,102,82,98,2023,9,D21,236,true
28,79,102,82,98,2023,10,D21,119,true
28,79,102,82,98,2023,11,D21,1,true
28,79,102,82,98,2023,12,D21,2,true
28,79,102,83,98,2023,1,D21,3.7,true
28,79,102,83,98,2023,2,D21,9.9,true
28,79,102,83,98,2023,3,D21,11.7,true
28,79,102,83,98,2023,4,D21,16.3,true
28,79,102,83,98,2023,5,D21,11.9,true
28,79,102,83,98,2023,6,D21,19.3,true
28,79,102,83,98,2023,7,D21,23.7,true
28,79,102,83,98,2023,8,D21,28.9,true
28,79,102,83,98,2023,9,D21,13,true
28,79,102,83,98,2023,10,D21,9.2,true
28,79,102,83,98,2023,11,D21,7.5,true
28,79,102,83,98,2023,12,D21,5.6,true
28,79,102,86,98,2023,1,D21,60,true
28,79,102,86,98,2023,2,D21,42,true
28,79,102,86,98,2023,3,D21,41,true
28,79,102,86,98,2023,4,D21,33,true
28,79,102,86,98,2023,5,D21,47,true
28,79,102,86,98,2023,6,D21,52,true
28,79,102,86,98,2023,7,D21,29,true
28,79,102,86,98,2023,8,D21,25,true
28,79,102,86,98,2023,9,D21,69,true
28,79,102,86,98,2023,10,D21,61,true
28,79,102,86,98,2023,11,D21,60,true
28,79,102,86,98,2023,12,D21,62,true
28,79,102,87,98,2023,1,D21,942,true
28,79,102,87,98,2023,2,D21,941,true
28,79,102,87,98,2023,3,D21,940,true
28,79,102,87,98,2023,4,D21,933,true
28,79,102,87,98,2023,5,D21,936,true
28,79,102,87,98,2023,6,D21,938,true
28,79,102,87,98,2023,7,D21,938,true
28,79,102,87,98,2023,8,D21,943,true
28,79,102,87,98,2023,9,D21,936,true
28,79,102,87,98,2023,10,D21,935,true
28,79,102,87,98,2023,11,D21,943,true
28,79,102,87,98,2023,12,D21,947,true
28,79,102,88,98,2023,1,D21,129,true
28,79,102,88,98,2023,2,D21,141,true
28,79,102,88,98,2023,3,D21,245,true
28,79,102,88,98,2023,4,D21,265,true
28,79,102,88,98,2023,5,D21,230,true
28,79,102,88,98,2023,6,D21,221,true
28,79,102,88,98,2023,7,D21,307,true
28,79,102,88,98,2023,8,D21,273,true
28,79,102,88,98,2023,9,D21,75,true
28,79,102,88,98,2023,10,D21,160,true
28,79,102,88,98,2023,11,D21,127,true
28,79,102,88,98,2023,12,D21,99,true
28,79,102,89,98,2023,1,D21,0,true
28,79,102,89,98,2023,2,D21,0.2,true
28,79,102,89,98,2023,3,D21,0,true
28,79,102,89,98,2023,4,D21,0,true
28,79,102,89,98,2023,5,D21,1.2,true
28,79,102,89,98,2023,6,D21,0,true
28,79,102,89,98,2023,7,D21,0,true
28,79,102,89,98,2023,8,D21,0,true
28,79,102,89,98,2023,9,D21,0.6,true
28,79,102,89,98,2023,10,D21,0,true
28,79,102,89,98,2023,11,D21,0,true
28,79,102,89,98,2023,12,D21,0,true
28,79,103,81,98,2023,1,D21,1.25,true
28,79,103,81,98,2023,2,D21,0.81,true
28,79,103,81,98,2023,3,D21,0.69,true
28,79,103,81,98,2023,4,D21,1.94,true
28,79,103,81,98,2023,5,D21,2.21,true
28,79,103,81,98,2023,6,D21,1.22,true
28,79,103,81,98,2023,7,D21,1.92,true
28,79,103,81,98,2023,8,D21,1.07,true
28,79,103,81,98,2023,9,D21,2.94,true
28,79,103,81,98,2023,10,D21,1.31,true
28,79,103,81,98,2023,11,D21,1.29,true
28,79,103,81,98,2023,12,D21,0.35,true
28,79,103,82,98,2023,1,D21,7,true
28,79,103,82,98,2023,2,D21,7,true
28,79,103,82,98,2023,3,D21,198,true
28,79,103,82,98,2023,4,D21,215,true
28,79,103,82,98,2023,5,D21,23,true
28,79,103,82,98,2023,6,D21,4,true
28,79,103,82,98,2023,7,D21,238,true
28,79,103,82,98,2023,8,D21,3,true
28,79,103,82,98,2023,9,D21,219,true
28,79,103,82,98,2023,10,D21,213,true
28,79,103,82,98,2023,11,D21,22,true
28,79,103,82,98,2023,12,D21,24,true
28,79,103,83,98,2023,1,D21,5.3,true
28,79,103,83,98,2023,2,D21,10.3,true
28,79,103,83,98,2023,3,D21,11.4,true
28,79,103,83,98,2023,4,D21,16.2,true
28,79,103,83,98,2023,5,D21,13.3,true
28,79,103,83,98,2023,6,D21,20,true
28,79,103,83,98,2023,7,D21,24.4,true
28,79,103,83,98,2023,8,D21,29.6,true
28,79,103,83,98,2023,9,D21,13.9,true
28,79,103,83,98,2023,10,D21,9.5,true
28,79,103,83,98,2023,11,D21,7.5,true
28,79,103,83,98,2023,12,D21,4.4,true
28,79,103,86,98,2023,1,D21,59,true
28,79,103,86,98,2023,2,D21,46,true
28,79,103,86,98,2023,3,D21,48,true
28,79,103,86,98,2023,4,D21,37,true
28,79,103,86,98,2023,5,D21,47,true
28,79,103,86,98,2023,6,D21,53,true
28,79,103,86,98,2023,7,D21,30,true
28,79,103,86,98,2023,8,D21,26,true
28,79,103,86,98,2023,9,D21,69,true
28,79,103,86,98,2023,10,D21,66,true
28,79,103,86,98,2023,11,D21,64,true
28,79,103,86,98,2023,12,D21,69,true
28,79,103,87,98,2023,1,D21,951,true
28,79,103,87,98,2023,2,D21,950,true
28,79,103,87,98,2023,3,D21,949,true
28,79,103,87,98,2023,4,D21,941,true
28,79,103,87,98,2023,5,D21,944,true
28,79,103,87,98,2023,6,D21,947,true
28,79,103,87,98,2023,7,D21,946,true
28,79,103,87,98,2023,8,D21,950,true
28,79,103,87,98,2023,9,D21,944,true
28,79,103,87,98,2023,10,D21,943,true
28,79,103,87,98,2023,11,D21,951,true
28,79,103,87,98,2023,12,D21,956,true
28,79,103,88,98,2023,1,D21,133,true
28,79,103,88,98,2023,2,D21,146,true
28,79,103,88,98,2023,3,D21,242,true
28,79,103,88,98,2023,4,D21,261,true
28,79,103,88,98,2023,5,D21,248,true
28,79,103,88,98,2023,6,D21,222,true
28,79,103,88,98,2023,7,D21,311,true
28,79,103,88,98,2023,8,D21,293,true
28,79,103,88,98,2023,9,D21,108,true
28,79,103,88,98,2023,10,D21,177,true
28,79,103,88,98,2023,11,D21,127,true
28,79,103,88,98,2023,12,D21,106,true
28,79,103,89,98,2023,1,D21,0,true
28,79,103,89,98,2023,2,D21,0.2,true
28,79,103,89,98,2023,3,D21,0,true
28,79,103,89,98,2023,4,D21,0,true
28,79,103,89,98,2023,5,D21,0.6,true
28,79,103,89,98,2023,6,D21,6.7,true
28,79,103,89,98,2023,7,D21,0,true
28,79,103,89,98,2023,8,D21,0,true
28,79,103,89,98,2023,9,D21,0,true
28,79,103,89,98,2023,10,D21,0,false
28,79,103,89,98,2023,11,D21,0,true
28,79,103,89,98,2023,12,D21,0,true
28,79,104,81,98,2023,1,D21,0.88,true
28,79,104,81,98,2023,2,D21,0.49,true
28,79,104,81,98,2023,3,D21,0.5,true
28,79,104,81,98,2023,4,D21,1.07,true
28,79,104,81,98,2023,5,D21,1.3,true
28,79,104,81,98,2023,6,D21,0.82,true
28,79,104,81,98,2023,7,D21,1.04,true
28,79,104,81,98,2023,8,D21,0.61,true
28,79,104,81,98,2023,9,D21,1.28,true
28,79,104,81,98,2023,10,D21,0.69,true
28,79,104,81,98,2023,11,D21,0.82,true
28,79,104,81,98,2023,12,D21,0.38,true
28,79,104,82,98,2023,1,D21,3,true
28,79,104,82,98,2023,2,D21,6,true
28,79,104,82,98,2023,3,D21,1,true
28,79,104,82,98,2023,4,D21,3,true
28,79,104,82,98,2023,5,D21,11,true
28,79,104,82,98,2023,6,D21,5,true
28,79,104,82,98,2023,7,D21,8,true
28,79,104,82,98,2023,8,D21,0,true
28,79,104,82,98,2023,9,D21,214,true
28,79,104,82,98,2023,10,D21,64,true
28,79,104,82,98,2023,11,D21,0,true
28,79,104,82,98,2023,12,D21,24,true
28,79,106,81,98,2023,1,D21,0.74,true
28,79,106,81,98,2023,2,D21,0.55,true
28,79,106,81,98,2023,3,D21,0.63,true
28,79,106,81,98,2023,4,D21,1.33,true
28,79,106,81,98,2023,5,D21,1.64,true
28,79,106,81,98,2023,6,D21,0.88,true
28,79,106,81,98,2023,7,D21,1.3,true
28,79,106,81,98,2023,8,D21,0.7,true
28,79,106,81,98,2023,9,D21,1.85,true
28,79,106,81,98,2023,10,D21,0.76,true
28,79,106,81,98,2023,11,D21,0.82,true
28,79,106,81,98,2023,12,D21,0.25,true
28,79,106,82,98,2023,1,D21,0,true
28,79,106,82,98,2023,2,D21,0,true
28,79,106,82,98,2023,3,D21,3,true
28,79,106,82,98,2023,4,D21,1,true
28,79,106,82,98,2023,5,D21,44,true
28,79,106,82,98,2023,6,D21,169,true
28,79,106,82,98,2023,7,D21,2,true
28,79,106,82,98,2023,8,D21,2,true
28,79,106,82,98,2023,9,D21,4,true
28,79,106,82,98,2023,10,D21,1,true
