Provincia,same_as_wiki_data_province,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Precio gasolina 95 E5,Precio gasolina 98 E5,Precio gasóleo A,Precio gasóleo Premium,Rótulo,same_as_wikdata_rotulo,ID,Tipo venta,Rem.,Horario,Tipo servicio
Gipuzkoa,https://wikidata.org/entity/Q95010,USURBIL,AGINAGA,20170,"N-634     (BO. DE AGUINAGA) km 7,6",I,"-2,073,278","43,277,417","1,569","1,679","1,469",,Petronor,https://wikidata.org/entity/Q1726547,ID-PETRONOR-4706,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,VILLABONA,VILLABONA,20150,CARRETERA NACIONAL 1 KM. 445,I,"-2,055,778","43,178,611","1,509","1,719","1,409","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4707,P,dm,L-D: 24H,"L-D: 24H (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,VILLABONA,VILLABONA,20150,"CR N-1, 440,7",D,"-2,055,528","43,177,167","1,509","1,719","1,409","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4708,P,dm,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,VILLABONA,AMASA,20150,CARRETERA A-1 KM. 443,I,"-2,039,361","43,200,806","1,588",,"1,449","1,514",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-4709,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,ZARAUTZ,ZARAUTZ,20800,"CALLE ZUBIAURRE ZAHAR, 3",D,"-2,158,361","43,283,250","1,579","1,719","1,469","1,549",Petronor,https://wikidata.org/entity/Q1726547,ID-PETRONOR-4710,P,dm,L-D: 06:30-22:30,"L-D: 06:30-22:30 (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,ZARAUTZ,ZARAUTZ,20800,"CALLE GIPUZKOA, 59",I,"-2,158,833","43,284,944","1,589","1,729","1,479","1,559",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4711,P,dm,L-D: 24H,"L-D: 24H (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,ZESTOA,ZESTOA,20740,"CARRETERA GI-631 KM. 5,00",D,"-2,259,444","43,241,444","1,559","1,719","1,449",,E.S. ZESTOA-AVIA,,ID-E.S. ZESTOA-AVIA-4712,P,dm,L-S: 07:00-21:00; D: 07:00-14:00,"L-S: 07:00-21:00 (A); D: 07:00-14:00 (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,ZESTOA,ARROA-BEKOA,20749,"POLIGONO SANSINENEA ERREKA, 14",N,"-2,274,028","43,273,556","1,439",,"1,339",,AVIA International,https://wikidata.org/entity/Q300147,ID-AVIA-4713,P,dm,L-V: 08:30-20:00; S: 09:00-14:00,"L-V: 08:30-20:00 (A); S: 09:00-14:00 (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,ZUMAIA,ZUMAIA,20750,"CRTRA.N-634 km 29,700",D,"-2,264,111","43,284,889","1,559","1,691","1,449","1,529",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-4714,P,OM,L-S: 06:00-22:00; D: 08:00-22:00,"L-S: 06:00-22:00 (A); D: 08:00-22:00 (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,ZUMAIA,ZUMAIA,20750,"CRTRA.N-634 km 29,700",I,"-2,265,583","43,284,583","1,559","1,691","1,449","1,529",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-4715,P,OM,L-V: 08:00-20:00,"L-V: 08:00-20:00 (A)"
Gipuzkoa,https://wikidata.org/entity/Q95010,ZUMAIA,ZUMAIA,20750,"CALLE AXULAR IBILTOKIA, S/N",I,"-2,258,083","43,294,833","1,559",,"1,449",,Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-4716,P,dm,L-V: 07:30-20:30; S: 08:00-14:00; D: 09:00-13:00,"L-V: 07:30-20:30 (P); S: 08:00-14:00 (P); D: 09:00-13:00 (P)"
Gipuzkoa,https://wikidata.org/entity/Q95010,ZUMARRAGA,ZUMARRAGA,20700,"CALLE ELIZ KALE, 0",N,"-2,312,889","43,087,111","1,494",,"1,414","1,474",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-4717,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,AIGUAVIVA,AIGUAVIVA,17181,AUTOVIA A2 KM. 708,I,"2,791,306","41,917,028","1,629","1,789","1,499","1,619",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4718,P,dm,L-S: 06:00-22:00; D: 07:00-22:00,"L-S: 06:00-22:00 (A); D: 07:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,AIGUAVIVA,AIGUAVIVA,17181,"AUTOVIA AP- 7 KM. 70,5",I,"2,773,667","41,906,778","1,549","1,669","1,454","1,544",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-4719,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
Province of Girona,https://wikidata.org/entity/Q7194,AMER,AMER,17170,"CARRETERA C-63 KM. 48,61",D,"2,591,833","42,022,694","1,559","1,719","1,449","1,529",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4720,P,dm,L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-14:30,"L-V: 06:00-22:00 (P); S: 07:00-22:00 (P); D: 08:00-14:30 (P)"
Province of Girona,https://wikidata.org/entity/Q7194,ANGLÃˆS,ANGLES,17160,CARRETERA N-141 KM. 102,I,"2,649,083","41,958,250","1,549","1,756","1,476","1,569",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-4721,P,dm,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,ANGLÃˆS,ANGLES,17160,"CALLE ILLES1 Y 2, PLAN PARCIAL SECTOR CUC, S/N",N,"2,634,361","41,958,167","1,434",,"1,339",,Shell,https://wikidata.org/entity/Q154950,ID-SHELL-4722,P,OM,L-V: 09:00-13:00 y 15:00-18:00; S: 09:00-13:00,"L-V: 09:00-13:00 (A), 15:00-18:00 (A); S: 09:00-13:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,ARBÃšCIES,ARBUCIES,17401,"POLIGONO PONT CREMAT, 2",N,"2,531,722","41,810,611","1,276",,"1,194",,BONAREA,,ID-BONAREA-4723,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,ARBÃšCIES,ARBUCIES,17401,"CARRETERA CARRETERA SANT HILARI ARBÃšCIES KM 16.300 KM. 16,300",D,"2,520,000","41,817,639","1,589","1,719","1,429","1,479",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4724,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,ARBÃšCIES,ARBUCIES,17401,CTRA. ARBÃšCIES-VILADRAU,I,"2,435,917","41,853,056","1,359",,"1,299","1,389",ZONA DIESEL,,ID-ZONA DIESEL-4725,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,AVINYONET DE PUIGVENTÃ“S,AVINYONET DE PUIGVENTOS,17742,"CARRETERA C-260 DE BESALU A ROSES KM. 41,000",I,"2,947,778","42,258,083","1,429","1,689","1,329","1,379",E.S.AVINYONET,,ID-E.S.AVINYONET-4726,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BANYOLES,BANYOLES,17820,"CL ALFONSO XII, 161",I,"2,763,417","42,123,361","1,589","1,739","1,399","1,489",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4727,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BANYOLES,BANYOLES,17820,"PASEO DE LA FARGA, S/N",N,"2,791,528","42,101,333","1,349",,"1,259",,CONDIS,,ID-CONDIS-4728,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BANYOLES,BANYOLES,17820,"CALLE DE LA BASSA DEL CANEM, 22",N,"2,775,639","42,112,611","1,379",,"1,289",,Grup Bon Preu,https://wikidata.org/entity/Q11924747,ID-ESCLATOIL-4729,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BANYOLES,BANYOLES,17820,"CRTA. C-150 km 16,700",D,"2,778,500","42,109,083","1,349","1,669","1,269","1,459",POSTE DE MATA,,ID-POSTE DE MATA-4730,P,dm,L-D: 24H,"L-D: 24H (D)"
Province of Girona,https://wikidata.org/entity/Q7194,BANYOLES,BANYOLES,17820,"RONDA CANALETA, 63",D,"2,776,778","42,116,833","1,509",,"1,399","1,479",AVIA International,https://wikidata.org/entity/Q300147,ID-AVIA-4731,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BANYOLES,BANYOLES,17820,"CRTA. C-150 km 16,630",I,"2,777,944","42,108,583","1,539","1,729","1,399","1,459",POSTE DE MATA,,ID-POSTE DE MATA-4732,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BÃ€SCARA,BASCARA,17483,"CARRETERA GI-623 KM. 1,8",I,"2,922,361","42,126,444","1,539",,"1,399",,MLC Limited,https://wikidata.org/entity/Q6716572,ID-MLC-4733,P,dm,L-D: 24H,"L-D: 24H (P)"
Province of Girona,https://wikidata.org/entity/Q7194,BEGUR,BEGUR,17255,"CARRER DE LA CREU, 30",N,"3,206,028","41,951,194","1,632","1,805","1,443","1,533","""BP""BEGUR",,"ID-""BP""BEGUR-4734",P,dm,L-D: 07:00-22:00,"L-D: 07:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BEGUR,BEGUR,17255,"CALLE DELS SALINCS, 11",D,"3,159,889","41,935,583","1,383",,"1,244",,ANEU OIL,,ID-ANEU OIL-4735,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BELLCAIRE D'EMPORDÃ€,BELLCAIRE D'EMPORDA,17141,"CARRETERA GI-632 KM. 2,4",I,"3,093,861","42,071,000","1,459",,"1,339",,FULL  ENERGY BELLCAIRE D'EMPORDA,,ID-FULL  ENERGY BELLCAIRE D'EMPORDA-4736,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BESALÃš,BESALU,17850,CARRETERA N-260 KM. 63,I,"2,691,889","42,202,083","1,579","1,729","1,429","1,489",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4737,P,dm,L-S: 07:00-21:00; D: 07:00-14:00 y 17:00-21:00,"Sin datos"
Province of Girona,https://wikidata.org/entity/Q7194,BESCANÃ“,BESCANO,17162,"CARRETERA N-142E KM. 110,5",I,"2,746,250","41,967,889","1,439",,"1,299","1,359",PETROLIS INDEPENDENTS - PETRO7,,ID-PETROLIS INDEPENDENTS - PETRO7-4738,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BESCANÃ“,BESCANO,17162,"CARRER CAN CULEBRA, PARCELA 44, S/N",N,"2,771,639","41,964,278","1,349",,"1,259",,PETROLIS DE BARCELONA,,ID-PETROLIS DE BARCELONA-4739,P,dm,L-D: 24H,"L-D: 24H (D)"
Province of Girona,https://wikidata.org/entity/Q7194,BISBAL D'EMPORDÃ€ (LA),BISBAL D'EMPORDA(LA),17100,"POLIGONO DE LA AIGUETA, S/N",N,"3,031,222","41,967,528","1,369",,"1,259",,CONDIS,,ID-CONDIS-4740,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BISBAL D'EMPORDÃ€ (LA),BISBAL D'EMPORDA(LA),17100,"CALLE L'AIGÃœETA PI B2 PARCELA 11, S/N",N,"3,031,139","41,967,583","1,379","1,689","1,269","1,339",Q8,,ID-Q8-4741,P,dm,L-D: 24H,"Sin datos"
Province of Girona,https://wikidata.org/entity/Q7194,BISBAL D'EMPORDÃ€ (LA),BISBAL D'EMPORDA(LA),17100,"CARRETERA C-255 KM. 23,175",I,"3,030,917","41,970,861","1,534","1,694","1,384","1,454",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-4742,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BIURE,BIURE,17723,CRTA N-II km 764,D,"2,919,917","42,337,167","1,569","1,689","1,429","1,519",BP,https://wikidata.org/entity/Q152057,ID-BP-4743,P,dm,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BIURE,BIURE,17723,CR N-II MADRID-FRANCIA KM  764,I,"2,920,083","42,337,278","1,569","1,689","1,429","1,519",BP,https://wikidata.org/entity/Q152057,ID-BP-4744,P,dm,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BLANES,BLANES,17300,"CALLE ANSELM CLAVE, 66",N,"2,787,000","41,677,611","1,599","1,741","1,439","1,529",BP SANTA ANA,,ID-BP SANTA ANA-4745,P,OM,L-J: 06:00-22:00; V: 06:00-23:00; D: 06:00-22:00,"Sin datos"
Province of Girona,https://wikidata.org/entity/Q7194,BLANES,BLANES,17300,"AVENIDA EUROPA, D', 46",N,"2,773,833","41,679,917","1,499","1,649","1,339","1,409",Q8,,ID-Q8-4746,P,dm,L-D: 24H,"Sin datos"
Province of Girona,https://wikidata.org/entity/Q7194,BLANES,BLANES,17300,CARRETERA GI-600 KM. 1,D,"2,769,889","41,684,167","1,499",,"1,349",,PETROLOWCOST,,ID-PETROLOWCOST-4747,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BLANES,BLANES,17300,"CARRER ACCES COSTA BRAVA, 136",I,"2,778,028","41,678,833","1,609","1,749","1,449","1,529",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4748,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BLANES,BLANES,17300,"AVINGUDA EUROPA, 47",N,"2,774,667","41,675,778","1,549","1,689","1,394","1,444",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-4749,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BLANES,BLANES,17300,"AVENIDA EUROPA, 57",D,"2,773,556","41,679,000","1,339",,"1,259",,GM OIL,,ID-GM OIL-4750,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BORRASSÃ€,BORRASSA,17770,CARRETERA CTRA N II KM. 747,I,"2,947,806","42,215,194","1,519","1,669","1,389","1,449",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-4751,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,BRUNYOLA,BRUNYOLA,17441,"CARRETERA C63 KM. 32,200",I,"2,661,139","41,907,389","1,579","1,669","1,399","1,449",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4752,P,dm,L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00,"L-V: 06:00-22:00 (P); S: 07:00-22:00 (P); D: 08:00-22:00 (P)"
Province of Girona,https://wikidata.org/entity/Q7194,CABANELLES,CABANELLES,17746,CARRETERA N-260 KM. 50,N,"2,823,750","42,221,000","1,559","1,719","1,459","1,539",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-4753,P,dm,L-D: 06:00-22:00,"Sin datos"
Province of Girona,https://wikidata.org/entity/Q7194,CADAQUÃ‰S,CADAQUES,17488,"CALLE SERIÃ‘ANA, 18",I,"3,276,167","42,290,083","1,549","1,699","1,389","1,439",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4754,P,OM,L: 07:00-21:00,"Sin datos"
Province of Girona,https://wikidata.org/entity/Q7194,CALDES DE MALAVELLA,CALDES DE MALAVELLA,17455,"CARRETERA C-35 KM. 92,800",D,"2,854,944","41,804,833","1,519",,"1,359",,ES MALAVELLA,,ID-ES MALAVELLA-4755,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CALDES DE MALAVELLA,CALDES DE MALAVELLA,17455,CARRETERA C-35 KM. 92,I,"2,854,722","41,805,500","1,519","1,679","1,359","1,429",PETROSERVICE,,ID-PETROSERVICE-4756,P,dm,L-D: 06:00-22:00,"Sin datos"
Province of Girona,https://wikidata.org/entity/Q7194,CALDES DE MALAVELLA,CALDES DE MALAVELLA,17455,CARRETERA N-II KM. 701,D,"2,773,750","41,852,806","1,399",,"1,329",,ZONA DIESEL,,ID-ZONA DIESEL-4757,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CALONGE,CALONGE,17251,"CARRER VAREMA, 1",D,"3,080,361","41,853,611","1,399",,"1,299",,ANEU OIL,,ID-ANEU OIL-4758,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CALONGE,CALONGE,17251,"AVENIDA DE LA CERDANYA, S/N",D,"3,117,444","41,850,139","1,599","1,749","1,499","1,549",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4759,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CALONGE,CALONGE,17251,CARRETERA GE-667 KM. 1,D,"3,072,694","41,858,389","1,569","1,709","1,399","1,489",Petronor,https://wikidata.org/entity/Q1726547,ID-PETRONOR-4760,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CALONGE,CALONGE,17251,"CARRETERA CTRA. C-253, P.K. 47,5 KM. 47,5",I,"3,086,000","41,836,833","1,504","1,594","1,364","1,454",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-4761,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
Province of Girona,https://wikidata.org/entity/Q7194,CAMPELLES,CAMPELLES,17534,CARRETERA N-152 KM. 118,D,"2,160,667","42,286,806","1,589",,"1,389","1,439",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4762,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (P)"
Province of Girona,https://wikidata.org/entity/Q7194,CAMPRODON,CAMPRODON,17867,CARRETERA C-151 KM. 23,I,"2,359,167","42,304,222","1,589","1,719","1,409",,Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4763,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CAPMANY,CAPMANY,17750,"CARRETERA A-II KM. 770,35",D,"2,890,583","42,380,333","1,569","1,709","1,439","1,519",Shell,https://wikidata.org/entity/Q154950,ID-SHELL-4764,P,OM,L-D: 06:00-22:00,"Sin datos"
Province of Girona,https://wikidata.org/entity/Q7194,CAPMANY,CAPMANY,17750,"CARRETERA A-II KM. 770,52",I,"2,889,167","42,381,222","1,569","1,709","1,439","1,519",Shell,https://wikidata.org/entity/Q154950,ID-SHELL-4765,P,OM,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASSÃ€ DE LA SELVA,CASSA DE LA SELVA,17244,"CARRETERA CR C-250 GERONA-SAN FELIU KM. 11,800",N,"2,868,111","41,891,611","1,569","1,719","1,399","1,529",RABELL,,ID-RABELL-4766,P,dm,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASSÃ€ DE LA SELVA,CASSA DE LA SELVA,17244,"CARRETERA C-65 KM. 22,3",D,"2,853,861","41,906,917","1,559","1,699","1,409","1,459",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4767,P,OM,L-D: 24H,"L-D: 24H (D)"
Province of Girona,https://wikidata.org/entity/Q7194,CASSÃ€ DE LA SELVA,CASSA DE LA SELVA,17244,"CARRETERA C-65 KM. 22,3",I,"2,853,139","41,906,194","1,559","1,699","1,409","1,459",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4768,P,OM,L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00,"L-V: 06:00-22:00 (P); S: 07:00-22:00 (P); D: 08:00-22:00 (P)"
Province of Girona,https://wikidata.org/entity/Q7194,CASSÃ€ DE LA SELVA,CASSA DE LA SELVA,17244,"CALLE DE LA VIA, 98",D,"2,865,194","41,890,417","1,386",,"1,266",,ANEUOIL,,ID-ANEUOIL-4769,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASSÃ€ DE LA SELVA,CASSA DE LA SELVA,17244,"CARRETERA C-65 KM. 16,12",N,"2,884,944","41,861,222","1,409",,"1,289",,BENZINERA CASSÃ€ DE LA SELVA,,ID-BENZINERA CASSÃ€ DE LA SELVA-4770,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELLÃ“ D'EMPÃšRIES,CASTELLO D'EMPURIES,17486,"CAMI VELL A FORTIÃ€, S/N",D,"3,067,722","42,256,056","1,502",,"1,399",,COOPERATIVA AGRÃ�COLA DE CASTELLÃ“ D'EMPÃšRIES,,ID-COOPERATIVA AGRÃ�COLA DE CASTELLÃ“ D'EMPÃšRIES-4771,P,dm,L-V: 08:00-13:00 y 15:00-19:00,"L-V: 08:00-13:00 (P), 15:00-19:00 (P)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELLÃ“ D'EMPÃšRIES,CASTELLO D'EMPURIES,17486,"CARRER SANT MAURICI, 21",N,"3,106,750","42,256,611","1,449",,"1,349",,Grup Bon Preu,https://wikidata.org/entity/Q11924747,ID-ESCLATOIL-4772,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELLÃ“ D'EMPÃšRIES,CASTELLO D'EMPURIES,17486,"CALLE ORLINA, S/N",D,"3,094,722","42,252,806","1,579","1,719","1,409","1,489",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4773,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELLÃ“ D'EMPÃšRIES,CASTELLO D'EMPURIES,17486,C260 km 38.5,N,"3,104,500","42,263,500","1,509","1,649","1,364",,E.S.MEX,,ID-E.S.MEX-4774,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELLÃ“ D'EMPÃšRIES,CASTELLO D'EMPURIES,17486,"AVENIDA JOAN CARLES, 44",D,"3,117,250","42,248,500","1,399","1,569","1,299","1,329",AVANZA OIL,,ID-AVANZA OIL-4775,P,dm,L-D: 24H,"L-D: 00:00-07:00 (D), 07:00-23:00 (A), 23:00-23:59 (D)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELLÃ“ D'EMPÃšRIES,CASTELLO D'EMPURIES,17486,"CALLE C/ CLOSA DELS FRARES, CANTONADA C/ ALT EMPORDÃ€, S/N",D,"3,074,472","42,250,833","1,449",,"1,349","1,399",Grup Bon Preu,https://wikidata.org/entity/Q11924747,ID-ESCLATOIL-4776,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELL-PLATJA D'ARO,CASTELL D'ARO,17249,"AVENIDA PARIS, 6",D,"3,057,000","41,816,389","1,579","1,721","1,419","1,509",BP PLATJA D'ARO,,ID-BP PLATJA D'ARO-4777,P,OM,L: 07:00-23:00,"L: 07:00-23:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELL-PLATJA D'ARO,CASTELL D'ARO,17249,"AVENIDA CASTELL D'ARO, 122",I,"3,050,861","41,816,222","1,579","1,719","1,429","1,509",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4778,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELL-PLATJA D'ARO,CASTELL D'ARO,17249,"AVENIDA PLATJA (DE LA), 34",N,"3,029,194","41,813,917","1,529",,"1,389",,EPSILON PLUS,,ID-EPSILON PLUS-4779,P,dm,L-D: 24H,"L-D: 24H (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CASTELL-PLATJA D'ARO,PLATJA D'ARO,17250,C/SANTIAGO RUSSINYOL/AV TRAMUNTANA,D,"3,052,972","41,806,444","1,569","1,709","1,409","1,489",Shell,https://wikidata.org/entity/Q154950,ID-SHELL-4780,P,OM,L-D: 07:00-22:00,"L-D: 07:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CELLERA DE TER (LA),CELLERA DE TER (LA),17165,"CARRER CODINA, 1",I,"2,625,250","41,966,806","1,559","1,719","1,459","1,539",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4781,P,dm,L-S: 06:00-22:00; D: 07:00-14:00,"L-S: 06:00-22:00 (P); D: 07:00-14:00 (P)"
Province of Girona,https://wikidata.org/entity/Q7194,CELRÃ€,CELRA,17460,"CR C-66, 30,5",I,"2,865,167","42,025,389","1,569","1,719","1,409","1,459",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-4782,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CELRÃ€,CELRA,17460,CARRETERA DE PALAMÃ’S C255 KM. 5,N,"2,886,750","42,030,917","1,539",,"1,409",,Shell,https://wikidata.org/entity/Q154950,ID-SHELL-4783,P,OM,L-V: 09:00-13:00 y 15:00-18:00,"L-V: 09:00-13:00 (A), 15:00-18:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CERVIÃ€ DE TER,CERVIA DE TER,17464,"CAMI FONTANALS, S/N",D,"2,917,833","42,066,611","1,348",,"1,258",,CERVIA OIL,,ID-CERVIA OIL-4784,P,dm,L-D: 06:00-23:00,"L-D: 06:00-23:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,CORÃ‡Ã€,CORÃ‡A,17121,"CARRETERA C-66 KM. 12,977",D,"3,020,944","41,982,778","1,559","1,709","1,399","1,499",BP,https://wikidata.org/entity/Q152057,ID-BP-4785,P,dm,L-D: 06:30-22:00,"L-D: 06:30-22:00 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,ESCALA (L'),ESCALA (L'),17130,"CALLE RONDA DELS OFICIS, 4",D,"3,125,944","42,113,083","1,549","1,699","1,397","1,479",EMPURIES OILS L'ESCALA,,ID-EMPURIES OILS L'ESCALA-4786,P,dm,L-D: 07:00-21:30,"L-D: 07:00-21:30 (A)"
Province of Girona,https://wikidata.org/entity/Q7194,ESCALA (L'),ESCALA (L'),17130,"CALLE CLOSA D'EN LLOP, 2",D,"3,123,222","42,124,972","1,549","1,699","1,389","1,479",REPSOL L'ESCALA,,ID-REPSOL L'ESCALA-4787,P,OM,L: 24H,"L: 24H (A)"
