datetime_america_los_angeles,temperature_celsius,pressure_mbar,humidity_pct,wind_speed_mph,wind_direction_degrees,far_bound_local_roadway_vehicles_per_mile,far_bound_highway_vehicles_per_mile,near_bound_local_roadway_vehicles_per_mile,near_bound_highway_vehicles_per_mile,background_observed,background_element_measured,background_units,observed,street,element_measured,units,latitude,longitude
2021-06-03 14:15:00-07:00,33.4,1010,35,1.34,268,29.41152752519597,70.53660808254513,42.85350762527233,91.49968845467848,10.0,PM2.5,ug/m^3,12.84738107853232,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 14:30:00-07:00,33.4,1010,35,1.34,268,29.36346947368421,73.41565331040412,42.53405420479302,93.34816700931846,10.0,PM2.5,ug/m^3,12.2317975,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 14:45:00-07:00,33.4,1010,35,1.34,268,27.505224815229564,71.97613069647463,40.32125490196079,107.51983592822488,10.0,PM2.5,ug/m^3,11.59633422610585,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 15:00:00-07:00,32.93,1010,39,2.24,245,30.989433549832025,74.22907950226318,51.29759651416123,102.3952263688872,10.0,PM2.5,ug/m^3,10.95917379149247,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 15:15:00-07:00,32.93,1010,39,2.24,245,24.329388577827547,76.81846599652818,42.8963611328976,99.98592692491336,10.0,PM2.5,ug/m^3,10.342163916415071,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 15:30:00-07:00,32.93,1010,39,2.24,245,29.6838564837626,76.53075638605428,50.6138882788671,101.79290150789376,10.0,PM2.5,ug/m^3,9.767152321128858,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 15:45:00-07:00,32.93,1010,39,2.24,245,21.870418275475924,75.37991794415872,52.76825098039217,113.5382362972661,10.0,PM2.5,ug/m^3,9.25598672588904,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 16:00:00-07:00,32.46,1009,39,2.68,211,27.158806360582304,71.35210669089375,60.13126274509805,105.00086536773202,10.0,PM2.5,ug/m^3,8.83051485095082,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 16:15:00-07:00,32.46,1009,39,2.68,211,23.58048394176932,69.95851085708723,55.16804740740741,109.1652056372738,10.0,PM2.5,ug/m^3,8.512584416569407,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 16:30:00-07:00,32.46,1009,39,2.68,211,29.82002096304591,66.61388085595159,49.75681812636167,110.94992289564884,10.0,PM2.5,ug/m^3,8.324043143,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 16:45:00-07:00,32.46,1009,39,2.68,211,31.357878611422173,66.61388085595159,53.32534657952069,128.7970954793993,10.0,PM2.5,ug/m^3,8.280099757227694,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 17:00:00-07:00,31.0,1009,41,2.24,200,29.91213222844345,77.51138198543131,59.05018562091504,114.89100911698112,8.0,PM2.5,ug/m^3,8.369407013157083,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 17:15:00-07:00,31.0,1009,41,2.24,200,25.230477043673016,76.29551716997356,67.35792244008714,123.34348117735848,8.0,PM2.5,ug/m^3,8.573978671422651,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 17:30:00-07:00,31.0,1009,41,2.24,200,29.081128421052632,77.81534818929575,54.03048156862745,110.8213003471698,8.0,PM2.5,ug/m^3,8.875828492658878,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 17:45:00-07:00,31.0,1009,41,2.24,200,32.43918477043673,73.86378753905807,54.862229193899786,109.56908226415096,8.0,PM2.5,ug/m^3,9.256970237500246,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 18:00:00-07:00,29.22,1009,45,2.24,222,24.2793281075028,70.77233593925924,41.08093071895424,104.74533992021564,7.0,PM2.5,ug/m^3,9.699417666581237,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 18:15:00-07:00,29.22,1009,45,2.24,222,30.228514400895858,72.55651247554309,39.60053681917211,100.9820342943396,7.0,PM2.5,ug/m^3,10.185184540536328,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 18:30:00-07:00,29.22,1009,45,2.24,222,23.696624232922726,66.31189459854963,42.40744156862745,95.3370758555256,7.0,PM2.5,ug/m^3,10.69628462,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 18:45:00-07:00,29.22,1009,45,2.24,222,22.73145836506159,65.41980633040771,33.729606274509806,88.12407340592992,7.0,PM2.5,ug/m^3,11.217554025991896,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 19:00:00-07:00,26.62,1010,52,2.24,175,32.89573625979843,60.94519169162381,36.73129969498911,85.65239234439738,7.0,PM2.5,ug/m^3,11.74511832107228,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 19:15:00-07:00,26.62,1010,52,2.24,175,31.49604550951848,60.66942159347167,32.48490666666667,83.79038381517135,7.0,PM2.5,ug/m^3,12.277925428186586,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 19:30:00-07:00,26.62,1010,52,2.24,175,35.50689039193729,60.39365149531952,31.783667450980392,73.23900214955718,7.0,PM2.5,ug/m^3,12.814923270280245,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 19:45:00-07:00,26.62,1010,52,2.24,175,25.300561702127663,59.84211129901524,27.08536470588235,74.79067592391222,7.0,PM2.5,ug/m^3,13.355059770298675,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 20:00:00-07:00,23.52,1011,60,1.34,199,27.90570857782755,51.60304367040348,34.38993986928105,62.43352807762803,8.0,PM2.5,ug/m^3,13.897282851187308,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 20:15:00-07:00,23.52,1011,60,1.34,199,24.136710294029932,51.4681555393145,29.2774819839956,80.58680329860063,8.0,PM2.5,ug/m^3,14.440540435891576,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 20:30:00-07:00,23.52,1011,60,1.34,199,21.305736170212768,50.89936580217071,27.091208366013067,117.83990580885636,8.0,PM2.5,ug/m^3,14.98378044735691,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 20:45:00-07:00,23.52,1011,60,1.34,199,17.832652031690277,50.86323419506186,23.01058102441732,104.97255981030575,8.0,PM2.5,ug/m^3,15.525950808528725,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 21:00:00-07:00,20.4,1013,69,1.34,195,18.069827368421056,47.61346061422152,21.444284793028324,76.16387539037352,8.0,PM2.5,ug/m^3,16.06599944235246,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 21:15:00-07:00,20.4,1013,69,1.34,195,15.791926520825408,47.167567175555234,20.139604585816794,64.19918403168913,8.0,PM2.5,ug/m^3,16.602874271773544,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 21:30:00-07:00,20.4,1013,69,1.34,195,15.390590996640537,46.516376268271706,19.167205228758167,61.09257849333848,8.0,PM2.5,ug/m^3,17.135523219737397,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 21:45:00-07:00,20.4,1013,69,1.34,195,10.907130523539983,46.04483455384987,21.916753436680217,63.03205179690651,8.0,PM2.5,ug/m^3,17.662894209189453,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 22:00:00-07:00,18.73,1014,75,0.89,198,13.480283449048152,38.066621122341374,16.61936941176471,50.64139610134772,5.0,PM2.5,ug/m^3,18.183935163075144,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 22:15:00-07:00,18.73,1014,75,0.89,198,15.861231102202066,38.13932486940982,18.00286128216008,52.52271888037385,5.0,PM2.5,ug/m^3,18.697594004339887,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 22:30:00-07:00,18.73,1014,75,0.89,198,9.20712170212766,38.24875806551047,14.24879128540305,51.86167070619947,5.0,PM2.5,ug/m^3,19.20281865592912,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 22:45:00-07:00,18.73,1014,75,0.89,198,16.019818253754288,38.23387813995801,16.220306564731136,48.7915567095573,5.0,PM2.5,ug/m^3,19.698557040788263,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 23:00:00-07:00,17.15,1015,79,0.89,238,12.615238521836508,27.470805269391136,15.21494309368192,32.58638864844051,2.0,PM2.5,ug/m^3,20.18375708186276,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 23:15:00-07:00,17.15,1015,79,0.89,238,10.746467814724456,27.60904893376368,13.328534871672645,31.678333657894616,2.0,PM2.5,ug/m^3,20.65736670209802,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 23:30:00-07:00,17.15,1015,79,0.89,238,7.43297863381859,27.732431986242474,11.102954248366014,32.151903466461306,2.0,PM2.5,ug/m^3,21.118333824439475,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 23:45:00-07:00,17.15,1015,79,0.89,238,7.953260677822893,27.661252718508614,8.699425955343747,33.861142713440834,2.0,PM2.5,ug/m^3,21.565606371832565,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 00:00:00-07:00,16.09,1014,83,1.34,288,5.250342127659574,19.48956130112429,8.239560784313726,25.67148458929534,4.0,PM2.5,ug/m^3,21.998132267222708,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 00:15:00-07:00,16.09,1014,83,1.34,288,5.627639548524371,19.14521151775031,4.649886700337484,25.1079385515633,4.0,PM2.5,ug/m^3,22.414859433555332,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 00:30:00-07:00,16.09,1014,83,1.34,288,5.306409854423292,19.02330385372897,5.496936296296297,23.981181077242976,4.0,PM2.5,ug/m^3,22.81473579377588,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 00:45:00-07:00,16.09,1014,83,1.34,288,5.511789630428519,19.361827030913823,4.358473204642155,23.33086344570613,4.0,PM2.5,ug/m^3,23.19670927082976,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 01:00:00-07:00,15.88,1014,85,0.45,260,2.090525240761478,16.142256921754083,5.078140653594771,17.5923072819407,7.0,PM2.5,ug/m^3,23.55972778766241,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 01:15:00-07:00,15.88,1014,85,0.45,260,3.7608153763841057,16.168945735383673,4.505262149486542,17.235177850684703,7.0,PM2.5,ug/m^3,23.90273926721925,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 01:30:00-07:00,15.88,1014,85,0.45,260,4.33723914893617,16.066114200425055,2.997797647058824,17.02481349865229,7.0,PM2.5,ug/m^3,24.22469163244572,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 01:45:00-07:00,15.88,1014,85,0.45,260,3.4934621966343102,16.07659921704044,4.611565550652975,17.156051823725363,7.0,PM2.5,ug/m^3,24.524532806287244,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 02:00:00-07:00,16.53,1013,81,0.45,236,3.05569110862262,16.531831332760103,2.8750807843137256,15.849962426800158,7.0,PM2.5,ug/m^3,24.801210711689247,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 02:15:00-07:00,16.53,1013,81,0.45,236,3.084748505716718,16.549373721243317,2.7309098640452447,16.19304221034882,7.0,PM2.5,ug/m^3,25.05367327159717,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 02:30:00-07:00,16.53,1013,81,0.45,236,3.358056349384099,16.531831332760103,3.0348074945533767,16.36361861655757,7.0,PM2.5,ug/m^3,25.280868408956422,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 02:45:00-07:00,16.53,1013,81,0.45,236,4.317854469115409,16.52916152742466,3.1177517392151106,16.25476565765813,7.0,PM2.5,ug/m^3,25.48174404671244,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 03:00:00-07:00,16.65,1013,81,0.0,0,2.8594540649496083,26.249129347328804,2.616011851851852,21.235122975741245,6.0,PM2.5,ug/m^3,25.65524810781065,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 03:15:00-07:00,16.65,1013,81,0.0,0,2.2923110940920983,26.56485430901669,3.13833733578578,21.44465756728057,6.0,PM2.5,ug/m^3,25.80032851519648,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 03:30:00-07:00,16.65,1013,81,0.0,0,2.691250884658454,26.865306092571263,2.8400188235294124,21.91078597951483,6.0,PM2.5,ug/m^3,25.91593319181537,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 03:45:00-07:00,16.65,1013,81,0.0,0,2.415251324400668,26.93756542170571,2.894656239733458,22.324417426523414,6.0,PM2.5,ug/m^3,26.00101006061273,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 04:00:00-07:00,16.07,1013,85,0.0,0,3.2739547592385216,48.148693449277246,2.8750807843137256,36.5961024813246,8.0,PM2.5,ug/m^3,26.05450704453401,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 04:15:00-07:00,16.07,1013,85,0.0,0,2.222684882418813,48.148693449277246,2.699770980392157,34.8305010458221,8.0,PM2.5,ug/m^3,26.07537206652461,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 04:30:00-07:00,16.07,1013,85,0.0,0,4.000832788353863,48.59042458183942,2.9218300653594773,34.34897338159415,8.0,PM2.5,ug/m^3,26.06255304952998,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 04:45:00-07:00,16.07,1013,85,0.0,0,2.715279910414334,48.59042458183942,4.172373333333333,33.867445717366195,8.0,PM2.5,ug/m^3,26.014997916495545,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 05:00:00-07:00,16.07,1013,85,0.0,0,5.686869428891377,66.10103664627914,5.399541960784314,56.107836337312285,13.0,PM2.5,ug/m^3,25.931654590366723,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 05:15:00-07:00,16.07,1013,85,0.0,0,13.81668980963046,68.76879148850566,10.129010893246187,57.424921697343095,13.0,PM2.5,ug/m^3,25.811470994088957,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 05:30:00-07:00,16.07,1013,85,0.0,0,14.495509787234042,69.06520869319749,9.743329324618736,58.7420070573739,13.0,PM2.5,ug/m^3,25.653395050607653,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 05:45:00-07:00,16.07,1013,85,0.0,0,19.803922060470327,69.95446030727298,8.10320871459695,59.53225827339239,13.0,PM2.5,ug/m^3,25.456374682868272,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 06:00:00-07:00,16.48,1013,81,1.79,142,17.445072698768197,70.14560129268808,8.83561411764706,67.11190840261843,16.0,PM2.5,ug/m^3,25.219357813816217,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 06:15:00-07:00,16.48,1013,81,1.79,142,12.94764004479283,72.49357121043496,12.228832766884532,67.99110370920293,16.0,PM2.5,ug/m^3,24.941292366396915,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 06:30:00-07:00,16.48,1013,81,1.79,142,14.2852558118701,73.96105240902678,16.130449847494553,66.81884330042355,16.0,PM2.5,ug/m^3,24.62112626355581,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 06:45:00-07:00,16.48,1013,81,1.79,142,16.91843655095185,72.2000749707166,12.622305882352942,72.97321044651521,16.0,PM2.5,ug/m^3,24.257807428238323,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 07:00:00-07:00,18.22,1013,77,0.45,136,15.522750638297872,73.10775531725045,14.20009411764706,70.698132309588,14.0,PM2.5,ug/m^3,23.850283783389877,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 07:15:00-07:00,18.22,1013,77,0.45,136,11.577985576707729,75.15477246613347,16.525870849673204,76.71499463380825,14.0,PM2.5,ug/m^3,23.397503251955897,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 07:30:00-07:00,18.22,1013,77,0.45,136,16.940463157894737,78.66394472136147,14.215677211328977,71.29981854201003,14.0,PM2.5,ug/m^3,22.898413756881837,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 07:45:00-07:00,18.22,1013,77,0.45,136,19.61969952967525,78.95637574263048,16.43821594771242,72.20234789064305,14.0,PM2.5,ug/m^3,22.35196322111309,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 08:00:00-07:00,20.89,1013,70,0.45,274,14.11505021276596,74.5245701935463,15.54218806100218,67.99783771182135,15.0,PM2.5,ug/m^3,21.75709956759511,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 08:15:00-07:00,20.89,1013,70,0.45,274,17.973711265397537,72.52582693165043,20.452810457516343,67.4358721108972,15.0,PM2.5,ug/m^3,21.112770719273318,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 08:30:00-07:00,20.89,1013,70,0.45,274,16.519955207166856,72.52582693165043,16.303811764705884,65.74997530812477,15.0,PM2.5,ug/m^3,20.417924599093137,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 08:45:00-07:00,20.89,1013,70,0.45,274,18.226016035834267,71.38368792485278,18.70555607843137,80.64206373261457,15.0,PM2.5,ug/m^3,19.67150913,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 09:00:00-07:00,23.99,1013,60,0.45,295,17.979718521836507,70.20742747805772,17.20957908496732,67.6880908050828,13.0,PM2.5,ug/m^3,18.8754210687873,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 09:15:00-07:00,23.99,1013,60,0.45,295,22.779516416573347,70.77821957137529,26.428926884531588,74.28481151913746,13.0,PM2.5,ug/m^3,18.04335250764032,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 09:30:00-07:00,23.99,1013,60,0.45,295,24.56367157894737,69.92203143139895,26.08609882352941,70.55623024597614,13.0,PM2.5,ug/m^3,17.191944372592292,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 09:45:00-07:00,23.99,1013,60,0.45,295,23.434307368421056,69.63663538474017,28.540436078431373,66.54083502872547,13.0,PM2.5,ug/m^3,16.33783758967646,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 10:00:00-07:00,26.37,1013,51,0.89,264,25.77113012318029,72.44825001833257,31.415516862745097,73.84972557874471,13.0,PM2.5,ug/m^3,15.49767308492608,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 10:15:00-07:00,26.37,1013,51,0.89,264,22.124725464725643,72.74038005872906,30.971398692810457,82.810570941856,13.0,PM2.5,ug/m^3,14.688091784374375,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 10:30:00-07:00,26.37,1013,51,0.89,264,24.133151534154536,74.78529034150456,38.88955816993464,81.88358693877552,13.0,PM2.5,ug/m^3,13.925734614054605,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 10:45:00-07:00,26.37,1013,51,0.89,264,33.30422969764838,71.57185989714304,38.64607233115469,80.95660293569505,13.0,PM2.5,ug/m^3,13.2272425,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 11:00:00-07:00,28.8,1013,44,1.79,294,29.92815157894737,71.35243033598859,42.70157246187364,83.79932203311512,10.0,PM2.5,ug/m^3,12.605525102858852,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 11:15:00-07:00,28.8,1013,44,1.79,294,32.23894288913774,74.60918026833662,43.58396514161221,85.62767087747402,10.0,PM2.5,ug/m^3,12.058567021739616,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 11:30:00-07:00,28.8,1013,44,1.79,294,29.868079014557672,74.60918026833662,42.61781333333333,91.4174422179438,10.0,PM2.5,ug/m^3,11.580621590365778,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 11:45:00-07:00,28.8,1013,44,1.79,294,31.662246270996643,76.97772567368062,44.37480714596951,90.80799260315752,10.0,PM2.5,ug/m^3,11.16594214246084,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 12:00:00-07:00,30.47,1014,39,1.79,287,34.361506830907054,77.97816070994014,51.86248366013072,90.2088453926839,7.0,PM2.5,ug/m^3,10.8087820117483,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 12:15:00-07:00,30.47,1014,39,1.79,287,34.46963744680851,75.29952160158344,54.46875607843137,90.51155963896804,7.0,PM2.5,ug/m^3,10.50339453195165,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 12:30:00-07:00,30.47,1014,39,1.79,287,31.692282553191493,77.97816070994014,54.69665882352941,93.84141634809396,7.0,PM2.5,ug/m^3,10.244033036794384,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 12:45:00-07:00,30.47,1014,39,1.79,287,31.93057039193729,77.68053414234494,44.77022814814815,94.14413059437814,7.0,PM2.5,ug/m^3,10.02495086,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 13:00:00-07:00,31.28,1014,38,2.68,205,29.07912600223964,76.9155577118383,47.77776522875817,93.97720496326532,7.0,PM2.5,ug/m^3,9.840619614078069,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 13:15:00-07:00,31.28,1014,38,2.68,205,31.65423659574468,76.9155577118383,55.8848697167756,93.37671164081634,7.0,PM2.5,ug/m^3,9.686384026682475,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 13:30:00-07:00,31.28,1014,38,2.68,205,31.35787861142217,74.28346638329629,41.44908130718954,93.67695830204084,7.0,PM2.5,ug/m^3,9.557807104253188,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 13:45:00-07:00,31.28,1014,38,2.68,205,31.23773348264277,75.74573934359738,48.90948740740741,99.38164486530611,7.0,PM2.5,ug/m^3,9.450451853230163,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 14:00:00-07:00,32.18,1013,35,2.68,252,27.188842642777157,72.90475369100733,48.6484705882353,98.7160647910666,8.0,PM2.5,ug/m^3,9.359881280053372,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 14:15:00-07:00,32.18,1013,35,2.68,252,24.50960627099664,75.2100423452684,42.63534431372548,102.28411532568347,8.0,PM2.5,ug/m^3,9.281658391162772,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 14:30:00-07:00,32.18,1013,35,2.68,252,25.70705272116461,75.78636450883371,43.3677497167756,103.4734655038891,8.0,PM2.5,ug/m^3,9.211346192998324,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 14:45:00-07:00,32.18,1013,35,2.68,252,28.51644631578948,77.51533099952952,59.178746143790846,104.3654781375433,8.0,PM2.5,ug/m^3,9.144507692,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 15:00:00-07:00,32.45,1013,34,2.24,198,20.92327417693169,80.66857524164895,47.82451450980393,109.86888825444744,10.0,PM2.5,ug/m^3,9.077532479074607,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 15:15:00-07:00,32.45,1013,34,2.24,198,27.16481361702128,81.27283423222309,51.92286814814815,109.56538303827492,10.0,PM2.5,ug/m^3,9.010116482996358,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 15:30:00-07:00,32.45,1013,34,2.24,198,34.02510047032475,79.76218675578772,48.3543396949891,108.95837260592994,10.0,PM2.5,ug/m^3,8.94278221700632,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 15:45:00-07:00,32.45,1013,34,2.24,198,26.431928331466967,77.6472802887782,59.87024592592593,114.72497171320757,10.0,PM2.5,ug/m^3,8.876052194345554,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 16:00:00-07:00,32.09,1012,35,1.79,240,26.01943005599104,79.9858690316196,59.589750239651416,108.29034474239508,9.0,PM2.5,ug/m^3,8.810448928255127,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 16:15:00-07:00,32.09,1012,35,1.79,240,27.0807120268757,83.35692098314381,73.10418823529412,137.5498529318444,9.0,PM2.5,ug/m^3,8.746494931976105,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 16:30:00-07:00,32.09,1012,35,1.79,240,31.838459126539757,79.06649122665847,62.9790731154684,119.45118807239125,9.0,PM2.5,ug/m^3,8.684712718749546,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 16:45:00-07:00,32.09,1012,35,1.79,240,27.100736215005604,78.76003195833808,73.92035276688452,116.73638834347324,9.0,PM2.5,ug/m^3,8.625624801816517,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 17:00:00-07:00,31.92,1012,37,2.24,203,28.846845419932816,80.23615819789421,45.868836252723305,107.76594892013864,9.0,PM2.5,ug/m^3,8.56975369441808,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 17:15:00-07:00,31.92,1012,37,2.24,203,27.505224815229564,85.71412883791108,63.0764674509804,126.99896529965346,9.0,PM2.5,ug/m^3,8.517621909795304,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-04 17:30:00-07:00,31.92,1012,37,2.24,203,29.423542038073908,82.81402673437273,72.14388008714596,122.11438971120526,9.0,PM2.5,ug/m^3,8.469751961189248,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
